23_02_06_1_ao_4.csv;;;;;Em amarelo s�o os pontos de aquisi��o de temperatura;;;;;;;;;;
06/02/2023 08:09;;;;;Em verde s�o os pontos de aquisi��o de press�o;;;;;;;;;;
;;;;;;;;;;;;;;;
16;;;;;;;;;;;;;;;
TIME;" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""DIO""";" ""TOTAL""";" ""ALARM1""";" ""ALARM2"""
44900,41542;21,1446;21,0553;21,2774;21,5093;21,8861;22,1111;-3,3794;-0,656898;238,645;242,329;249,003;255;0;0;0
44900,41545;21,1437;21,0601;21,2863;21,5101;21,8794;22,1009;-3,36912;-0,654129;239,956;241,056;249,615;255;0;0;0
44900,41547;21,1487;21,0594;21,2823;21,5141;21,8782;22,1092;-3,37086;-0,641937;240,086;239,08;251,93;255;0;0;0
44900,41549;21,1587;21,0719;21,2874;21,5179;21,8852;22,1184;-3,37632;-0,658585;238,665;240,346;247,581;255;0;0;0
44900,41551;21,1527;21,073;21,284;21,5254;21,891;22,1123;-3,36961;-0,651855;241,379;241,221;251,732;255;0;0;0
44900,41553;21,1508;21,0629;21,2869;21,5097;21,8865;22,1077;-3,38753;-0,660034;239,978;240,278;249,004;255;0;0;0
44900,41555;21,1528;21,0693;21,2845;21,5206;21,886;22,1104;-3,36955;-0,645256;240,476;241,245;247,591;255;0;0;0
44900,41557;21,1493;21,0629;21,2883;21,5192;21,8803;22,1109;-3,37869;-0,641281;240,208;240,266;248,393;255;0;0;0
44900,4156;21,1494;21,0703;21,2857;21,5176;21,8872;22,1094;-3,37168;-0,6381;239,609;238,919;250,009;255;0;0;0
44900,41562;21,1509;21,0635;21,2798;21,5186;21,8829;22,1066;-3,37601;-0,647751;239,55;242,051;249,246;255;0;0;0
44900,41564;21,1565;21,0724;21,2876;21,5187;21,8905;22,1125;-3,37291;-0,626945;240,21;241,697;249,924;255;0;0;0
44900,41566;21,1516;21,0711;21,2775;21,5254;21,8905;22,1156;-3,37618;-0,644585;240,214;240,432;249,392;255;0;0;0
44900,41568;21,1618;21,0778;21,283;21,5281;21,889;22,1126;-3,36781;-0,63591;241,823;238,862;249,018;255;0;0;0
44900,4157;21,1561;21,0723;21,2822;21,5212;21,8947;22,1255;-3,36978;-0,652435;240,652;242,645;249,235;255;0;0;0
44900,41572;21,1572;21,0724;21,284;21,5315;21,8896;22,1151;-3,37289;-0,646568;237,912;238,26;250,228;255;0;0;0
44900,41575;21,1607;21,0665;21,2857;21,5185;21,8903;22,1124;-3,36087;-0,647682;239,42;240,873;249,269;255;0;0;0
44900,41577;21,1607;21,0725;21,2847;21,5275;21,89;22,1212;-3,38221;-0,650581;241,393;239,646;248,452;255;0;0;0
44900,41579;21,1592;21,0667;21,2811;21,5246;21,8906;22,1209;-3,36809;-0,641708;239,59;240,599;249,113;255;0;0;0
44900,41581;21,1503;21,06;21,2826;21,516;21,88;22,1221;-3,38343;-0,64991;239,448;242,66;250,421;255;0;0;0
44900,41583;21,1528;21,0673;21,2878;21,5197;21,8874;22,1167;-3,36731;-0,635414;240,223;239,973;250,673;255;0;0;0
44900,41585;21,151;21,0712;21,2828;21,519;21,8822;22,1152;-3,36489;-0,636703;240,574;238,996;248,576;255;0;0;0
44900,41587;21,1528;21,0622;21,289;21,5186;21,8832;22,1111;-3,38573;-0,632942;239,222;241,539;250,497;255;0;0;0
44900,4159;21,1603;21,0678;21,2867;21,5221;21,8844;22,1181;-3,38132;-0,642891;240,367;241,48;248,216;255;0;0;0
44900,41592;21,1624;21,0727;21,2874;21,5269;21,8881;22,1202;-3,37337;-0,643707;238,965;241,757;250,738;255;0;0;0
44900,41594;21,1675;21,0755;21,2882;21,5298;21,8937;22,1226;-3,37097;-0,646217;239,097;239,686;249,378;255;0;0;0
44900,41596;21,1655;21,0758;21,287;21,5289;21,8892;22,1135;-3,36905;-0,648285;238,597;239,842;249,117;255;0;0;0
44900,41598;21,1661;21,0711;21,2868;21,5236;21,8894;22,119;-3,37676;-0,655472;240,856;241,626;249,571;255;0;0;0
44900,416;21,1625;21,0703;21,2893;21,5298;21,8974;22,1198;-3,38642;-0,645012;241,566;241,222;247,974;255;0;0;0
44900,41602;21,1633;21,072;21,2891;21,5235;21,8884;22,1162;-3,36874;-0,660538;240,087;241,283;250,371;255;0;0;0
44900,41605;21,1584;21,0667;21,2986;21,524;21,8807;22,1133;-3,36637;-0,640717;239,299;241,573;251,166;255;0;0;0
44900,41607;21,1517;21,0584;21,2929;21,5254;21,8865;22,1063;-3,37327;-0,646339;241,201;241,435;251,037;255;0;0;0
44900,41609;21,1541;21,067;21,2927;21,5192;21,8804;22,108;-3,38177;-0,639694;239,267;240,733;248,512;255;0;0;0
44900,41611;21,152;21,0623;21,2938;21,5159;21,8834;22,1061;-3,37872;-0,650612;240,963;240,523;250,548;255;0;0;0
44900,41613;21,1613;21,0615;21,2867;21,5229;21,8854;22,1074;-3,37569;-0,646667;241,337;239,764;249,426;255;0;0;0
44900,41615;21,1613;21,0705;21,2908;21,5251;21,8849;22,1164;-3,37337;-0,641777;240,591;241,916;251,093;255;0;0;0
44900,41617;21,1596;21,0688;21,2883;21,5159;21,8817;22,1111;-3,37759;-0,643097;240,461;241,918;250,879;255;0;0;0
44900,41619;21,1583;21,0695;21,2883;21,5233;21,8857;22,1059;-3,37661;-0,642754;241,136;242,155;248,686;255;0;0;0
44900,41622;21,1571;21,0648;21,2885;21,5241;21,8917;22,1138;-3,3895;-0,65596;240,067;241,548;249,202;255;0;0;0
44900,41624;21,1658;21,0701;21,2877;21,5187;21,8855;22,1009;-3,39056;-0,646233;239,448;241,633;251,603;255;0;0;0
44900,41626;21,1616;21,0695;21,2872;21,5273;21,8914;22,1045;-3,37218;-0,656075;239,166;239,859;251,205;255;0;0;0
44900,41628;21,163;21,0699;21,2915;21,5237;21,8893;22,0986;-3,38654;-0,644562;240,691;242,284;249,847;255;0;0;0
44900,4163;21,1737;21,0821;21,2911;21,5282;21,8952;22,102;-3,37262;-0,647034;241,419;240,851;248,979;255;0;0;0
44900,41632;21,162;21,0708;21,2914;21,5292;21,8963;22,1069;-3,37682;-0,647697;240,893;242,186;247,063;255;0;0;0
44900,41634;21,1764;21,077;21,2916;21,5285;21,8994;22,1075;-3,37277;-0,655418;239,316;242,017;248,055;255;0;0;0
44900,41637;21,171;21,0804;21,2929;21,527;21,8969;22,1109;-3,36231;-0,639709;239,943;241,471;249,825;255;0;0;0
44900,41639;21,1668;21,0735;21,29;21,5311;21,8926;22,1075;-3,37315;-0,653549;238,881;238,762;248,771;255;0;0;0
44900,41641;21,1662;21,0667;21,2904;21,5205;21,8882;22,1069;-3,3847;-0,646439;240,937;241,727;250,358;255;0;0;0
44900,41643;21,1618;21,072;21,2875;21,5282;21,8928;22,1111;-3,38754;-0,653282;239,267;240,861;247,652;255;0;0;0
44900,41645;21,1542;21,065;21,2929;21,5239;21,8856;22,1046;-3,3745;-0,649246;239,47;240,181;249,693;255;0;0;0
44900,41647;21,1607;21,0652;21,2949;21,5202;21,8919;22,1055;-3,39558;-0,650322;240,669;241,161;250,344;255;0;0;0
44900,41649;21,1571;21,0706;21,2864;21,5181;21,8873;22,1058;-3,37444;-0,657372;241,016;240,138;250,527;255;0;0;0
44900,41652;21,1664;21,0738;21,2978;21,5262;21,8911;22,1231;-3,37695;-0,649925;239,905;242,14;248,014;255;0;0;0
44900,41654;21,1675;21,0707;21,2909;21,5278;21,8944;22,1138;-3,38073;-0,646637;240,454;240,194;250,211;255;0;0;0
44900,41656;21,1743;21,0742;21,2915;21,531;21,8957;22,1138;-3,36928;-0,651749;240,113;240,354;250,008;255;0;0;0
44900,41658;21,1796;21,0849;21,2901;21,5374;21,8954;22,1189;-3,36462;-0,643524;239,205;240,273;248,85;255;0;0;0
44900,4166;21,1807;21,0797;21,2962;21,537;21,8993;22,1245;-3,3738;-0,658798;240,945;239,731;251,014;255;0;0;0
44900,41662;21,1724;21,0829;21,2982;21,5412;21,9031;22,1198;-3,36986;-0,658447;239,681;241,998;248,908;255;0;0;0
44900,41664;21,1654;21,0717;21,2929;21,5237;21,8905;22,1023;-3,37251;-0,654884;238,87;239,892;250,28;255;0;0;0
44900,41667;21,1631;21,0681;21,2931;21,5226;21,8859;22,1013;-3,3737;-0,650757;238,029;239,562;249,657;255;0;0;0
44900,41669;21,168;21,0656;21,2946;21,5283;21,8873;22,1063;-3,37226;-0,647903;241,372;241,395;249,692;255;0;0;0
44900,41671;21,1578;21,0603;21,2937;21,5252;21,8867;22,1058;-3,38353;-0,647186;241,729;240,585;250,613;255;0;0;0
44900,41673;21,1599;21,0683;21,2895;21,5165;21,8799;22,1062;-3,36614;-0,643501;240,361;241,957;251,753;255;0;0;0
44900,41675;21,1598;21,0644;21,2892;21,5236;21,8861;22,1024;-3,37611;-0,646355;239,812;239,517;250,52;255;0;0;0
44900,41677;21,1621;21,0613;21,2942;21,5198;21,8854;22,1129;-3,36931;-0,643417;240,05;240,814;250,628;255;0;0;0
44900,41679;21,1588;21,0619;21,2945;21,5154;21,881;22,1082;-3,36754;-0,645538;241,189;242,417;250,31;255;0;0;0
44900,41682;21,1629;21,0585;21,2954;21,5209;21,8867;22,1103;-3,36992;-0,641968;239,66;238,734;248,72;255;0;0;0
44900,41684;21,1628;21,0645;21,2962;21,5179;21,8802;22,1067;-3,35885;-0,643051;240,554;239,978;248,653;255;0;0;0
44900,41686;21,1625;21,0616;21,3014;21,5181;21,882;22,1102;-3,36658;-0,648338;240,984;241,721;248,399;255;0;0;0
44900,41688;21,1641;21,0696;21,3011;21,5273;21,8819;22,1049;-3,36945;-0,650154;241,286;242,03;251,247;255;0;0;0
44900,4169;21,1736;21,0663;21,2966;21,5284;21,89;22,1202;-3,3717;-0,657005;241,673;241,037;248,802;255;0;0;0
44900,41692;21,1668;21,0707;21,2956;21,5315;21,8892;22,1107;-3,37018;-0,650063;240,087;240,082;249,939;255;0;0;0
44900,41694;21,1678;21,0699;21,2972;21,5265;21,8879;22,11;-3,38231;-0,658195;240,72;241,543;249,894;255;0;0;0
44900,41696;21,1705;21,0739;21,3029;21,532;21,8925;22,1115;-3,34528;-0,65596;240,455;241,276;251,793;255;0;0;0
44900,41699;21,1794;21,0691;21,301;21,5339;21,8969;22,1127;-3,3694;-0,655388;240,904;241,873;247,514;255;0;0;0
44900,41701;21,1756;21,0769;21,3006;21,5279;21,8896;22,1162;-3,36064;-0,644745;240,233;240,39;250,295;255;0;0;0
44900,41703;21,1672;21,0689;21,3018;21,5296;21,8976;22,1125;-3,36892;-0,645432;241,203;241,082;250,011;255;0;0;0
44900,41705;21,1788;21,0779;21,3003;21,5293;21,896;22,1198;-3,35489;-0,644287;241,306;239,194;252,192;255;0;0;0
44900,41707;21,1768;21,0705;21,3038;21,531;21,8969;22,1216;-3,35612;-0,644394;239,793;240,294;247,995;255;0;0;0
44900,41709;21,1749;21,0738;21,3038;21,5308;21,8943;22,1112;-3,36428;-0,639168;241,941;240,179;251,245;255;0;0;0
44900,41711;21,1666;21,0677;21,3008;21,5258;21,891;22,1209;-3,36783;-0,664238;241,557;240,862;250,304;255;0;0;0
44900,41714;21,1742;21,0724;21,308;21,5295;21,89;22,1202;-3,35694;-0,644333;233,35;240,2;249,893;255;0;0;0
44900,41716;21,1689;21,0728;21,3031;21,5249;21,8903;22,1208;-3,37269;-0,637924;238,888;239,216;251,067;255;0;0;0
44900,41718;21,1746;21,0728;21,3026;21,527;21,8876;22,1201;-3,3609;-0,656868;247,981;243,129;249,535;255;0;0;0
44900,4172;21,174;21,0703;21,3006;21,5247;21,8915;22,1175;-3,38826;-0,645012;239,699;242,168;249,66;255;0;0;0
44900,41722;21,1759;21,077;21,3043;21,5315;21,8969;22,1212;-3,37379;-0,645622;239,908;240,494;248,695;255;0;0;0
44900,41724;21,1745;21,0802;21,2984;21,5301;21,892;22,1151;-3,37701;-0,654465;239,588;240,49;251,06;255;0;0;0
44900,41726;21,1796;21,0744;21,2998;21,5345;21,8974;22,1183;-3,37895;-0,652824;242,667;241,383;250,553;255;0;0;0
44900,41729;21,1723;21,0754;21,3044;21,5301;21,8918;22,1126;-3,37443;-0,643936;240,721;242,162;249,153;255;0;0;0
44900,41731;21,1844;21,0797;21,3026;21,5378;21,8996;22,1158;-3,3761;-0,650085;241,741;241,256;249,174;255;0;0;0
44900,41733;21,1751;21,0732;21,2998;21,5317;21,8892;22,1066;-3,37716;-0,648666;238,275;242,168;248,795;255;0;0;0
44900,41735;21,1745;21,0735;21,3003;21,5316;21,8972;22,1051;-3,37972;-0,650688;239,146;242,955;247,964;255;0;0;0
44900,41737;21,1787;21,0726;21,2947;21,5251;21,8877;22,1011;-3,37463;-0,649696;240,548;240,486;251,914;255;0;0;0
44900,41739;21,1707;21,0711;21,3002;21,5347;21,8906;22,1056;-3,37303;-0,645065;239,782;242,297;247,375;255;0;0;0
44900,41741;21,1774;21,0693;21,3017;21,5238;21,8973;22,0998;-3,37491;-0,645966;240,612;238,976;251,706;255;0;0;0
44900,41744;21,172;21,0689;21,2991;21,5264;21,8847;22,0894;-3,36689;-0,643829;240,289;240,997;248,562;255;0;0;0
44900,41746;21,1692;21,0695;21,3017;21,5273;21,887;22,0987;-3,36549;-0,644638;240,571;239,3;251,387;255;0;0;0
44900,41748;21,1695;21,067;21,2996;21,5291;21,8817;22,0945;-3,37025;-0,639633;241,893;242,925;250,37;255;0;0;0
44900,4175;21,1674;21,0721;21,2982;21,5221;21,8867;22,105;-3,38637;-0,649696;241,124;242,326;250,805;255;0;0;0
44900,41752;21,1756;21,0739;21,3004;21,5253;21,8909;22,1055;-3,37681;-0,642036;239,599;241,17;249,849;255;0;0;0
44900,41754;21,1827;21,075;21,3051;21,5342;21,8957;22,1069;-3,37622;-0,640808;239,784;240,088;248,938;255;0;0;0
44900,41756;21,1813;21,0787;21,3035;21,533;21,8894;22,1164;-3,37284;-0,647011;241,332;241,337;249,21;255;0;0;0
44900,41759;21,1739;21,0731;21,3048;21,5317;21,8885;22,1088;-3,36299;-0,646965;238,134;241,347;249,265;255;0;0;0
44900,41761;21,1807;21,0732;21,3099;21,5346;21,8924;22,1198;-3,37037;-0,637215;241,477;241,201;249,676;255;0;0;0
44900,41763;21,1818;21,0764;21,3092;21,5384;21,8925;22,1198;-3,37897;-0,653214;239,845;240,735;249,748;255;0;0;0
44900,41765;21,1839;21,0817;21,3111;21,5356;21,8957;22,1273;-3,38396;-0,657715;241,018;242,056;249,521;255;0;0;0
44900,41767;21,1806;21,0717;21,3074;21,5262;21,8916;22,1214;-3,37447;-0,636124;239,138;241,095;250,211;255;0;0;0
44900,41769;21,1714;21,0738;21,3047;21,5289;21,893;22,1194;-3,3802;-0,648689;241,095;240,652;250,237;255;0;0;0
44900,41771;21,1726;21,0672;21,3116;21,5222;21,8893;22,1252;-3,38857;-0,643433;239,404;239,78;247,789;255;0;0;0
44900,41773;21,1796;21,078;21,3067;21,532;21,891;22,12;-3,37314;-0,655968;240,23;241,194;249,205;255;0;0;0
44900,41776;21,177;21,0732;21,313;21,5266;21,8906;22,1249;-3,37249;-0,639145;238,058;240,642;248,745;255;0;0;0
44900,41778;21,1778;21,0696;21,3094;21,5224;21,8881;22,124;-3,37991;-0,645416;239,583;240,502;249,858;255;0;0;0
44900,4178;21,174;21,0699;21,3094;21,5286;21,8904;22,1131;-3,3753;-0,644035;239,022;242,042;248,868;255;0;0;0
44900,41782;21,1772;21,0648;21,3039;21,5251;21,8836;22,1182;-3,37076;-0,646408;241,728;240,897;250,203;255;0;0;0
44900,41784;21,1874;21,0789;21,3006;21,5365;21,8957;22,1194;-3,3728;-0,648323;240,373;241,039;248,026;255;0;0;0
44900,41786;21,178;21,0787;21,3054;21,531;21,8908;22,1116;-3,38136;-0,650475;239,789;241,561;248,088;255;0;0;0
44900,41788;21,1767;21,0742;21,3038;21,5319;21,9002;22,1221;-3,37571;-0,642784;240,093;242,484;251,449;255;0;0;0
44900,41791;21,1786;21,0772;21,3092;21,5343;21,8944;22,1221;-3,37386;-0,641914;240,314;240,912;249,005;255;0;0;0
44900,41793;21,1789;21,0682;21,3125;21,5346;21,8884;22,1112;-3,37989;-0,641685;241,398;241,547;250,145;255;0;0;0
44900,41795;21,1761;21,0693;21,3094;21,5317;21,8861;22,1104;-3,37611;-0,641228;240,914;242,551;249,399;255;0;0;0
44900,41797;21,1748;21,0698;21,31;21,5338;21,894;22,1088;-3,3766;-0,653992;241,437;240,608;248,503;255;0;0;0
44900,41799;21,1827;21,0736;21,3158;21,524;21,8884;22,1065;-3,38272;-0,655106;239,58;241,37;248,882;255;0;0;0
44900,41801;21,1782;21,073;21,3079;21,5291;21,8933;22,1041;-3,36929;-0,653992;239,657;242,153;250,545;255;0;0;0
44900,41803;21,1836;21,0752;21,3148;21,5301;21,8956;22,1101;-3,39023;-0,655388;239,862;242,226;249,587;255;0;0;0
44900,41806;21,1894;21,0828;21,3064;21,5411;21,9088;22,115;-3,37109;-0,654449;239,438;240,497;250,845;255;0;0;0
44900,41808;21,1893;21,0858;21,3091;21,5475;21,9035;22,1151;-3,37084;-0,657417;240,536;239,943;249,209;255;0;0;0
44900,4181;21,1919;21,0869;21,3152;21,5431;21,9022;22,1086;-3,36872;-0,652222;239,468;239,838;248,856;255;0;0;0
44900,41812;21,1944;21,0858;21,3113;21,5491;21,9034;22,1126;-3,36837;-0,648064;240,603;239,944;250,715;255;0;0;0
44900,41814;21,1947;21,0872;21,3133;21,5435;21,9039;22,1063;-3,37385;-0,667381;239,835;239,527;248,641;255;0;0;0
44900,41816;21,1954;21,0885;21,3141;21,542;21,9047;22,1023;-3,37923;-0,655579;241,769;239,55;249,348;255;0;0;0
44900,41818;21,186;21,0721;21,3144;21,531;21,8904;22,0918;-3,37566;-0,654869;241,856;239,881;251,615;255;0;0;0
44900,41821;21,1841;21,0776;21,3123;21,5335;21,8957;22,093;-3,37982;-0,664467;240,975;240,269;250,375;255;0;0;0
44900,41823;21,1914;21,0724;21,3203;21,5315;21,8954;22,0967;-3,37595;-0,654312;239,981;242,854;247,577;255;0;0;0
44900,41825;21,1891;21,0709;21,3165;21,5347;21,8921;22,0915;-3,37115;-0,646622;240,564;242,672;249,663;255;0;0;0
44900,41827;21,1797;21,0707;21,313;21,5333;21,8951;22,0992;-3,36534;-0,655785;241,363;242,847;248,735;255;0;0;0
44900,41829;21,1888;21,0733;21,3182;21,5305;21,8972;22,1053;-3,37003;-0,647781;240,098;238,227;249,047;255;0;0;0
44900,41831;21,1911;21,0834;21,3165;21,537;21,8979;22,1114;-3,3644;-0,64846;241,736;239,79;249,105;255;0;0;0
44900,41833;21,1849;21,085;21,3128;21,544;21,8985;22,1069;-3,36943;-0,647995;240,987;240,983;250,444;255;0;0;0
44900,41835;21,1933;21,0833;21,3107;21,541;21,9041;22,112;-3,3832;-0,656036;238,677;240,198;249,184;255;0;0;0
44900,41838;21,1964;21,0851;21,3079;21,5422;21,9012;22,1112;-3,37698;-0,643692;240,768;240,307;248,824;255;0;0;0
44900,4184;21,2017;21,0883;21,3095;21,5409;21,9022;22,1125;-3,36673;-0,64975;239,178;241,376;250,736;255;0;0;0
44900,41842;21,1974;21,0804;21,3091;21,5501;21,9041;22,113;-3,36745;-0,65377;238,281;239,415;250,733;255;0;0;0
44900,41844;21,1892;21,076;21,3148;21,532;21,8893;22,0914;-3,36428;-0,642662;241,015;239,613;248,239;255;0;0;0
44900,41846;21,1903;21,0667;21,3149;21,5369;21,8918;22,103;-3,37223;-0,644371;239,66;241,882;251,79;255;0;0;0
44900,41848;21,1817;21,0781;21,3141;21,5395;21,8976;22,1025;-3,36235;-0,655388;239,823;240,661;249,641;255;0;0;0
44900,4185;21,1847;21,079;21,3146;21,5287;21,8913;22,1066;-3,37436;-0,648857;238,639;240,458;250,24;255;0;0;0
44900,41853;21,1873;21,079;21,319;21,5387;21,8964;22,1115;-3,37104;-0,654488;240,667;240,89;250,763;255;0;0;0
44900,41855;21,1863;21,0784;21,3204;21,537;21,8962;22,1089;-3,36861;-0,640259;240,209;240,555;251,859;255;0;0;0
44900,41857;21,1916;21,0791;21,3099;21,5468;21,8994;22,1259;-3,37065;-0,637794;238,983;239,194;250,427;255;0;0;0
44900,41859;21,1935;21,0847;21,3158;21,5404;21,903;22,1239;-3,36307;-0,641479;238,249;240,739;250,197;255;0;0;0
44900,41861;21,1897;21,0799;21,3116;21,5441;21,8992;22,1262;-3,37564;-0,646683;239,919;241,662;249,388;255;0;0;0
44900,41863;21,1919;21,0757;21,3171;21,537;21,9003;22,1195;-3,37057;-0,642609;240,593;240,831;249,591;255;0;0;0
44900,41865;21,1914;21,0763;21,318;21,543;21,8982;22,1141;-3,37218;-0,64962;240,668;239,789;249,94;255;0;0;0
44900,41868;21,1904;21,0861;21,3172;21,5416;21,9005;22,1161;-3,3762;-0,648689;240,944;241,774;250,466;255;0;0;0
44900,4187;21,1893;21,0722;21,316;21,534;21,8897;22,1043;-3,36749;-0,653564;241,022;239,76;249,255;255;0;0;0
44900,41872;21,1924;21,0767;21,3173;21,544;21,9009;22,1028;-3,37621;-0,645378;240,987;239,81;247,182;255;0;0;0
44900,41874;21,1973;21,0758;21,3194;21,5344;21,893;22,1051;-3,36973;-0,651314;238,876;240,322;250,33;255;0;0;0
44900,41876;21,1865;21,0783;21,32;21,5436;21,902;22,1124;-3,37223;-0,640839;239,823;241,907;248,067;255;0;0;0
44900,41878;21,1967;21,0892;21,3192;21,546;21,9027;22,1168;-3,35912;-0,643242;241,42;241,542;249,318;255;0;0;0
44900,4188;21,1932;21,0789;21,3181;21,5438;21,8977;22,116;-3,36877;-0,648193;241,88;231,286;243,401;255;0;0;0
44900,41883;21,1886;21,0727;21,3178;21,5466;21,8987;22,1041;-3,3601;-0,658722;241,331;235,845;250,257;255;0;0;0
44900,41885;21,1975;21,0731;21,3198;21,6848;21,89;22,0969;-3,36475;-0,637833;240,786;236,903;248,863;255;0;0;0
44900,41887;21,1871;21,072;21,3199;21,8476;21,8865;22,0983;-3,36272;-0,644089;241,133;234,634;250,514;255;0;0;0
44900,41889;21,1841;21,0713;21,3149;21,9471;21,8882;22,0782;-3,36423;-0,661568;240,149;236,927;250,43;255;0;0;0
44900,41891;21,19;21,0794;21,3204;21,9959;21,8887;21,9792;-3,37488;-0,649452;239,602;238,953;249,305;255;0;0;0
44900,41893;21,1807;21,0736;21,3203;22,0061;21,8917;21,8276;-3,37376;-0,659447;239,786;235,34;251,363;255;0;0;0
44900,41895;21,1971;21,0793;21,3187;21,9289;21,8967;21,7133;-3,35892;-0,651375;239,386;235,562;248,843;255;0;0;0
44900,41898;21,193;21,0776;21,3208;21,804;21,8979;21,6252;-3,36708;-0,653923;238,58;237,558;248,168;255;0;0;0
44900,419;21,2014;21,0784;21,3216;21,6873;21,9025;21,5668;-3,37247;-0,650459;240,037;237,523;248,415;255;0;0;0
44900,41902;21,1964;21,0842;21,3232;21,603;21,9065;21,5449;-3,38355;-0,643471;231,682;236,326;247,885;255;0;0;0
44900,41904;21,2057;21,0826;21,3203;21,5478;21,9013;21,5203;-3,37618;-0,658531;239,134;235,07;247,375;255;0;0;0
44900,41906;21,1988;21,081;21,3224;21,5187;21,9043;21,5123;-3,37138;-0,651627;239,906;237,104;247,918;255;0;0;0
44900,41908;21,1967;21,0768;21,3171;21,4878;21,8985;21,4882;-3,36701;-0,654167;240,708;234,889;249,402;255;0;0;0
44900,4191;21,196;21,0861;21,3174;21,4785;21,9002;21,4864;-3,36816;-0,650734;238,811;236,732;251,605;255;0;0;0
44900,41912;21,2001;21,0866;21,3195;21,4576;21,8992;21,4767;-3,37982;-0,648087;238,671;234,982;249,041;255;0;0;0
44900,41915;21,1962;21,0873;21,3216;21,4595;21,9006;21,472;-3,36562;-0,64093;239,053;265,751;261,332;255;0;0;0
44900,41917;21,2059;21,0818;21,3169;21,4495;21,9053;21,4756;-3,37215;-0,652374;238,719;242,423;250,411;255;0;0;0
44900,41919;21,2;21,0825;21,3229;21,4374;21,897;21,4736;-3,36195;-0,652962;239,429;241,375;249,748;255;0;0;0
44900,41921;21,2051;21,0857;21,3272;21,447;21,9065;21,4767;-3,37621;-0,651558;238,928;240,741;250,981;255;0;0;0
44900,41923;21,2072;21,0912;21,3268;21,4461;21,9018;21,4792;-3,37458;-0,661995;238,386;239,51;249,972;255;0;0;0
44900,41925;21,2076;21,087;21,3252;21,4417;21,9046;21,471;-3,36245;-0,651787;238,429;242,634;251,192;255;0;0;0
44900,41927;21,1964;21,0853;21,3282;21,4429;21,9023;21,4704;-3,37081;-0,657722;238,851;239,121;249,393;255;0;0;0
44900,4193;21,2018;21,0832;21,3247;21,4426;21,9028;21,4676;-3,36249;-0,636795;239,918;241,04;251,184;255;0;0;0
44900,41932;21,1985;21,0793;21,3289;21,445;21,9043;21,4627;-3,36503;-0,647728;239,971;240,169;248,736;255;0;0;0
44900,41934;21,1962;21,0763;21,3193;21,4368;21,8896;21,4633;-3,37751;-0,659966;238,915;239,276;248,765;255;0;0;0
44900,41936;21,2;21,0802;21,3223;21,4394;21,8932;21,4793;-3,37018;-0,648598;240,451;238,661;248,899;255;0;0;0
44900,41938;21,1955;21,0774;21,3233;21,4401;21,8978;21,5254;-3,36874;-0,655075;241,359;240,495;248,699;255;0;0;0
44900,4194;21,1971;21,0768;21,3268;21,4399;21,8983;21,5951;-3,35512;-0,648117;238,917;239,553;249,696;255;0;0;0
44900,41942;21,1952;21,0752;21,3176;21,4383;21,8949;21,656;-3,36659;-0,659058;239,893;242,484;248,731;255;0;0;0
44900,41945;21,1992;21,0774;21,3239;21,4309;21,8913;21,7126;-3,363;-0,647781;239,873;241,572;251,38;255;0;0;0
44900,41947;21,1985;21,0805;21,3225;21,4429;21,8943;21,7715;-3,36183;-0,653648;240,911;240,101;250,593;255;0;0;0
44900,41949;21,2003;21,0788;21,3237;21,4416;21,8986;21,8191;-3,37362;-0,656731;239,775;240,205;249,181;255;0;0;0
44900,41951;21,2053;21,0896;21,3361;21,4505;21,9008;21,8553;-3,36604;-0,648788;239,622;241,386;251,547;255;0;0;0
44900,41953;21,2053;21,0825;21,3271;21,4447;21,8989;21,8793;-3,35939;-0,652794;239,307;240,711;247,103;255;0;0;0
44900,41955;21,1985;21,0885;21,3331;21,4517;21,8977;21,9078;-3,37804;-0,662315;239,893;242,212;250,044;255;0;0;0
44900,41957;21,2028;21,0876;21,3292;21,4459;21,9039;21,94;-3,38036;-0,660126;239,418;239,593;250,91;255;0;0;0
44900,4196;21,1957;21,0744;21,3291;21,4441;21,8938;21,9416;-3,37272;-0,655334;241,987;241,465;249,515;255;0;0;0
44900,41962;21,1951;21,0723;21,334;21,4354;21,8951;21,9413;-3,36662;-0,652641;240,591;241,942;249,941;255;0;0;0
44900,41964;21,193;21,0757;21,3306;21,4374;21,8896;21,9547;-3,37007;-0,640144;240,982;241,216;249,039;255;0;0;0
44900,41966;21,1991;21,0742;21,3323;21,4447;21,888;21,9642;-3,35494;-0,67189;240,218;240,229;248,226;255;0;0;0
44900,41968;21,1918;21,0813;21,3295;21,4415;21,8968;21,9656;-3,36447;-0,646774;239,468;240,014;247,579;255;0;0;0
44900,4197;21,1967;21,0727;21,3323;21,4456;21,8922;21,9782;-3,36822;-0,656693;239,49;242,365;252,045;255;0;0;0
44900,41972;21,203;21,0883;21,3361;21,4501;21,9063;22,0003;-3,37293;-0,651733;240,458;240,701;249,162;255;0;0;0
44900,41975;21,2119;21,0834;21,3356;21,4572;21,8996;21,9962;-3,37486;-0,659767;239,267;239,441;249,198;255;0;0;0
