23_02_06_1_ao_4.csv;;;;;Em amarelo s�o os pontos de aquisi��o de temperatura;;;;;;;;;;
44963,33958;;;;;Em verde s�o os pontos de aquisi��o de press�o;;;;;;;;;;
;;;;;;;;;;;;;;;
16;;;;;;;;;;;;;;;
TIME;" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""DIO""";" ""TOTAL""";" ""ALARM1""";" ""ALARM2"""
44896,43826;21,73;21,0723;21,6541;21,5212;21,8947;22,1255;241,027;-0,652435;204,162;242,645;249,235;255;0;0;0
44896,43828;21,7285;21,0724;21,6509;21,5315;21,8896;22,1151;240,002;-0,646568;204,164;238,26;250,228;255;0;0;0
44896,4383;21,7314;21,0665;21,6465;21,5185;21,8903;22,1124;239,992;-0,647682;204,159;240,873;249,269;255;0;0;0
44896,43832;21,7289;21,0725;21,6507;21,5275;21,89;22,1212;239,236;-0,650581;204,165;239,646;248,452;255;0;0;0
44896,43834;21,7328;21,0667;21,6521;21,5246;21,8906;22,1209;241,554;-0,641708;204,168;240,599;249,113;255;0;0;0
44896,43837;21,7301;21,06;21,6446;21,516;21,88;22,1221;240,492;-0,64991;204,144;242,66;250,421;255;0;0;0
44896,43839;21,725;21,0673;21,6474;21,5197;21,8874;22,1167;240,048;-0,635414;204,153;239,973;250,673;255;0;0;0
44896,43841;21,7328;21,0712;21,6505;21,519;21,8822;22,1152;240,112;-0,636703;204,161;238,996;248,576;255;0;0;0
44896,43843;21,7314;21,0622;21,6469;21,5186;21,8832;22,1111;242,331;-0,632942;204,136;241,539;250,497;255;0;0;0
44896,43845;21,7376;21,0678;21,6464;21,5221;21,8844;22,1181;239,599;-0,642891;204,148;241,48;248,216;255;0;0;0
44896,43847;21,7335;21,0727;21,6527;21,5269;21,8881;22,1202;240,555;-0,643707;204,158;241,757;250,738;255;0;0;0
44896,43849;21,7342;21,0755;21,6543;21,5298;21,8937;22,1226;238,729;-0,646217;204,153;239,686;249,378;255;0;0;0
44896,43852;21,731;21,0758;21,6518;21,5289;21,8892;22,1135;241,518;-0,648285;204,153;239,842;249,117;255;0;0;0
44896,43854;21,7279;21,0711;21,6554;21,5236;21,8894;22,119;240,288;-0,655472;204,166;241,626;249,571;255;0;0;0
44896,43856;21,729;21,0703;21,6513;21,5298;21,8974;22,1198;241,38;-0,645012;204,157;241,222;247,974;255;0;0;0
44896,43858;21,7271;21,072;21,6506;21,5235;21,8884;22,1162;241,619;-0,660538;204,162;241,283;250,371;255;0;0;0
44896,4386;21,7279;21,0667;21,6469;21,524;21,8807;22,1133;240,909;-0,640717;204,144;241,573;251,166;255;0;0;0
44896,43862;21,7229;21,0584;21,645;21,5254;21,8865;22,1063;241,074;-0,646339;204,128;241,435;251,037;255;0;0;0
44896,43864;21,7222;21,067;21,6442;21,5192;21,8804;22,108;240,289;-0,639694;204,156;240,733;248,512;255;0;0;0
44896,43866;21,7379;21,0623;21,6388;21,5159;21,8834;22,1061;241,473;-0,650612;204,151;240,523;250,548;255;0;0;0
44896,43869;21,7387;21,0615;21,6426;21,5229;21,8854;22,1074;238,88;-0,646667;204,157;239,764;249,426;255;0;0;0
44896,43871;21,7327;21,0705;21,6511;21,5251;21,8849;22,1164;239,697;-0,641777;204,138;241,916;251,093;255;0;0;0
44896,43873;21,729;21,0688;21,6452;21,5159;21,8817;22,1111;239,418;-0,643097;204,161;241,918;250,879;255;0;0;0
44896,43875;21,7294;21,0695;21,6523;21,5233;21,8857;22,1059;240,261;-0,642754;204,155;242,155;248,686;255;0;0;0
44896,43877;21,7357;21,0648;21,6439;21,5241;21,8917;22,1138;240,432;-0,65596;204,156;241,548;249,202;255;0;0;0
44896,43879;21,7243;21,0701;21,6505;21,5187;21,8855;22,1009;242,264;-0,646233;204,154;241,633;251,603;255;0;0;0
44896,43881;21,7277;21,0695;21,6484;21,5273;21,8914;22,1045;241,474;-0,656075;204,158;239,859;251,205;255;0;0;0
44896,43884;21,7184;21,0699;21,6493;21,5237;21,8893;22,0986;241,185;-0,644562;204,144;242,284;249,847;255;0;0;0
44896,43886;21,7224;21,0821;21,6601;21,5282;21,8952;22,102;240,164;-0,647034;204,179;240,851;248,979;255;0;0;0
44896,43888;21,723;21,0708;21,6508;21,5292;21,8963;22,1069;239,736;-0,647697;204,16;242,186;247,063;255;0;0;0
44896,4389;21,7297;21,077;21,6597;21,5285;21,8994;22,1075;238,827;-0,655418;204,176;242,017;248,055;255;0;0;0
44896,43892;21,7223;21,0804;21,6601;21,527;21,8969;22,1109;238,812;-0,639709;204,178;241,471;249,825;255;0;0;0
44896,43894;21,7209;21,0735;21,654;21,5311;21,8926;22,1075;239,095;-0,653549;204,161;238,762;248,771;255;0;0;0
44896,43896;21,7258;21,0667;21,6535;21,5205;21,8882;22,1069;240,273;-0,646439;204,161;241,727;250,358;255;0;0;0
44896,43899;21,7259;21,072;21,6516;21,5282;21,8928;22,1111;240,311;-0,653282;204,162;240,861;247,652;255;0;0;0
44896,43901;21,7295;21,065;21,6449;21,5239;21,8856;22,1046;239,602;-0,649246;204,173;240,181;249,693;255;0;0;0
44896,43903;21,7266;21,0652;21,6428;21,5202;21,8919;22,1055;240,576;-0,650322;204,176;241,161;250,344;255;0;0;0
44896,43905;21,7285;21,0706;21,6468;21,5181;21,8873;22,1058;238,458;-0,657372;204,154;240,138;250,527;255;0;0;0
44896,43907;21,7283;21,0738;21,6525;21,5262;21,8911;22,1231;240,36;-0,649925;204,16;242,14;248,014;255;0;0;0
44896,43909;21,7318;21,0707;21,6522;21,5278;21,8944;22,1138;239,554;-0,646637;204,156;240,194;250,211;255;0;0;0
44896,43911;21,733;21,0742;21,6581;21,531;21,8957;22,1138;240,309;-0,651749;204,159;240,354;250,008;255;0;0;0
44896,43914;21,7242;21,0849;21,6635;21,5374;21,8954;22,1189;240,598;-0,643524;204,171;240,273;248,85;255;0;0;0
44896,43916;21,7332;21,0797;21,6606;21,537;21,8993;22,1245;240,186;-0,658798;204,165;239,731;251,014;255;0;0;0
44896,43918;21,7229;21,0829;21,6571;21,5412;21,9031;22,1198;239,292;-0,658447;204,19;241,998;248,908;255;0;0;0
44896,4392;21,7262;21,0717;21,6483;21,5237;21,8905;22,1023;240,775;-0,654884;204,156;239,892;250,28;255;0;0;0
44896,43922;21,7249;21,0681;21,65;21,5226;21,8859;22,1013;237,543;-0,650757;204,158;239,562;249,657;255;0;0;0
44896,43924;21,7248;21,0656;21,6507;21,5283;21,8873;22,1063;238,479;-0,647903;204,162;241,395;249,692;255;0;0;0
44896,43926;21,72;21,0603;21,6428;21,5252;21,8867;22,1058;241,393;-0,647186;204,166;240,585;250,613;255;0;0;0
44896,43929;21,726;21,0683;21,6442;21,5165;21,8799;22,1062;240,965;-0,643501;204,166;241,957;251,753;255;0;0;0
44896,43931;21,7208;21,0644;21,6508;21,5236;21,8861;22,1024;241,534;-0,646355;204,163;239,517;250,52;255;0;0;0
44896,43933;21,7215;21,0613;21,6451;21,5198;21,8854;22,1129;238,183;-0,643417;204,164;240,814;250,628;255;0;0;0
44896,43935;21,7314;21,0619;21,6396;21,5154;21,881;22,1082;240,55;-0,645538;204,156;242,417;250,31;255;0;0;0
44896,43937;21,7272;21,0585;21,6384;21,5209;21,8867;22,1103;240,628;-0,641968;204,167;238,734;248,72;255;0;0;0
44896,43939;21,7297;21,0645;21,6414;21,5179;21,8802;22,1067;239,518;-0,643051;204,166;239,978;248,653;255;0;0;0
44896,43941;21,7278;21,0616;21,6442;21,5181;21,882;22,1102;238,729;-0,648338;204,155;241,721;248,399;255;0;0;0
44896,43943;21,7247;21,0696;21,6451;21,5273;21,8819;22,1049;239,145;-0,650154;204,156;242,03;251,247;255;0;0;0
44896,43946;21,7234;21,0663;21,6502;21,5284;21,89;22,1202;240,364;-0,657005;204,166;241,037;248,802;255;0;0;0
44896,43948;21,7159;21,0707;21,6528;21,5315;21,8892;22,1107;242,478;-0,650063;204,161;240,082;249,939;255;0;0;0
44896,4395;21,7219;21,0699;21,6515;21,5265;21,8879;22,11;238,016;-0,658195;204,154;241,543;249,894;255;0;0;0
44896,43952;21,7256;21,0739;21,6489;21,532;21,8925;22,1115;240,176;-0,65596;204,147;241,276;251,793;255;0;0;0
44896,43954;21,7215;21,0691;21,6543;21,5339;21,8969;22,1127;240,535;-0,655388;204,157;241,873;247,514;255;0;0;0
44896,43956;21,7322;21,0769;21,654;21,5279;21,8896;22,1162;241,223;-0,644745;204,166;240,39;250,295;255;0;0;0
44896,43958;21,7328;21,0689;21,6552;21,5296;21,8976;22,1125;238,531;-0,645432;204,167;241,082;250,011;255;0;0;0
44896,43961;21,7297;21,0779;21,6586;21,5293;21,896;22,1198;238,282;-0,644287;204,162;239,194;252,192;255;0;0;0
44896,43963;21,7224;21,0705;21,6556;21,531;21,8969;22,1216;240,325;-0,644394;204,155;240,294;247,995;255;0;0;0
44896,43965;21,7272;21,0738;21,6515;21,5308;21,8943;22,1112;240,92;-0,639168;204,17;240,179;251,245;255;0;0;0
44896,43967;21,7333;21,0677;21,6514;21,5258;21,891;22,1209;241,377;-0,664238;204,184;240,862;250,304;255;0;0;0
44896,43969;21,7224;21,0724;21,6562;21,5295;21,89;22,1202;241,445;-0,644333;204,191;240,2;249,893;255;0;0;0
44896,43971;21,7245;21,0728;21,6537;21,5249;21,8903;22,1208;238,689;-0,637924;204,185;239,216;251,067;255;0;0;0
44896,43973;21,72;21,0728;21,6562;21,527;21,8876;22,1201;240,251;-0,656868;204,164;243,129;249,535;255;0;0;0
44896,43976;21,7219;21,0703;21,6489;21,5247;21,8915;22,1175;239,487;-0,645012;204,162;242,168;249,66;255;0;0;0
44896,43978;21,7246;21,077;21,6529;21,5315;21,8969;22,1212;240,98;-0,645622;204,184;240,494;248,695;255;0;0;0
44896,4398;21,7267;21,0802;21,6516;21,5301;21,892;22,1151;240,205;-0,654465;204,196;240,49;251,06;255;0;0;0
44896,43982;21,726;21,0744;21,6566;21,5345;21,8974;22,1183;239,909;-0,652824;204,172;241,383;250,553;255;0;0;0
44896,43984;21,7277;21,0754;21,6493;21,5301;21,8918;22,1126;241,447;-0,643936;204,179;242,162;249,153;255;0;0;0
44896,43986;21,7213;21,0797;21,6594;21,5378;21,8996;22,1158;240,953;-0,650085;204,184;241,256;249,174;255;0;0;0
44896,43988;21,7233;21,0732;21,6586;21,5317;21,8892;22,1066;239,241;-0,648666;204,163;242,168;248,795;255;0;0;0
44896,43991;21,7171;21,0735;21,6479;21,5316;21,8972;22,1051;240,157;-0,650688;204,185;242,955;247,964;255;0;0;0
44896,43993;21,7187;21,0726;21,6529;21,5251;21,8877;22,1011;241,599;-0,649696;204,194;240,486;251,914;255;0;0;0
44896,43995;21,7202;21,0711;21,6525;21,5347;21,8906;22,1056;239,392;-0,645065;204,188;242,297;247,375;255;0;0;0
44896,43997;21,7243;21,0693;21,6444;21,5238;21,8973;22,0998;240,245;-0,645966;204,194;238,976;251,706;255;0;0;0
44896,43999;21,7277;21,0689;21,6514;21,5264;21,8847;22,0894;240,541;-0,643829;204,18;240,997;248,562;255;0;0;0
44896,44001;21,7225;21,0695;21,6508;21,5273;21,887;22,0987;241,487;-0,644638;204,189;239,3;251,387;255;0;0;0
44896,44003;21,7309;21,067;21,6462;21,5291;21,8817;22,0945;238,324;-0,639633;204,188;242,925;250,37;255;0;0;0
44896,44005;21,7252;21,0721;21,6439;21,5221;21,8867;22,105;238,64;-0,649696;204,171;242,326;250,805;255;0;0;0
44896,44008;21,7228;21,0739;21,6498;21,5253;21,8909;22,1055;239,722;-0,642036;204,183;241,17;249,849;255;0;0;0
44896,4401;21,7235;21,075;21,6523;21,5342;21,8957;22,1069;238,972;-0,640808;204,174;240,088;248,938;255;0;0;0
44896,44012;21,7174;21,0787;21,657;21,533;21,8894;22,1164;239,138;-0,647011;204,178;241,337;249,21;255;0;0;0
44896,44014;21,7191;21,0731;21,6535;21,5317;21,8885;22,1088;240,458;-0,646965;204,204;241,347;249,265;255;0;0;0
44896,44016;21,7275;21,0732;21,6546;21,5346;21,8924;22,1198;241,654;-0,637215;204,204;241,201;249,676;255;0;0;0
44896,44018;21,7218;21,0764;21,6529;21,5384;21,8925;22,1198;239,598;-0,653214;204,182;240,735;249,748;255;0;0;0
44896,4402;21,7229;21,0817;21,6563;21,5356;21,8957;22,1273;240,092;-0,657715;204,183;242,056;249,521;255;0;0;0
44896,44023;21,7249;21,0717;21,6524;21,5262;21,8916;22,1214;238,992;-0,636124;204,182;241,095;250,211;255;0;0;0
44896,44025;21,7189;21,0738;21,6526;21,5289;21,893;22,1194;241,104;-0,648689;204,195;240,652;250,237;255;0;0;0
44896,44027;21,7247;21,0672;21,6444;21,5222;21,8893;22,1252;242,055;-0,643433;204,193;239,78;247,789;255;0;0;0
44896,44029;21,7236;21,078;21,6508;21,532;21,891;22,12;240,402;-0,655968;204,18;241,194;249,205;255;0;0;0
44896,44031;21,7184;21,0732;21,6516;21,5266;21,8906;22,1249;240,577;-0,639145;204,182;240,642;248,745;255;0;0;0
44896,44033;21,7208;21,0696;21,6472;21,5224;21,8881;22,124;241,062;-0,645416;204,188;240,502;249,858;255;0;0;0
44896,44035;21,7333;21,0699;21,6538;21,5286;21,8904;22,1131;240,097;-0,644035;204,192;242,042;248,868;255;0;0;0
44896,44038;21,7267;21,0648;21,6511;21,5251;21,8836;22,1182;238,041;-0,646408;204,172;240,897;250,203;255;0;0;0
44896,4404;21,7304;21,0789;21,6606;21,5365;21,8957;22,1194;239,582;-0,648323;204,198;241,039;248,026;255;0;0;0
44896,44042;21,7335;21,0787;21,6586;21,531;21,8908;22,1116;242,084;-0,650475;204,185;241,561;248,088;255;0;0;0
44896,44044;21,7302;21,0742;21,6476;21,5319;21,9002;22,1221;240,297;-0,642784;204,184;242,484;251,449;255;0;0;0
44896,44046;21,7295;21,0772;21,6531;21,5343;21,8944;22,1221;240,489;-0,641914;204,193;240,912;249,005;255;0;0;0
44896,44048;21,7261;21,0682;21,6472;21,5346;21,8884;22,1112;239,36;-0,641685;204,198;241,547;250,145;255;0;0;0
44896,4405;21,7242;21,0693;21,6469;21,5317;21,8861;22,1104;240,715;-0,641228;204,186;242,551;249,399;255;0;0;0
44896,44053;21,726;21,0698;21,6484;21,5338;21,894;22,1088;241,663;-0,653992;204,171;240,608;248,503;255;0;0;0
44896,44055;21,7192;21,0736;21,6509;21,524;21,8884;22,1065;241,72;-0,655106;204,191;241,37;248,882;255;0;0;0
44896,44057;21,7208;21,073;21,6541;21,5291;21,8933;22,1041;239,181;-0,653992;204,202;242,153;250,545;255;0;0;0
44896,44059;21,7233;21,0752;21,6529;21,5301;21,8956;22,1101;240,956;-0,655388;204,179;242,226;249,587;255;0;0;0
44896,44061;21,7221;21,0828;21,6601;21,5411;21,9088;22,115;238,682;-0,654449;204,201;240,497;250,845;255;0;0;0
44896,44063;21,7198;21,0858;21,6638;21,5475;21,9035;22,1151;240,223;-0,657417;204,205;239,943;249,209;255;0;0;0
44896,44065;21,7191;21,0869;21,6597;21,5431;21,9022;22,1086;240,328;-0,652222;204,204;239,838;248,856;255;0;0;0
44896,44068;21,7233;21,0858;21,6663;21,5491;21,9034;22,1126;241,879;-0,648064;204,185;239,944;250,715;255;0;0;0
44896,4407;21,725;21,0872;21,6662;21,5435;21,9039;22,1063;240,077;-0,667381;204,185;239,527;248,641;255;0;0;0
44896,44072;21,7266;21,0885;21,6617;21,542;21,9047;22,1023;239,524;-0,655579;204,187;239,55;249,348;255;0;0;0
44896,44074;21,7218;21,0721;21,6497;21,531;21,8904;22,0918;239,921;-0,654869;204,209;239,881;251,615;255;0;0;0
44896,44076;21,7234;21,0776;21,6569;21,5335;21,8957;22,093;240,876;-0,664467;204,176;240,269;250,375;255;0;0;0
44896,44078;21,7286;21,0724;21,6584;21,5315;21,8954;22,0967;240,104;-0,654312;204,193;242,854;247,577;255;0;0;0
44896,4408;21,7258;21,0709;21,6548;21,5347;21,8921;22,0915;239,674;-0,646622;204,19;242,672;249,663;255;0;0;0
44896,44082;21,7258;21,0707;21,654;21,5333;21,8951;22,0992;240,774;-0,655785;204,185;242,847;248,735;255;0;0;0
44896,44085;21,7253;21,0733;21,6505;21,5305;21,8972;22,1053;240,6;-0,647781;204,175;238,227;249,047;255;0;0;0
44896,44087;21,7177;21,0834;21,6603;21,537;21,8979;22,1114;241,454;-0,64846;204,188;239,79;249,105;255;0;0;0
44896,44089;21,7202;21,085;21,657;21,544;21,8985;22,1069;239,99;-0,647995;204,201;240,983;250,444;255;0;0;0
44896,44091;21,7281;21,0833;21,6559;21,541;21,9041;22,112;239,694;-0,656036;204,188;240,198;249,184;255;0;0;0
44896,44093;21,7266;21,0851;21,6635;21,5422;21,9012;22,1112;239,482;-0,643692;204,199;240,307;248,824;255;0;0;0
44896,44095;21,7213;21,0883;21,6617;21,5409;21,9022;22,1125;239,074;-0,64975;204,192;241,376;250,736;255;0;0;0
44896,44097;21,7261;21,0804;21,6691;21,5501;21,9041;22,113;239,828;-0,65377;204,18;239,415;250,733;255;0;0;0
44896,441;21,7265;21,076;21,6524;21,532;21,8893;22,0914;238,922;-0,642662;204,185;239,613;248,239;255;0;0;0
44896,44102;21,7343;21,0667;21,6514;21,5369;21,8918;22,103;239,097;-0,644371;204,194;241,882;251,79;255;0;0;0
44896,44104;21,7269;21,0781;21,6546;21,5395;21,8976;22,1025;241,389;-0,655388;204,187;240,661;249,641;255;0;0;0
44896,44106;21,7299;21,079;21,658;21,5287;21,8913;22,1066;239,909;-0,648857;204,185;240,458;250,24;255;0;0;0
44896,44108;21,7287;21,079;21,6594;21,5387;21,8964;22,1115;240,11;-0,654488;204,207;240,89;250,763;255;0;0;0
44896,4411;21,7229;21,0784;21,6595;21,537;21,8962;22,1089;240,668;-0,640259;204,206;240,555;251,859;255;0;0;0
44896,44112;21,7296;21,0791;21,6575;21,5468;21,8994;22,1259;240,303;-0,637794;204,192;239,194;250,427;255;0;0;0
44896,44115;21,73;21,0847;21,6597;21,5404;21,903;22,1239;239,123;-0,641479;204,205;240,739;250,197;255;0;0;0
44896,44117;21,7278;21,0799;21,662;21,5441;21,8992;22,1262;239,706;-0,646683;204,205;241,662;249,388;255;0;0;0
44896,44119;21,7279;21,0757;21,6622;21,537;21,9003;22,1195;239,759;-0,642609;204,18;240,831;249,591;255;0;0;0
44896,44121;21,7253;21,0763;21,6548;21,543;21,8982;22,1141;238,956;-0,64962;204,173;239,789;249,94;255;0;0;0
44896,44123;21,7265;21,0861;21,6553;21,5416;21,9005;22,1161;239,391;-0,648689;204,201;241,774;250,466;255;0;0;0
44896,44125;21,7283;21,0722;21,6561;21,534;21,8897;22,1043;240,338;-0,653564;204,174;239,76;249,255;255;0;0;0
44896,44127;21,7187;21,0767;21,6543;21,544;21,9009;22,1028;240,559;-0,645378;204,204;239,81;247,182;255;0;0;0
44896,4413;21,7215;21,0758;21,6572;21,5344;21,893;22,1051;241,579;-0,651314;204,194;240,322;250,33;255;0;0;0
44896,44132;21,7202;21,0783;21,6544;21,5436;21,902;22,1124;241,691;-0,640839;204,208;241,907;248,067;255;0;0;0
44896,44134;21,7218;21,0892;21,6652;21,546;21,9027;22,1168;241,053;-0,643242;204,206;241,542;249,318;255;0;0;0
44896,44136;21,7203;21,0789;21,6639;21,5438;21,8977;22,116;238,629;-0,648193;204,199;231,286;243,401;255;0;0;0
44896,44138;21,7204;21,0727;21,6569;21,5466;21,8987;22,1041;241,14;-0,658722;204,184;235,845;250,257;255;0;0;0
44896,4414;21,7221;21,0731;21,656;21,6848;21,89;22,0969;239,703;-0,637833;204,179;236,903;248,863;255;0;0;0
44896,44142;21,7217;21,072;21,6533;21,8476;21,8865;22,0983;241,872;-0,644089;204,174;234,634;250,514;255;0;0;0
44896,44145;21,7146;21,0713;21,6535;21,9471;21,8882;22,0782;241,329;-0,661568;204,188;236,927;250,43;255;0;0;0
44896,44147;21,7182;21,0794;21,6537;21,9959;21,8887;21,9792;240,287;-0,649452;204,199;238,953;249,305;255;0;0;0
44896,44149;21,7188;21,0736;21,6487;22,0061;21,8917;21,8276;240,415;-0,659447;204,192;235,34;251,363;255;0;0;0
44896,44151;21,7225;21,0793;21,6562;21,9289;21,8967;21,7133;241,466;-0,651375;204,208;235,562;248,843;255;0;0;0
44896,44153;21,7242;21,0776;21,662;21,804;21,8979;21,6252;241,192;-0,653923;204,203;237,558;248,168;255;0;0;0
44896,44155;21,718;21,0784;21,6593;21,6873;21,9025;21,5668;238,303;-0,650459;204,189;237,523;248,415;255;0;0;0
44896,44157;21,7202;21,0842;21,6605;21,603;21,9065;21,5449;238,41;-0,643471;204,207;236,326;247,885;255;0;0;0
44896,44159;21,7232;21,0826;21,663;21,5478;21,9013;21,5203;240,602;-0,658531;204,186;235,07;247,375;255;0;0;0
44896,44162;21,7229;21,081;21,6666;21,5187;21,9043;21,5123;239,638;-0,651627;204,185;237,104;247,918;255;0;0;0
44896,44164;21,7232;21,0768;21,6562;21,4878;21,8985;21,4882;239,67;-0,654167;204,197;234,889;249,402;255;0;0;0
44896,44166;21,7207;21,0861;21,6621;21,4785;21,9002;21,4864;241,497;-0,650734;204,207;236,732;251,605;255;0;0;0
44896,44168;21,7241;21,0866;21,6549;21,4576;21,8992;21,4767;238,322;-0,648087;204,181;234,982;249,041;255;0;0;0
44896,4417;21,7233;21,0873;21,664;21,4595;21,9006;21,472;240,664;-0,64093;204,18;265,751;261,332;255;0;0;0
44896,44172;21,7263;21,0818;21,6672;21,4495;21,9053;21,4756;241,757;-0,652374;204,201;242,423;250,411;255;0;0;0
44896,44174;21,7258;21,0825;21,6646;21,4374;21,897;21,4736;239,577;-0,652962;204,192;241,375;249,748;255;0;0;0
44896,44177;21,7263;21,0857;21,6613;21,447;21,9065;21,4767;240,486;-0,651558;204,194;240,741;250,981;255;0;0;0
44896,44179;21,7277;21,0912;21,6684;21,4461;21,9018;21,4792;239,495;-0,661995;204,2;239,51;249,972;255;0;0;0
44896,44181;21,7258;21,087;21,6584;21,4417;21,9046;21,471;238,705;-0,651787;204,206;242,634;251,192;255;0;0;0
44896,44183;21,7271;21,0853;21,6626;21,4429;21,9023;21,4704;239,085;-0,657722;204,187;239,121;249,393;255;0;0;0
44896,44185;21,7272;21,0832;21,6653;21,4426;21,9028;21,4676;239,627;-0,636795;204,182;241,04;251,184;255;0;0;0
44896,44187;21,7277;21,0793;21,6654;21,445;21,9043;21,4627;239,162;-0,647728;204,21;240,169;248,736;255;0;0;0
44896,44189;21,7285;21,0763;21,6541;21,4368;21,8896;21,4633;239,121;-0,659966;204,208;239,276;248,765;255;0;0;0
44896,44192;21,7296;21,0802;21,6605;21,4394;21,8932;21,4793;239,289;-0,648598;204,193;238,661;248,899;255;0;0;0
44896,44194;21,7275;21,0774;21,6554;21,4401;21,8978;21,5254;240,028;-0,655075;204,199;240,495;248,699;255;0;0;0
44896,44196;21,7322;21,0768;21,6509;21,4399;21,8983;21,5951;239,938;-0,648117;204,203;239,553;249,696;255;0;0;0
44896,44198;21,7268;21,0752;21,6493;21,4383;21,8949;21,656;239,345;-0,659058;204,209;242,484;248,731;255;0;0;0
44896,442;21,7241;21,0774;21,6541;21,4309;21,8913;21,7126;240,666;-0,647781;204,203;241,572;251,38;255;0;0;0
44896,44202;21,7267;21,0805;21,6519;21,4429;21,8943;21,7715;237,885;-0,653648;204,211;240,101;250,593;255;0;0;0
44896,44204;21,7217;21,0788;21,656;21,4416;21,8986;21,8191;240,991;-0,656731;204,207;240,205;249,181;255;0;0;0
44896,44207;21,7283;21,0896;21,661;21,4505;21,9008;21,8553;241,929;-0,648788;204,195;241,386;251,547;255;0;0;0
44896,44209;21,7296;21,0825;21,6559;21,4447;21,8989;21,8793;241,132;-0,652794;204,203;240,711;247,103;255;0;0;0
44896,44211;21,7284;21,0885;21,662;21,4517;21,8977;21,9078;240,323;-0,662315;204,197;242,212;250,044;255;0;0;0
44896,44213;21,7187;21,0876;21,6685;21,4459;21,9039;21,94;241,622;-0,660126;204,204;239,593;250,91;255;0;0;0
44896,44215;21,7278;21,0744;21,6573;21,4441;21,8938;21,9416;241,282;-0,655334;204,196;241,465;249,515;255;0;0;0
44896,44217;21,7232;21,0723;21,6546;21,4354;21,8951;21,9413;238,82;-0,652641;204,199;241,942;249,941;255;0;0;0
44896,44219;21,7231;21,0757;21,6586;21,4374;21,8896;21,9547;241,951;-0,640144;204,199;241,216;249,039;255;0;0;0
44896,44222;21,7168;21,0742;21,6539;21,4447;21,888;21,9642;240,582;-0,67189;204,188;240,229;248,226;255;0;0;0
44896,44224;21,7217;21,0813;21,6526;21,4415;21,8968;21,9656;239,817;-0,646774;204,2;240,014;247,579;255;0;0;0
44896,44226;21,7262;21,0727;21,6487;21,4456;21,8922;21,9782;239,031;-0,656693;204,189;242,365;252,045;255;0;0;0
44896,44228;21,7251;21,0883;21,6579;21,4501;21,9063;22,0003;240,032;-0,651733;204,196;240,701;249,162;255;0;0;0
44896,4423;21,7209;21,0834;21,6669;21,4572;21,8996;21,9962;239,689;-0,659767;204,182;239,441;249,198;255;0;0;0
44896,44232;21,72;21,0877;21,6615;21,448;21,9006;22,0063;240,428;-0,658241;204,222;241,144;249,084;255;0;0;0
44896,44234;21,7218;21,0835;21,6672;21,4482;21,8963;22,0099;240,293;-0,647781;204,202;240,341;250,001;255;0;0;0
44896,44236;21,7232;21,0894;21,6593;21,4586;21,8999;22,0168;241,174;-0,659859;204,206;241,268;250,394;255;0;0;0
44896,44239;21,7174;21,0782;21,6632;21,4584;21,8939;22,0177;242,218;-0,643364;204,219;240,343;249,107;255;0;0;0
44896,44241;21,7159;21,0765;21,6554;21,4465;21,8962;22,0154;239,084;-0,648338;204,201;240,974;251,162;255;0;0;0
44896,44243;21,7219;21,0834;21,6583;21,4538;21,9001;22,0095;239,456;-0,641846;204,202;241,435;250,873;255;0;0;0
44896,44245;21,7227;21,0861;21,657;21,454;21,898;22,0228;240,867;-0,645157;204,216;240,116;251,536;255;0;0;0
44896,44247;21,7161;21,0839;21,6646;21,4484;21,8977;22,0241;241,375;-0,650085;204,209;242,526;249,071;255;0;0;0
44896,44249;21,7194;21,0888;21,6617;21,4553;21,8972;22,0283;239,885;-0,651016;204,204;241,541;249,463;255;0;0;0
44896,44251;21,7285;21,0885;21,6666;21,4625;21,9066;22,032;239,709;-0,650406;204,196;241,002;248,656;255;0;0;0
44896,44254;21,7272;21,0855;21,6625;21,4526;21,8982;22,0288;240,243;-0,659599;204,2;240,68;249,112;255;0;0;0
44896,44256;21,7314;21,0874;21,6624;21,4553;21,8954;22,0261;239,101;-0,649673;204,223;242,19;249,305;255;0;0;0
44896,44258;21,7246;21,0799;21,6551;21,46;21,8997;22,0299;240,203;-0,648178;204,216;241,559;249,411;255;0;0;0
44896,4426;21,7325;21,0834;21,6594;21,4588;21,9017;22,0288;240,935;-0,657135;204,217;238,723;250,16;255;0;0;0
44896,44262;21,7262;21,0852;21,6597;21,4539;21,9039;22,0267;241,717;-0,654312;204,215;241,047;250,833;255;0;0;0
44896,44264;21,7267;21,0837;21,6572;21,4536;21,9038;22,0319;240,25;-0,654167;204,201;240,229;248,037;255;0;0;0
44896,44266;21,7225;21,0894;21,6681;21,4604;21,9052;22,0406;242,1;-0,655136;204,209;242,192;250,016;255;0;0;0
44896,44269;21,7305;21,0838;21,6643;21,4662;21,8997;22,0455;239,804;-0,650948;204,203;240,203;247,057;255;0;0;0
44896,44271;21,7288;21,087;21,6614;21,4539;21,8956;22,0508;238,369;-0,645676;204,202;240,967;251,142;255;0;0;0
44896,44273;21,7231;21,0851;21,6595;21,4593;21,9047;22,0477;239,673;-0,634705;204,215;240,896;251,633;255;0;0;0
