23_02_06_1_ao_4.csv;;;;;Em amarelo s�o os pontos de aquisi��o de temperatura;;;;;;;;;;
44963,33958;;;;;Em verde s�o os pontos de aquisi��o de press�o;;;;;;;;;;
;;;;;;;;;;;;;;;
16;;;;;;;;;;;;;;;
TIME;" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""DIO""";" ""TOTAL""";" ""ALARM1""";" ""ALARM2"""
04TIME;" ""0412""";" ""0402""";" ""0403""";" ""0404""";" ""0405""";" ""0406""";" ""0407""";" ""0408""";" ""0409""";" ""0410""";" ""0417""";" ""04DIO""";" ""04TOTAL""";" ""04ALARM1""";" ""04ALARM2"""
44897,50291;21,6401;21,3898;21,4666;21,5382;21,8819;21,6675;239,85;240,457;202,212;239,243;248,636;255;0;0;0
44897,50294;21,6366;21,394;21,4662;21,5404;21,8852;21,6786;239,423;238,5;202,234;239,52;246,014;255;0;0;0
44897,50296;21,6368;21,3935;21,4604;21,5294;21,8856;21,6858;240,874;238,571;202,21;239,977;248,212;255;0;0;0
44897,50298;21,6336;21,3889;21,4593;21,5329;21,8738;21,6808;239,345;240,925;202,199;239,854;250,204;255;0;0;0
44897,503;21,6355;21,3895;21,4581;21,5301;21,8746;21,6935;238,725;240,093;202,2;239,289;250,451;255;0;0;0
44897,50302;21,6366;21,3867;21,4653;21,5294;21,8777;21,7008;241,613;241,23;202,187;239,41;249,764;255;0;0;0
44897,50304;21,6422;21,3896;21,4607;21,5298;21,8784;21,7011;241,057;240,449;202,201;241,805;249,165;255;0;0;0
44897,50306;21,6357;21,3913;21,4629;21,5283;21,8806;21,7141;239,312;240,14;202,187;242,396;247,706;255;0;0;0
44897,50309;21,6323;21,391;21,4588;21,5381;21,874;21,7177;240,665;241,43;202,202;240,666;249,558;255;0;0;0
44897,50311;21,6328;21,3986;21,4647;21,5366;21,8771;21,7259;241,293;240,968;202,193;241,086;250,589;255;0;0;0
44897,50313;21,6305;21,3886;21,4627;21,5333;21,8784;21,7307;240,923;240,442;202,189;239,748;247,389;255;0;0;0
44897,50315;21,6425;21,3824;21,4601;21,5303;21,8798;21,726;240,784;240,283;202,191;238,615;249,453;255;0;0;0
44897,50317;21,6417;21,3883;21,4602;21,5282;21,8774;21,7337;240,506;239,887;202,194;241,918;248,821;255;0;0;0
44897,50319;21,64;21,3835;21,4536;21,5197;21,8653;21,7288;240,154;240,335;202,189;240,016;250,48;255;0;0;0
44897,50321;21,6356;21,386;21,4597;21,5225;21,8809;21,7418;238,896;240,257;202,188;241,117;249,909;255;0;0;0
44897,50324;21,631;21,386;21,4563;21,5229;21,8691;21,7384;241,152;240,65;202,168;241,152;248,905;255;0;0;0
44897,50326;21,6372;21,385;21,4584;21,527;21,8702;21,7337;241,573;241,243;202,187;234,08;245,239;255;0;0;0
44897,50328;21,6291;21,3792;21,4631;21,5255;21,8736;21,741;239,956;239,104;202,177;238,436;251,981;255;0;0;0
44897,5033;21,6275;21,3867;21,4621;21,5249;21,8762;21,7352;240,072;240,467;202,189;240,978;249,69;255;0;0;0
44897,50332;21,6306;21,3828;21,4634;21,5232;21,874;21,7466;241,653;240,267;202,192;238,372;251,646;255;0;0;0
44897,50334;21,6336;21,3831;21,4579;21,5275;21,8751;21,7552;241,73;238,478;202,159;241,88;250,588;255;0;0;0
44897,50336;21,6286;21,3891;21,4614;21,5353;21,8786;21,7593;239,438;239,419;202,171;240,963;249,316;255;0;0;0
44897,50339;21,6316;21,3871;21,4645;21,5299;21,8752;21,7637;240,479;239,712;202,169;240,315;250,14;255;0;0;0
44897,50341;21,6305;21,3908;21,4667;21,5344;21,8755;21,7622;240,515;240,976;202,171;240,897;246,694;255;0;0;0
44897,50343;21,6284;21,3808;21,4544;21,526;21,8774;21,7617;237,724;238,167;202,163;239,017;248,037;255;0;0;0
44897,50345;21,634;21,3821;21,4568;21,5278;21,8791;21,7338;240,693;237,64;202,162;239,774;249,616;255;0;0;0
44897,50347;21,6277;21,3871;21,4626;21,5343;21,8767;21,6965;240,771;240,488;202,162;240,891;250,325;255;0;0;0
44897,50349;21,6411;21,3836;21,4547;21,5224;21,8716;21,6698;240,483;242,147;202,167;241,508;250,913;255;0;0;0
44897,50351;21,6396;21,3856;21,4623;21,5286;21,8782;21,6685;239,065;240,415;202,169;239,784;246,89;255;0;0;0
44897,50353;21,6403;21,3779;21,4585;21,532;21,8781;21,6819;239,176;238,729;202,181;241,296;246,418;255;0;0;0
44897,50356;21,6448;21,3837;21,4545;21,5205;21,8705;21,6845;239,734;239,896;202,158;240,981;246,84;255;0;0;0
44897,50358;21,644;21,3846;21,4566;21,5239;21,8729;21,7021;240,32;237,523;202,166;241,458;249,971;255;0;0;0
44897,5036;21,6389;21,3806;21,4529;21,5263;21,8692;21,7099;241,044;238,647;202,159;240,601;251,137;255;0;0;0
44897,50362;21,6345;21,3852;21,4551;21,527;21,8779;21,7205;240,232;239,915;202,165;240,982;249,953;255;0;0;0
44897,50364;21,6368;21,3827;21,457;21,5199;21,8729;21,7249;238,613;241,028;202,162;237,765;252,314;255;0;0;0
44897,50366;21,634;21,3767;21,4538;21,5278;21,8712;21,7359;239,412;242,039;202,145;240,439;248,72;255;0;0;0
44897,50368;21,6323;21,3894;21,4591;21,5291;21,88;21,7395;239,331;240,261;202,14;241,392;249,156;255;0;0;0
44897,50371;21,6342;21,3851;21,4622;21,5335;21,8767;21,7469;240,32;239,833;202,159;239,655;248,879;255;0;0;0
44897,50373;21,6363;21,3867;21,4614;21,5264;21,8785;21,7555;241,21;239,897;202,159;238,077;250,982;255;0;0;0
44897,50375;21,633;21,3885;21,4606;21,526;21,8783;21,7588;240,552;239,195;202,14;240,389;248,67;255;0;0;0
44897,50377;21,631;21,3856;21,4627;21,5257;21,8772;21,7607;241,414;239,057;202,127;240,432;249,985;255;0;0;0
44897,50379;21,6349;21,3813;21,4579;21,5205;21,8739;21,7492;238,541;238,58;202,152;239,941;249,969;255;0;0;0
44897,50381;21,6351;21,3769;21,461;21,5249;21,8757;21,751;238,522;240,736;202,126;240,044;249,393;255;0;0;0
44897,50383;21,6319;21,3788;21,4597;21,5235;21,8757;21,7484;241,545;240,517;202,124;240,11;250,038;255;0;0;0
44897,50386;21,636;21,3792;21,4585;21,5273;21,8734;21,7454;238,538;238,575;202,134;241,848;249,842;255;0;0;0
44897,50388;21,641;21,3782;21,4611;21,5269;21,8781;21,7483;237,977;240,001;202,139;239,333;250,016;255;0;0;0
44897,5039;21,6382;21,3765;21,4599;21,5202;21,8738;21,7447;241,147;240,025;202,135;240,51;249,534;255;0;0;0
44897,50392;21,6345;21,3731;21,4593;21,5185;21,8728;21,7409;241,33;240,127;202,126;241,977;247,463;255;0;0;0
44897,50394;21,6323;21,3708;21,4566;21,527;21,8744;21,7407;223,262;240,188;202,124;240,974;249,958;255;0;0;0
44897,50396;21,6379;21,3744;21,4529;21,5212;21,8698;21,7384;237,331;238,878;202,107;240,027;250,859;255;0;0;0
44897,50398;21,6377;21,372;21,4523;21,5258;21,8776;21,7329;237,251;239,61;202,115;239,871;250,311;255;0;0;0
44897,50401;21,6366;21,3766;21,4466;21,5202;21,8745;21,7276;236,891;238,403;202,117;241,138;250,419;255;0;0;0
44897,50403;21,634;21,38;21,4521;21,5237;21,8732;21,7386;235,994;240,333;202,13;240,876;247,989;255;0;0;0
44897,50405;21,6338;21,3801;21,4592;21,5201;21,8748;21,7329;237,17;237,919;202,103;241,027;248,971;255;0;0;0
44897,50407;21,6309;21,3692;21,451;21,5185;21,8677;21,7278;237,485;240,934;202,135;241,408;250,605;255;0;0;0
44897,50409;21,6299;21,3731;21,4514;21,5209;21,8717;21,726;237,129;239,272;202,111;240,293;249,738;255;0;0;0
44897,50411;21,6291;21,374;21,4529;21,52;21,8675;21,7342;237,474;240,504;202,115;239,464;247,35;255;0;0;0
44897,50413;21,6397;21,3806;21,4503;21,5221;21,8757;21,7276;237,731;241,365;202,107;242,164;249,948;255;0;0;0
44897,50416;21,632;21,374;21,4556;21,5228;21,875;21,73;237,944;240,563;202,118;238,971;248,514;255;0;0;0
44897,50418;21,6344;21,3769;21,4505;21,517;21,8732;21,7364;237,939;238,422;202,118;239,654;248,083;255;0;0;0
44897,5042;21,6363;21,3664;21,4549;21,5275;21,8733;21,7364;236,56;240,455;202,104;239,507;247,19;255;0;0;0
44897,50422;21,6336;21,3728;21,4523;21,5236;21,8682;21,7315;236,459;239,177;202,119;238,781;249,456;255;0;0;0
44897,50424;21,638;21,3696;21,4538;21,5243;21,8694;21,7373;237,06;240,41;202,119;238,173;248,765;255;0;0;0
44897,50426;21,6301;21,376;21,4583;21,5273;21,8751;21,7368;238,377;239,466;202,119;241,705;249,875;255;0;0;0
44897,50428;21,6339;21,3791;21,4529;21,5245;21,8744;21,74;236,292;241,065;202,093;237,584;250,172;255;0;0;0
44897,5043;21,6258;21,3778;21,4607;21,5291;21,8753;21,7507;237,086;238,87;202,108;240,48;248,424;255;0;0;0
44897,50433;21,6297;21,3791;21,4624;21,5244;21,8768;21,7408;238,262;237,352;202,111;241,816;250,522;255;0;0;0
44897,50435;21,6329;21,3803;21,4601;21,5307;21,8819;21,7429;235,997;240,665;202,099;240,813;248,051;255;0;0;0
44897,50437;21,632;21,3761;21,4555;21,5274;21,8751;21,7476;238,913;237,847;202,113;240,907;250,147;255;0;0;0
44897,50439;21,631;21,3802;21,4632;21,5339;21,8814;21,7481;238,977;239,973;202,106;240,72;249,096;255;0;0;0
44897,50441;21,6321;21,3781;21,4622;21,5284;21,8746;21,7463;238,8;238,827;202,095;241,127;250,844;255;0;0;0
44897,50443;21,6399;21,3791;21,4573;21,5238;21,8781;21,741;237,856;241,366;202,11;239,926;250,429;255;0;0;0
44897,50445;21,6377;21,3761;21,4517;21,532;21,8798;21,7516;238,092;240,916;202,117;239,509;247,839;255;0;0;0
44897,50448;21,6374;21,3792;21,4612;21,5275;21,8772;21,7564;245,037;239,221;202,098;242,36;249,061;255;0;0;0
44897,5045;21,6344;21,3801;21,4596;21,5259;21,8787;21,7576;240,351;240,745;202,1;241,009;250,352;255;0;0;0
44897,50452;21,6405;21,3727;21,4541;21,5222;21,8716;21,7592;239,216;239,977;202,097;240,902;250,577;255;0;0;0
44897,50454;21,6367;21,3679;21,4571;21,5247;21,8759;21,7657;239,849;239,36;202,112;239,997;250,096;255;0;0;0
44897,50456;21,6375;21,3753;21,4556;21,5211;21,8715;21,7735;239,282;238,942;202,106;239,975;247,141;255;0;0;0
44897,50458;21,6299;21,3741;21,4569;21,5244;21,8648;21,772;240,238;239,95;202,104;240,173;248,226;255;0;0;0
44897,5046;21,6344;21,3753;21,4567;21,5255;21,8698;21,7757;238,497;239,526;202,102;239,303;250,92;255;0;0;0
44897,50463;21,6283;21,3734;21,4545;21,5276;21,8749;21,7679;238,308;242,286;202,105;240,082;249,994;255;0;0;0
44897,50465;21,6267;21,3621;21,4456;21,5159;21,8644;21,7672;240,399;240,502;202,093;241,452;248,245;255;0;0;0
44897,50467;21,635;21,3618;21,4501;21,5169;21,867;21,7631;238,961;241,468;202,098;239,331;247,405;255;0;0;0
44897,50469;21,6313;21,3558;21,4477;21,5206;21,8604;21,7643;241,28;239,692;202,08;240,856;247,643;255;0;0;0
44897,50471;21,6323;21,3663;21,4473;21,5229;21,8694;21,7569;238,002;239,036;202,093;239,249;251,041;255;0;0;0
44897,50473;21,6293;21,3651;21,4503;21,5201;21,8643;21,7583;238,514;239,323;202,083;240,205;250,118;255;0;0;0
44897,50475;21,6282;21,3581;21,45;21,5192;21,8683;21,755;238,439;240,639;202,074;239,51;248,4;255;0;0;0
44897,50478;21,6235;21,3735;21,455;21,5305;21,8737;21,7567;238,359;240,021;202,077;242,297;246,921;255;0;0;0
44897,5048;21,6288;21,3734;21,4601;21,532;21,8809;21,7679;239,542;240,525;202,074;240,936;248,337;255;0;0;0
44897,50482;21,6321;21,3743;21,4546;21,5257;21,8761;21,7568;239,256;238,99;202,085;238,46;247,412;255;0;0;0
44897,50484;21,6364;21,3748;21,4547;21,5261;21,8775;21,7584;240,283;241,438;202,069;237,398;250,06;255;0;0;0
44897,50486;21,6242;21,3694;21,4614;21,5241;21,8729;21,764;239,102;240,147;202,101;242,181;248,485;255;0;0;0
44897,50488;21,6296;21,3697;21,4614;21,5231;21,8802;21,7647;240,11;240,854;202,075;241,446;251,173;255;0;0;0
44897,5049;21,6342;21,3691;21,4544;21,5278;21,8733;21,7668;240,198;239,567;202,079;242,218;250,078;255;0;0;0
44897,50492;21,6373;21,3659;21,4508;21,5211;21,8657;21,7643;240,378;238,7;202,085;241,027;250,142;255;0;0;0
44897,50495;21,6326;21,3704;21,4485;21,5255;21,8692;21,7737;240,279;238,066;202,092;241,093;248,334;255;0;0;0
44897,50497;21,6296;21,3676;21,4575;21,5188;21,8732;21,765;240,5;239,938;202,095;240,171;247,672;255;0;0;0
44897,50499;21,6321;21,3685;21,4492;21,5243;21,8713;21,7671;241,109;240,579;202,071;242,236;249,875;255;0;0;0
44897,50501;21,624;21,3643;21,4544;21,5228;21,8672;21,7614;239,623;240,445;202,072;241,914;249,967;255;0;0;0
44897,50503;21,6255;21,3677;21,4581;21,527;21,8738;21,7722;239,513;240,796;202,065;241,204;249,175;255;0;0;0
44897,50505;21,6303;21,3651;21,4501;21,5254;21,8775;21,7708;239,23;238,744;202,065;239,518;249,104;255;0;0;0
44897,50507;21,6252;21,3615;21,4526;21,5243;21,867;21,7769;240,494;240,086;202,063;241,313;249,123;255;0;0;0
44897,5051;21,6244;21,3619;21,4562;21,529;21,8726;21,778;240,808;240,4;202,075;239,581;249,493;255;0;0;0
44897,50512;21,6294;21,3715;21,46;21,5221;21,8702;21,784;237,884;239,437;202,065;239,241;249,496;255;0;0;0
44897,50514;21,6315;21,3674;21,4512;21,5289;21,8765;21,7821;239,943;240,043;202,045;239,898;247,928;255;0;0;0
44897,50516;21,6266;21,3574;21,4515;21,5197;21,8634;21,7838;238,901;239,301;202,038;240,539;249,174;255;0;0;0
44897,50518;21,631;21,3616;21,4484;21,5149;21,8647;21,7875;240,359;239,896;202,046;241,433;248,389;255;0;0;0
44897,5052;21,632;21,3547;21,4441;21,5132;21,8644;21,7844;242,596;241,122;202,049;238,84;249,809;255;0;0;0
44897,50522;21,6303;21,3555;21,4495;21,5086;21,8637;21,7909;238,794;240,636;202,046;238,661;247,976;255;0;0;0
44897,50525;21,6342;21,3521;21,4461;21,5127;21,8643;21,7958;241,248;239,362;202,042;242,338;248,472;255;0;0;0
44897,50527;21,6292;21,3509;21,4424;21,5168;21,8633;21,7848;238,611;241,042;202,03;241,116;249,795;255;0;0;0
44897,50529;21,6278;21,3568;21,448;21,5159;21,8647;21,79;240,867;239,363;202,048;239,861;250,164;255;0;0;0
44897,50531;21,6341;21,3568;21,4485;21,5211;21,8651;21,7858;241,201;242,29;202,055;239,539;248,645;255;0;0;0
44897,50533;21,6288;21,3529;21,4462;21,5104;21,8625;21,7829;239,127;239,665;202,055;239,98;249,002;255;0;0;0
44897,50535;21,6294;21,3607;21,4439;21,5141;21,87;21,7886;242,236;239,728;202,036;240,443;250,266;255;0;0;0
44897,50537;21,6276;21,3547;21,4401;21,5177;21,8653;21,7915;242,033;238,798;202,041;241,296;249,826;255;0;0;0
44897,5054;21,6282;21,3574;21,4405;21,5151;21,8592;21,7927;240,809;240,014;202,051;239,269;249,654;255;0;0;0
44897,50542;21,6314;21,3573;21,4473;21,5187;21,8661;21,8028;238,525;239,404;202,021;240,442;247,315;255;0;0;0
44897,50544;21,6333;21,366;21,4515;21,5196;21,8694;21,7982;238,75;238,752;202,043;239,979;248,967;255;0;0;0
44897,50546;21,631;21,364;21,4516;21,5229;21,8732;21,807;239,767;238,355;202,06;242,345;250,256;255;0;0;0
44897,50548;21,6343;21,3576;21,4511;21,5151;21,8673;21,8019;241,787;238,532;202,051;240,996;250,525;255;0;0;0
44897,5055;21,6318;21,3612;21,4544;21,524;21,869;21,8003;240,546;239,497;202,031;238,643;251,984;255;0;0;0
44897,50552;21,6334;21,3598;21,4508;21,5203;21,8719;21,8008;238,626;240,37;202,026;239,543;248,063;255;0;0;0
44897,50555;21,6282;21,3572;21,4434;21,5087;21,8633;21,7939;240,824;239,621;202,043;240,021;249,232;255;0;0;0
44897,50557;21,6277;21,3514;21,4445;21,5094;21,8618;21,7902;239,339;240,753;202,046;239,386;249,847;255;0;0;0
44897,50559;21,634;21,35;21,4417;21,5201;21,8669;21,7917;240,318;239,539;202,018;239,973;250,061;255;0;0;0
44897,50561;21,6321;21,3617;21,4526;21,5167;21,8674;21,7958;239,372;239,798;202,027;239,444;248,31;255;0;0;0
44897,50563;21,6342;21,3537;21,4456;21,5226;21,8696;21,7942;238,924;239,723;202,009;240,109;247,718;255;0;0;0
44897,50565;21,6316;21,3505;21,4518;21,5237;21,8713;21,7995;238,863;240,231;202,024;240,074;247,436;255;0;0;0
44897,50567;21,6287;21,3505;21,4417;21,5154;21,8644;21,7974;239,481;237,993;202,036;240,961;250,255;255;0;0;0
44897,50569;21,6257;21,3473;21,4415;21,5117;21,859;21,7925;241,71;239,858;202,03;242,037;249,857;255;0;0;0
44897,50572;21,6263;21,3506;21,4439;21,5148;21,8625;21,7921;239,431;238,219;202,027;241,101;250,227;255;0;0;0
44897,50574;21,6268;21,3544;21,4477;21,5097;21,8631;21,796;239,726;240,324;202,034;239,184;248,748;255;0;0;0
44897,50576;21,6227;21,349;21,442;21,5118;21,8628;21,7933;241,572;238,091;202,03;239,48;249,464;255;0;0;0
44897,50578;21,6217;21,345;21,4461;21,5165;21,864;21,8032;239,894;239,914;202,029;241,43;250,241;255;0;0;0
44897,5058;21,6321;21,352;21,4435;21,514;21,8621;21,7955;240,707;239,444;202,002;241,12;248,143;255;0;0;0
44897,50582;21,6262;21,3547;21,4439;21,5145;21,8651;21,7963;240,235;241,271;202,013;241,251;247,448;255;0;0;0
44897,50584;21,6351;21,3524;21,4426;21,5104;21,8643;21,7942;239,356;237,26;201,992;240,493;249,762;255;0;0;0
44897,50587;21,6349;21,3471;21,4377;21,5063;21,8545;21,7887;238,81;241,081;201,977;239,232;249,855;255;0;0;0
44897,50589;21,6348;21,3462;21,4374;21,5115;21,8641;21,7883;241,892;239,914;202,011;240,393;249,498;255;0;0;0
44897,50591;21,6267;21,3476;21,4406;21,5121;21,8571;21,7761;240,15;238,682;202,005;240,837;250,773;255;0;0;0
44897,50593;21,6303;21,349;21,4403;21,5097;21,8593;21,7831;240,162;238,585;202,001;241,27;248,028;255;0;0;0
44897,50595;21,6224;21,3485;21,4417;21,5167;21,8669;21,7834;241,096;241,113;202;242,412;250,808;255;0;0;0
44897,50597;21,6304;21,3568;21,4481;21,5237;21,8701;21,7828;241,378;238,72;202,027;241,317;248,037;255;0;0;0
44897,50599;21,6339;21,3596;21,4475;21,5207;21,8729;21,7856;240,415;238,726;202,012;240,246;250,112;255;0;0;0
44897,50602;21,6308;21,3607;21,4501;21,5164;21,8633;21,7828;239,254;239,719;202,008;241,346;249,259;255;0;0;0
44897,50604;21,6287;21,3533;21,4468;21,5191;21,8698;21,7901;238,346;239,042;202,009;240,171;248,498;255;0;0;0
44897,50606;21,6358;21,3399;21,4421;21,5084;21,8615;21,7715;241,366;238,901;201,993;239,419;247,766;255;0;0;0
44897,50608;21,6282;21,3437;21,442;21,5083;21,8603;21,7717;240,096;241,435;202,008;241,045;250,531;255;0;0;0
44897,5061;21,6353;21,334;21,4323;21,5041;21,8555;21,7663;240,706;238,189;201,996;240,999;249,941;255;0;0;0
44897,50612;21,625;21,3371;21,436;21,5049;21,8502;21,7669;239,792;240,49;201,999;239,901;250,532;255;0;0;0
44897,50614;21,6316;21,331;21,4323;21,5052;21,8534;21,7614;240,823;238,483;201,994;240,687;248,215;255;0;0;0
44897,50617;21,6342;21,3364;21,4337;21,5037;21,8537;21,7619;237,924;241,11;202,004;241,791;249,765;255;0;0;0
44897,50619;21,6231;21,3444;21,4397;21,5086;21,8554;21,7596;238,536;239,085;201,985;240,641;249,303;255;0;0;0
44897,50621;21,6191;21,3426;21,4371;21,5048;21,8523;21,7589;241,848;238,173;201,982;239,116;249,31;255;0;0;0
44897,50623;21,619;21,3404;21,4401;21,5058;21,8533;21,755;240,513;240,539;201,992;240,607;247,851;255;0;0;0
44897,50625;21,6198;21,3407;21,4324;21,5086;21,861;21,7568;238,636;239,97;201,99;241,293;249,197;255;0;0;0
44897,50627;21,6219;21,3416;21,4348;21,5043;21,8552;21,7587;241,794;238,755;201,978;240,745;247,795;255;0;0;0
44897,50629;21,6262;21,3358;21,4349;21,5036;21,8558;21,7458;240,023;239,492;201,991;241,142;248,034;255;0;0;0
44897,50632;21,622;21,3447;21,4413;21,5054;21,8574;21,7456;241,638;238,335;201,979;242,107;248,999;255;0;0;0
44897,50634;21,6213;21,3463;21,4364;21,5021;21,8618;21,7373;238,847;238,56;201,993;241,186;248,974;255;0;0;0
44897,50636;21,6277;21,3348;21,4372;21,5029;21,8593;21,7373;241,666;240,499;201,976;239,22;248,199;255;0;0;0
44897,50638;21,6205;21,3366;21,4383;21,5097;21,8531;21,7416;240,669;239,327;201,967;241,444;249,536;255;0;0;0
44897,5064;21,626;21,3356;21,4339;21,5;21,8485;21,7395;240,098;239,098;201,962;240,774;248,461;255;0;0;0
44897,50642;21,6277;21,3318;21,437;21,5019;21,8524;21,7412;241,113;239,504;201,963;238,409;248,091;255;0;0;0
44897,50644;21,6201;21,3372;21,4361;21,5057;21,8514;21,7443;240,44;240,992;201,967;240,77;248,892;255;0;0;0
44897,50646;21,6252;21,3391;21,4352;21,5032;21,8515;21,7432;238,173;241,452;201,956;241,318;250,782;255;0;0;0
44897,50649;21,6192;21,3431;21,4363;21,512;21,8577;21,7452;242,328;238,831;201,97;241,716;250,269;255;0;0;0
44897,50651;21,6225;21,3353;21,4331;21,5091;21,8533;21,746;240,797;239,947;201,973;241,804;249,608;255;0;0;0
44897,50653;21,6167;21,3414;21,4333;21,5023;21,858;21,7408;238,606;240,113;201,988;241,993;249,015;255;0;0;0
44897,50655;21,6203;21,3409;21,4352;21,5048;21,8557;21,7476;239,424;237,856;201,962;240,77;249,417;255;0;0;0
44897,50657;21,6225;21,3326;21,4384;21,5124;21,8633;21,7484;239,049;239,898;201,978;237,776;248,991;255;0;0;0
44897,50659;21,6244;21,3426;21,4378;21,5053;21,8542;21,7503;239,378;240,736;201,98;238,965;249,18;255;0;0;0
44897,50661;21,6198;21,3357;21,4316;21,5111;21,855;21,7463;239,238;239,543;201,971;239,832;248,499;255;0;0;0
44897,50664;21,6272;21,3408;21,4367;21,5073;21,8534;21,7368;240,611;240,419;201,975;240,336;251,031;255;0;0;0
44897,50666;21,6263;21,3323;21,436;21,5059;21,8495;21,7399;240,933;241,052;201,965;238,048;249,188;255;0;0;0
44897,50668;21,6219;21,3351;21,4347;21,5074;21,8549;21,7393;241,181;239,817;201,97;241,118;250,476;255;0;0;0
44897,5067;21,6321;21,3296;21,432;21,5044;21,8512;21,7305;240,238;240,421;201,963;240,681;248,524;255;0;0;0
44897,50672;21,6322;21,3298;21,4298;21,5037;21,8489;21,7306;239,593;239,699;201,953;240,978;248,348;255;0;0;0
44897,50674;21,6328;21,3361;21,4386;21,5077;21,8564;21,7323;238,274;239,446;201,937;240,069;249,796;255;0;0;0
44897,50676;21,6293;21,3359;21,4315;21,5092;21,8571;21,7349;239,305;240,642;201,945;240,883;248,933;255;0;0;0
44897,50679;21,625;21,3362;21,4291;21,5012;21,8649;21,7335;241,819;239,727;201,96;238,339;251,131;255;0;0;0
44897,50681;21,6272;21,3322;21,4313;21,5065;21,8559;21,7356;238,34;239,852;201,923;239,987;249,066;255;0;0;0
44897,50683;21,6243;21,3412;21,4431;21,5067;21,8554;21,7354;240,492;239,165;201,963;238,459;247,406;255;0;0;0
44897,50685;21,6197;21,3395;21,4355;21,5118;21,861;21,7357;240,249;239,11;201,948;238,506;250,005;255;0;0;0
44897,50687;21,623;21,3382;21,4369;21,5151;21,862;21,7424;239,106;241,772;201,931;240,435;251,399;255;0;0;0
44897,50689;21,6269;21,3384;21,4451;21,5136;21,8592;21,7382;240,555;239,735;201,945;240,262;248,796;255;0;0;0
44897,50691;21,6268;21,3391;21,4395;21,5102;21,858;21,7384;239,519;241,769;201,963;240,51;248,257;255;0;0;0
44897,50694;21,6269;21,338;21,4431;21,5135;21,8626;21,7417;241,059;240,721;201,946;238,686;249,552;255;0;0;0
44897,50696;21,617;21,3352;21,4313;21,5009;21,859;21,7307;241,309;239,253;201,951;238,953;248,282;255;0;0;0
44897,50698;21,6233;21,3314;21,4358;21,5076;21,8502;21,7352;241,464;241,457;201,955;242,567;249,298;255;0;0;0
44897,507;21,622;21,3281;21,4303;21,5005;21,8524;21,74;238,337;239,768;201,932;239,899;249,603;255;0;0;0
44897,50702;21,6154;21,328;21,436;21,4982;21,8544;21,7357;240,016;239,448;201,948;242,437;247,874;255;0;0;0
44897,50704;21,6215;21,3313;21,4379;21,4992;21,8493;21,7391;238,494;240,007;201,945;241,174;250,608;255;0;0;0
44897,50706;21,6151;21,3307;21,4291;21,4968;21,8535;21,7391;239,943;239,244;201,934;241,798;250,058;255;0;0;0
44897,50709;21,6194;21,3228;21,4287;21,5007;21,8456;21,7483;240,209;241,282;201,931;238,194;250,074;255;0;0;0
44897,50711;21,6202;21,3308;21,429;21,5034;21,8484;21,7437;238,515;240,835;201,946;241,03;249,21;255;0;0;0
44897,50713;21,6273;21,3263;21,4268;21,4988;21,8522;21,7563;242,68;239,881;201,951;240,474;247,672;255;0;0;0
44897,50715;21,6257;21,33;21,4366;21,5083;21,8532;21,761;240,488;238,552;201,912;240,32;250,4;255;0;0;0
44897,50717;21,6268;21,3304;21,4322;21,5074;21,8537;21,7592;238,909;240,397;201,934;238,931;250,457;255;0;0;0
44897,50719;21,6234;21,3258;21,4365;21,4982;21,8584;21,7688;241,567;240,373;201,916;238,965;248,109;255;0;0;0
44897,50721;21,6241;21,3276;21,4351;21,5014;21,8485;21,7712;239,42;239,929;201,922;241,216;248,2;255;0;0;0
44897,50723;21,6198;21,332;21,4415;21,5107;21,8574;21,7783;238,792;237,77;201,91;240,872;246,877;255;0;0;0
44897,50726;21,624;21,3228;21,4375;21,5037;21,8569;21,7739;239,224;240,505;201,915;238,683;248,028;255;0;0;0
44897,50728;21,6183;21,3243;21,4338;21,5004;21,849;21,7702;240,663;240,497;201,906;239,777;248,63;255;0;0;0
44897,5073;21,6161;21,3288;21,4267;21,4982;21,8515;21,7702;241,247;239,598;201,912;240,949;247,286;255;0;0;0
44897,50732;21,6198;21,3257;21,4254;21,5025;21,847;21,7734;242,273;239,47;201,903;240,883;249,193;255;0;0;0
44897,50734;21,6299;21,3192;21,4244;21,5039;21,8487;21,7686;240,059;240,693;201,899;240,378;248,947;255;0;0;0
44897,50736;21,6231;21,3227;21,4318;21,4975;21,8506;21,7756;239,985;240,405;201,926;238,844;249,657;255;0;0;0
44897,50738;21,6248;21,3245;21,4307;21,5028;21,8539;21,7695;238,472;241,504;201,91;240,628;250,388;255;0;0;0
44897,50741;21,6303;21,3235;21,4301;21,5;21,8463;21,7742;241,816;239,479;201,92;241,171;250,133;255;0;0;0
44897,50743;21,6277;21,319;21,4332;21,4963;21,8545;21,7786;240,053;241,298;201,9;241,329;248,091;255;0;0;0
44897,50745;21,6266;21,3306;21,4301;21,5072;21,8516;21,7744;240,576;238,919;201,899;239,896;249,596;255;0;0;0
44897,50747;21,6217;21,3302;21,4324;21,502;21,8586;21,776;238,278;238,511;201,918;242,523;248,556;255;0;0;0
