Valor 1 : Tensão efectiva T3 (0s) [Dispositivo-2]
Número;Tempo;Valor 1-avg[V];Valor 1-min[V];Valor 1-max[V];
2475;06/12/22 10:57:39'951;218,599;;;
2476;06/12/22 10:57:40'272;218,601;;;
2477;06/12/22 10:57:40'751;218,605;;;
2478;06/12/22 10:57:41'231;218,601;;;
2479;06/12/22 10:57:41'712;218,580;;;
2480;06/12/22 10:57:42'192;218,583;;;
2481;06/12/22 10:57:42'512;218,614;;;
2482;06/12/22 10:57:42'992;218,574;;;
2483;06/12/22 10:57:43'472;218,599;;;
2484;06/12/22 10:57:43'952;218,604;;;
2485;06/12/22 10:57:44'432;218,554;;;
2486;06/12/22 10:57:45'072;218,599;;;
2487;06/12/22 10:57:45'711;218,550;;;
2488;06/12/22 10:57:46'191;218,627;;;
2489;06/12/22 10:57:46'671;218,564;;;
2490;06/12/22 10:57:47'311;218,570;;;
2491;06/12/22 10:57:47'791;218,582;;;
2492;06/12/22 10:57:48'271;218,507;;;
2493;06/12/22 10:57:48'911;218,590;;;
2494;06/12/22 10:57:49'391;218,552;;;
2495;06/12/22 10:57:49'871;218,570;;;
2496;06/12/22 10:57:50'351;218,558;;;
2497;06/12/22 10:57:50'831;218,538;;;
2498;06/12/22 10:57:51'310;218,544;;;
2499;06/12/22 10:57:51'806;218,535;;;
2500;06/12/22 10:57:52'286;218,486;;;
2501;06/12/22 10:57:52'606;218,572;;;
2502;06/12/22 10:57:53'086;218,525;;;
2503;06/12/22 10:57:53'566;218,527;;;
2504;06/12/22 10:57:54'046;218,557;;;
2505;06/12/22 10:57:54'526;218,569;;;
2506;06/12/22 10:57:55'166;218,534;;;
2507;06/12/22 10:57:55'646;218,556;;;
2508;06/12/22 10:57:56'126;218,522;;;
2509;06/12/22 10:57:56'606;218,585;;;
2510;06/12/22 10:57:57'086;218,551;;;
2511;06/12/22 10:57:57'565;218,545;;;
2512;06/12/22 10:57:58'045;218,568;;;
2513;06/12/22 10:57:58'525;218,624;;;
2514;06/12/22 10:57:59'006;218,580;;;
2515;06/12/22 10:57:59'645;218,561;;;
2516;06/12/22 10:58:00'125;218,551;;;
2517;06/12/22 10:58:00'605;218,552;;;
2518;06/12/22 10:58:01'245;218,558;;;
2519;06/12/22 10:58:01'725;218,589;;;
2520;06/12/22 10:58:02'205;218,559;;;
2521;06/12/22 10:58:02'685;218,540;;;
2522;06/12/22 10:58:03'180;218,551;;;
2523;06/12/22 10:58:03'660;218,552;;;
2524;06/12/22 10:58:04'140;218,571;;;
2525;06/12/22 10:58:04'620;218,564;;;
2526;06/12/22 10:58:04'956;218,570;;;
2527;06/12/22 10:58:05'436;218,527;;;
2528;06/12/22 10:58:05'916;218,554;;;
2529;06/12/22 10:58:06'396;218,579;;;
2530;06/12/22 10:58:06'876;218,558;;;
2531;06/12/22 10:58:07'356;218,538;;;
2532;06/12/22 10:58:07'836;218,654;;;
2533;06/12/22 10:58:08'316;218,523;;;
2534;06/12/22 10:58:08'812;218,597;;;
2535;06/12/22 10:58:09'307;218,605;;;
2536;06/12/22 10:58:09'627;218,514;;;
2537;06/12/22 10:58:10'107;218,606;;;
2538;06/12/22 10:58:10'427;218,599;;;
2539;06/12/22 10:58:10'907;218,555;;;
2540;06/12/22 10:58:11'387;218,604;;;
2541;06/12/22 10:58:11'867;218,583;;;
2542;06/12/22 10:58:12'347;218,568;;;
2543;06/12/22 10:58:12'827;218,569;;;
2544;06/12/22 10:58:13'307;218,542;;;
2545;06/12/22 10:58:13'627;218,588;;;
2546;06/12/22 10:58:14'107;218,559;;;
2547;06/12/22 10:58:14'587;218,619;;;
2548;06/12/22 10:58:15'226;218,558;;;
2549;06/12/22 10:58:15'706;218,535;;;
2550;06/12/22 10:58:16'186;218,534;;;
2551;06/12/22 10:58:16'666;218,558;;;
2552;06/12/22 10:58:17'146;218,552;;;
2553;06/12/22 10:58:17'626;218,544;;;
2554;06/12/22 10:58:18'266;218,533;;;
2555;06/12/22 10:58:18'746;218,587;;;
2556;06/12/22 10:58:19'226;218,584;;;
2557;06/12/22 10:58:19'866;218,591;;;
2558;06/12/22 10:58:20'346;218,519;;;
2559;06/12/22 10:58:20'826;218,535;;;
2560;06/12/22 10:58:21'305;218,553;;;
2561;06/12/22 10:58:21'785;218,562;;;
2562;06/12/22 10:58:22'265;218,560;;;
2563;06/12/22 10:58:22'905;218,550;;;
2564;06/12/22 10:58:23'385;218,591;;;
2565;06/12/22 10:58:23'865;218,568;;;
2566;06/12/22 10:58:24'345;218,519;;;
2567;06/12/22 10:58:24'826;218,570;;;
2568;06/12/22 10:58:25'305;218,558;;;
2569;06/12/22 10:58:25'785;218,548;;;
2570;06/12/22 10:58:26'265;218,580;;;
2571;06/12/22 10:58:26'585;218,592;;;
2572;06/12/22 10:58:27'064;218,558;;;
2573;06/12/22 10:58:27'544;218,545;;;
2574;06/12/22 10:58:28'024;218,539;;;
2575;06/12/22 10:58:29'496;218,497;;;
2576;06/12/22 10:58:29'976;218,532;;;
2577;06/12/22 10:58:30'471;218,621;;;
2578;06/12/22 10:58:30'951;218,531;;;
2579;06/12/22 10:58:31'432;218,573;;;
2580;06/12/22 10:58:31'912;218,526;;;
2581;06/12/22 10:58:32'391;218,525;;;
2582;06/12/22 10:58:32'872;218,603;;;
2583;06/12/22 10:58:33'511;218,508;;;
2584;06/12/22 10:58:33'991;218,562;;;
2585;06/12/22 10:58:34'471;218,624;;;
2586;06/12/22 10:58:34'951;218,587;;;
2587;06/12/22 10:58:35'431;218,617;;;
2588;06/12/22 10:58:35'911;218,627;;;
2589;06/12/22 10:58:36'391;218,643;;;
2590;06/12/22 10:58:36'871;218,677;;;
2591;06/12/22 10:58:37'351;218,645;;;
2592;06/12/22 10:58:37'830;218,634;;;
2593;06/12/22 10:58:38'311;218,680;;;
2594;06/12/22 10:58:38'791;218,660;;;
2595;06/12/22 10:58:39'286;218,695;;;
2596;06/12/22 10:58:39'766;218,711;;;
2597;06/12/22 10:58:40'406;218,642;;;
2598;06/12/22 10:58:41'046;218,690;;;
2599;06/12/22 10:58:41'558;218,651;;;
2600;06/12/22 10:58:41'878;218,727;;;
2601;06/12/22 10:58:42'358;218,682;;;
2602;06/12/22 10:58:42'678;218,700;;;
2603;06/12/22 10:58:43'158;218,702;;;
2604;06/12/22 10:58:43'638;218,704;;;
2605;06/12/22 10:58:44'118;218,679;;;
2606;06/12/22 10:58:44'598;218,680;;;
2607;06/12/22 10:58:44'918;218,688;;;
2608;06/12/22 10:58:45'397;218,670;;;
2609;06/12/22 10:58:45'717;218,626;;;
2610;06/12/22 10:58:46'197;218,674;;;
2611;06/12/22 10:58:46'677;218,680;;;
2612;06/12/22 10:58:47'157;218,641;;;
2613;06/12/22 10:58:47'637;218,699;;;
2614;06/12/22 10:58:48'117;218,551;;;
2615;06/12/22 10:58:48'597;218,639;;;
2616;06/12/22 10:58:49'077;218,582;;;
2617;06/12/22 10:58:49'557;218,594;;;
2618;06/12/22 10:58:50'037;218,641;;;
2619;06/12/22 10:58:50'517;218,666;;;
2620;06/12/22 10:58:51'156;218,664;;;
2621;06/12/22 10:58:51'635;218,653;;;
2622;06/12/22 10:58:52'115;218,720;;;
2623;06/12/22 10:58:52'595;218,569;;;
2624;06/12/22 10:58:53'076;218,610;;;
2625;06/12/22 10:58:53'556;218,577;;;
2626;06/12/22 10:58:54'036;218,645;;;
2627;06/12/22 10:58:54'516;218,646;;;
2628;06/12/22 10:58:54'836;218,618;;;
2629;06/12/22 10:58:55'317;218,605;;;
2630;06/12/22 10:58:55'796;218,607;;;
2631;06/12/22 10:58:56'276;218,616;;;
2632;06/12/22 10:58:56'756;218,650;;;
2633;06/12/22 10:58:57'411;218,602;;;
2634;06/12/22 10:58:57'891;218,610;;;
2635;06/12/22 10:58:58'371;218,578;;;
2636;06/12/22 10:58:59'011;218,508;;;
2637;06/12/22 10:58:59'491;218,551;;;
2638;06/12/22 10:58:59'971;218,549;;;
2639;06/12/22 10:59:00'467;218,484;;;
2640;06/12/22 10:59:00'946;218,486;;;
2641;06/12/22 10:59:01'426;218,469;;;
2642;06/12/22 10:59:01'907;218,470;;;
2643;06/12/22 10:59:02'387;218,499;;;
2644;06/12/22 10:59:02'867;218,344;;;
2645;06/12/22 10:59:03'346;218,460;;;
2646;06/12/22 10:59:03'826;218,487;;;
2647;06/12/22 10:59:04'146;218,408;;;
2648;06/12/22 10:59:04'626;218,465;;;
2649;06/12/22 10:59:05'106;218,369;;;
2650;06/12/22 10:59:05'746;218,422;;;
2651;06/12/22 10:59:06'225;218,432;;;
2652;06/12/22 10:59:06'706;218,422;;;
2653;06/12/22 10:59:07'346;218,424;;;
2654;06/12/22 10:59:07'826;218,408;;;
2655;06/12/22 10:59:08'306;218,347;;;
2656;06/12/22 10:59:08'946;218,449;;;
2657;06/12/22 10:59:09'585;218,373;;;
2658;06/12/22 10:59:10'065;218,390;;;
2659;06/12/22 10:59:10'560;218,388;;;
2660;06/12/22 10:59:11'041;218,380;;;
2661;06/12/22 10:59:11'521;218,394;;;
2662;06/12/22 10:59:11'841;218,396;;;
2663;06/12/22 10:59:12'321;218,325;;;
2664;06/12/22 10:59:12'641;218,416;;;
2665;06/12/22 10:59:13'121;218,412;;;
2666;06/12/22 10:59:13'601;218,381;;;
2667;06/12/22 10:59:14'081;218,434;;;
2668;06/12/22 10:59:14'561;218,391;;;
2669;06/12/22 10:59:14'880;218,415;;;
2670;06/12/22 10:59:15'360;218,402;;;
2671;06/12/22 10:59:15'839;218,416;;;
2672;06/12/22 10:59:16'319;218,409;;;
2673;06/12/22 10:59:16'800;218,448;;;
2674;06/12/22 10:59:17'120;218,394;;;
2675;06/12/22 10:59:17'600;218,441;;;
2676;06/12/22 10:59:17'919;218,408;;;
2677;06/12/22 10:59:18'399;218,424;;;
2678;06/12/22 10:59:18'719;218,442;;;
2679;06/12/22 10:59:19'199;218,376;;;
2680;06/12/22 10:59:19'679;218,409;;;
2681;06/12/22 10:59:20'160;218,412;;;
2682;06/12/22 10:59:20'640;218,414;;;
2683;06/12/22 10:59:22'241;218,392;;;
2684;06/12/22 10:59:22'911;218,517;;;
2685;06/12/22 10:59:23'391;218,534;;;
2686;06/12/22 10:59:23'887;218,533;;;
2687;06/12/22 10:59:24'527;218,515;;;
2688;06/12/22 10:59:25'007;218,485;;;
2689;06/12/22 10:59:25'487;218,468;;;
2690;06/12/22 10:59:25'807;218,580;;;
2691;06/12/22 10:59:26'287;218,529;;;
2692;06/12/22 10:59:26'607;218,509;;;
2693;06/12/22 10:59:27'087;218,523;;;
2694;06/12/22 10:59:27'567;218,600;;;
2695;06/12/22 10:59:28'046;218,574;;;
2696;06/12/22 10:59:28'526;218,612;;;
2697;06/12/22 10:59:28'846;218,595;;;
2698;06/12/22 10:59:29'326;218,581;;;
2699;06/12/22 10:59:29'646;218,571;;;
2700;06/12/22 10:59:30'126;218,584;;;
2701;06/12/22 10:59:30'446;218,596;;;
2702;06/12/22 10:59:30'926;218,577;;;
2703;06/12/22 10:59:31'246;218,612;;;
2704;06/12/22 10:59:31'742;218,604;;;
2705;06/12/22 10:59:32'062;218,626;;;
2706;06/12/22 10:59:32'542;218,615;;;
2707;06/12/22 10:59:33'024;218,666;;;
2708;06/12/22 10:59:33'501;218,591;;;
2709;06/12/22 10:59:33'996;218,648;;;
2710;06/12/22 10:59:34'477;218,656;;;
2711;06/12/22 10:59:34'957;218,537;;;
2712;06/12/22 10:59:35'277;218,626;;;
2713;06/12/22 10:59:35'773;218,649;;;
2714;06/12/22 10:59:36'414;218,563;;;
2715;06/12/22 10:59:36'893;218,627;;;
2716;06/12/22 10:59:37'373;218,625;;;
2717;06/12/22 10:59:37'693;218,659;;;
2718;06/12/22 10:59:38'173;218,674;;;
2719;06/12/22 10:59:38'493;218,670;;;
2720;06/12/22 10:59:38'973;218,648;;;
2721;06/12/22 10:59:39'452;218,660;;;
2722;06/12/22 10:59:39'932;218,673;;;
2723;06/12/22 10:59:40'411;218,558;;;
2724;06/12/22 10:59:40'732;218,682;;;
2725;06/12/22 10:59:41'212;218,613;;;
2726;06/12/22 10:59:41'692;218,636;;;
2727;06/12/22 10:59:42'172;218,665;;;
2728;06/12/22 10:59:42'652;218,683;;;
2729;06/12/22 10:59:43'292;218,719;;;
2730;06/12/22 10:59:43'772;218,667;;;
2731;06/12/22 10:59:44'252;218,662;;;
2732;06/12/22 10:59:44'732;218,650;;;
2733;06/12/22 10:59:45'211;218,671;;;
2734;06/12/22 10:59:45'691;218,699;;;
2735;06/12/22 10:59:46'331;218,713;;;
2736;06/12/22 10:59:46'811;218,738;;;
2737;06/12/22 10:59:47'291;218,650;;;
2738;06/12/22 10:59:47'771;218,700;;;
2739;06/12/22 10:59:48'251;218,702;;;
2740;06/12/22 10:59:48'730;218,673;;;
2741;06/12/22 10:59:49'210;218,673;;;
2742;06/12/22 10:59:49'690;218,608;;;
2743;06/12/22 10:59:50'011;218,708;;;
2744;06/12/22 10:59:50'491;218,709;;;
2745;06/12/22 10:59:50'971;218,651;;;
2746;06/12/22 10:59:51'450;218,688;;;
2747;06/12/22 10:59:51'930;218,709;;;
2748;06/12/22 10:59:52'250;218,661;;;
2749;06/12/22 10:59:52'730;218,714;;;
2750;06/12/22 10:59:53'210;218,638;;;
2751;06/12/22 10:59:53'689;218,629;;;
2752;06/12/22 10:59:54'185;218,657;;;
2753;06/12/22 10:59:54'825;218,670;;;
2754;06/12/22 10:59:55'306;218,584;;;
2755;06/12/22 10:59:55'786;218,672;;;
2756;06/12/22 10:59:56'442;218,708;;;
2757;06/12/22 10:59:56'922;218,743;;;
2758;06/12/22 10:59:57'401;218,641;;;
2759;06/12/22 10:59:58'041;218,610;;;
2760;06/12/22 10:59:58'521;218,616;;;
2761;06/12/22 10:59:59'001;218,554;;;
2762;06/12/22 10:59:59'641;218,690;;;
2763;06/12/22 11:00:00'122;218,560;;;
2764;06/12/22 11:00:00'601;218,633;;;
2765;06/12/22 11:00:00'921;218,605;;;
2766;06/12/22 11:00:01'401;218,582;;;
2767;06/12/22 11:00:01'881;218,571;;;
2768;06/12/22 11:00:02'361;218,596;;;
2769;06/12/22 11:00:02'841;218,502;;;
2770;06/12/22 11:00:03'480;218,555;;;
2771;06/12/22 11:00:04'120;218,593;;;
2772;06/12/22 11:00:04'600;218,553;;;
2773;06/12/22 11:00:05'079;218,553;;;
2774;06/12/22 11:00:05'559;218,468;;;
2775;06/12/22 11:00:06'040;218,526;;;
2776;06/12/22 11:00:06'520;218,637;;;
2777;06/12/22 11:00:07'160;218,606;;;
2778;06/12/22 11:00:07'640;218,584;;;
2779;06/12/22 11:00:08'120;218,501;;;
2780;06/12/22 11:00:08'600;218,548;;;
2781;06/12/22 11:00:09'080;218,575;;;
2782;06/12/22 11:00:09'559;218,579;;;
2783;06/12/22 11:00:10'039;218,526;;;
2784;06/12/22 11:00:10'518;218,524;;;
2785;06/12/22 11:00:10'854;218,508;;;
2786;06/12/22 11:00:11'351;218,551;;;
2787;06/12/22 11:00:11'831;218,538;;;
2788;06/12/22 11:00:12'327;218,544;;;
2789;06/12/22 11:00:12'807;218,536;;;
2790;06/12/22 11:00:13'287;218,539;;;
2791;06/12/22 11:00:14'600;218,548;;;
2792;06/12/22 11:00:15'078;218,444;;;
2793;06/12/22 11:00:15'558;218,546;;;
2794;06/12/22 11:00:16'038;218,542;;;
2795;06/12/22 11:00:16'678;218,549;;;
2796;06/12/22 11:00:17'158;218,539;;;
2797;06/12/22 11:00:17'638;218,623;;;
2798;06/12/22 11:00:17'958;218,632;;;
2799;06/12/22 11:00:18'454;218,612;;;
2800;06/12/22 11:00:18'774;218,589;;;
2801;06/12/22 11:00:19'254;218,639;;;
2802;06/12/22 11:00:19'750;218,580;;;
2803;06/12/22 11:00:20'390;218,523;;;
2804;06/12/22 11:00:20'870;218,736;;;
2805;06/12/22 11:00:21'349;218,680;;;
2806;06/12/22 11:00:21'989;218,680;;;
2807;06/12/22 11:00:22'469;218,663;;;
2808;06/12/22 11:00:22'949;218,494;;;
2809;06/12/22 11:00:23'430;218,688;;;
2810;06/12/22 11:00:23'909;218,636;;;
2811;06/12/22 11:00:24'390;218,612;;;
2812;06/12/22 11:00:25'029;218,692;;;
2813;06/12/22 11:00:25'669;218,673;;;
2814;06/12/22 11:00:26'149;218,702;;;
2815;06/12/22 11:00:26'629;218,662;;;
2816;06/12/22 11:00:27'268;218,636;;;
2817;06/12/22 11:00:27'748;218,646;;;
2818;06/12/22 11:00:28'228;218,582;;;
2819;06/12/22 11:00:28'708;218,761;;;
2820;06/12/22 11:00:29'188;218,659;;;
2821;06/12/22 11:00:29'668;218,672;;;
2822;06/12/22 11:00:29'988;218,699;;;
2823;06/12/22 11:00:30'468;218,707;;;
2824;06/12/22 11:00:30'948;218,637;;;
2825;06/12/22 11:00:31'428;218,674;;;
2826;06/12/22 11:00:31'908;218,667;;;
2827;06/12/22 11:00:32'388;218,662;;;
2828;06/12/22 11:00:32'884;218,688;;;
2829;06/12/22 11:00:33'203;218,635;;;
2830;06/12/22 11:00:33'698;218,699;;;
2831;06/12/22 11:00:34'339;218,653;;;
2832;06/12/22 11:00:34'819;218,650;;;
2833;06/12/22 11:00:35'299;218,711;;;
2834;06/12/22 11:00:35'619;218,645;;;
2835;06/12/22 11:00:36'099;218,595;;;
2836;06/12/22 11:00:36'579;218,695;;;
2837;06/12/22 11:00:37'059;218,654;;;
2838;06/12/22 11:00:37'539;218,663;;;
2839;06/12/22 11:00:38'019;218,636;;;
2840;06/12/22 11:00:38'499;218,753;;;
2841;06/12/22 11:00:38'979;218,627;;;
2842;06/12/22 11:00:39'618;218,617;;;
2843;06/12/22 11:00:40'098;218,621;;;
2844;06/12/22 11:00:40'578;218,632;;;
2845;06/12/22 11:00:41'058;218,702;;;
2846;06/12/22 11:00:41'538;218,650;;;
2847;06/12/22 11:00:42'018;218,631;;;
2848;06/12/22 11:00:42'674;218,649;;;
2849;06/12/22 11:00:43'154;218,643;;;
2850;06/12/22 11:00:43'634;218,723;;;
2851;06/12/22 11:00:44'114;218,674;;;
2852;06/12/22 11:00:44'594;218,531;;;
2853;06/12/22 11:00:45'074;218,731;;;
2854;06/12/22 11:00:45'553;218,671;;;
2855;06/12/22 11:00:46'033;218,628;;;
2856;06/12/22 11:00:46'513;218,685;;;
2857;06/12/22 11:00:46'993;218,607;;;
2858;06/12/22 11:00:47'473;218,597;;;
2859;06/12/22 11:00:48'113;218,634;;;
2860;06/12/22 11:00:48'593;218,722;;;
2861;06/12/22 11:00:49'072;218,681;;;
2862;06/12/22 11:00:49'713;218,676;;;
2863;06/12/22 11:00:50'193;218,637;;;
2864;06/12/22 11:00:50'673;218,496;;;
2865;06/12/22 11:00:50'993;218,730;;;
2866;06/12/22 11:00:51'488;218,668;;;
2867;06/12/22 11:00:51'984;218,691;;;
2868;06/12/22 11:00:52'464;218,773;;;
2869;06/12/22 11:00:52'944;218,697;;;
2870;06/12/22 11:00:53'424;218,667;;;
2871;06/12/22 11:00:53'920;218,665;;;
2872;06/12/22 11:00:54'240;218,737;;;
2873;06/12/22 11:00:54'720;218,757;;;
2874;06/12/22 11:00:55'040;218,617;;;
2875;06/12/22 11:00:55'520;218,728;;;
2876;06/12/22 11:00:55'840;218,706;;;
2877;06/12/22 11:00:56'320;218,696;;;
2878;06/12/22 11:00:56'640;218,712;;;
2879;06/12/22 11:00:57'119;218,647;;;
2880;06/12/22 11:00:57'599;218,638;;;
2881;06/12/22 11:00:58'239;218,712;;;
2882;06/12/22 11:00:58'719;218,645;;;
2883;06/12/22 11:00:59'199;218,676;;;
2884;06/12/22 11:00:59'839;218,620;;;
2885;06/12/22 11:01:00'319;218,581;;;
2886;06/12/22 11:01:00'799;218,684;;;
2887;06/12/22 11:01:01'279;218,581;;;
2888;06/12/22 11:01:01'759;218,604;;;
2889;06/12/22 11:01:02'240;218,612;;;
2890;06/12/22 11:01:02'879;218,558;;;
2891;06/12/22 11:01:03'358;218,695;;;
2892;06/12/22 11:01:03'838;218,583;;;
2893;06/12/22 11:01:04'318;218,707;;;
2894;06/12/22 11:01:04'797;218,670;;;
2895;06/12/22 11:01:05'278;218,677;;;
2896;06/12/22 11:01:06'654;218,640;;;
2897;06/12/22 11:01:07'134;218,664;;;
2898;06/12/22 11:01:07'775;218,694;;;
2899;06/12/22 11:01:08'270;218,683;;;
2900;06/12/22 11:01:08'750;218,655;;;
2901;06/12/22 11:01:09'229;218,713;;;
2902;06/12/22 11:01:09'709;218,783;;;
2903;06/12/22 11:01:10'189;218,673;;;
2904;06/12/22 11:01:10'669;218,642;;;
2905;06/12/22 11:01:11'149;218,613;;;
2906;06/12/22 11:01:11'789;218,713;;;
2907;06/12/22 11:01:12'269;218,583;;;
2908;06/12/22 11:01:12'749;218,629;;;
2909;06/12/22 11:01:13'069;218,699;;;
2910;06/12/22 11:01:13'549;218,729;;;
2911;06/12/22 11:01:13'869;218,707;;;
2912;06/12/22 11:01:14'349;218,716;;;
2913;06/12/22 11:01:14'669;218,739;;;
2914;06/12/22 11:01:15'148;218,736;;;
2915;06/12/22 11:01:15'468;218,746;;;
2916;06/12/22 11:01:15'948;218,613;;;
2917;06/12/22 11:01:16'428;218,685;;;
2918;06/12/22 11:01:17'068;218,701;;;
2919;06/12/22 11:01:17'548;218,693;;;
2920;06/12/22 11:01:18'044;218,750;;;
2921;06/12/22 11:01:18'524;218,777;;;
2922;06/12/22 11:01:19'004;218,693;;;
2923;06/12/22 11:01:19'485;218,661;;;
2924;06/12/22 11:01:19'964;218,684;;;
2925;06/12/22 11:01:20'444;218,696;;;
2926;06/12/22 11:01:20'924;218,764;;;
2927;06/12/22 11:01:21'403;218,708;;;
2928;06/12/22 11:01:21'883;218,683;;;
2929;06/12/22 11:01:22'363;218,716;;;
2930;06/12/22 11:01:22'859;218,640;;;
2931;06/12/22 11:01:23'338;218,742;;;
2932;06/12/22 11:01:23'818;218,666;;;
2933;06/12/22 11:01:24'314;218,673;;;
2934;06/12/22 11:01:24'955;218,715;;;
2935;06/12/22 11:01:25'435;218,680;;;
2936;06/12/22 11:01:25'947;218,764;;;
2937;06/12/22 11:01:26'427;218,788;;;
2938;06/12/22 11:01:26'907;218,666;;;
2939;06/12/22 11:01:27'226;218,716;;;
2940;06/12/22 11:01:27'706;218,686;;;
2941;06/12/22 11:01:28'026;218,729;;;
2942;06/12/22 11:01:28'505;218,761;;;
2943;06/12/22 11:01:28'826;218,706;;;
2944;06/12/22 11:01:29'306;218,785;;;
2945;06/12/22 11:01:29'786;218,729;;;
2946;06/12/22 11:01:30'266;218,728;;;
2947;06/12/22 11:01:30'745;218,715;;;
2948;06/12/22 11:01:31'066;218,723;;;
2949;06/12/22 11:01:31'545;218,736;;;
2950;06/12/22 11:01:32'026;218,669;;;
2951;06/12/22 11:01:32'506;218,692;;;
2952;06/12/22 11:01:32'986;218,694;;;
2953;06/12/22 11:01:33'481;218,681;;;
2954;06/12/22 11:01:33'961;218,696;;;
2955;06/12/22 11:01:34'457;218,693;;;
2956;06/12/22 11:01:34'937;218,662;;;
2957;06/12/22 11:01:35'417;218,698;;;
2958;06/12/22 11:01:35'897;218,641;;;
2959;06/12/22 11:01:36'377;218,635;;;
2960;06/12/22 11:01:36'856;218,671;;;
2961;06/12/22 11:01:37'336;218,564;;;
2962;06/12/22 11:01:37'817;218,575;;;
2963;06/12/22 11:01:38'297;218,724;;;
2964;06/12/22 11:01:38'937;218,672;;;
2965;06/12/22 11:01:39'416;218,639;;;
2966;06/12/22 11:01:39'896;218,549;;;
2967;06/12/22 11:01:40'376;218,642;;;
2968;06/12/22 11:01:40'856;218,667;;;
2969;06/12/22 11:01:41'336;218,606;;;
2970;06/12/22 11:01:41'976;218,684;;;
2971;06/12/22 11:01:42'456;218,731;;;
2972;06/12/22 11:01:42'936;218,635;;;
2973;06/12/22 11:01:43'416;218,712;;;
2974;06/12/22 11:01:43'896;218,601;;;
2975;06/12/22 11:01:44'216;218,649;;;
2976;06/12/22 11:01:44'696;218,684;;;
2977;06/12/22 11:01:45'175;218,598;;;
2978;06/12/22 11:01:45'815;218,694;;;
2979;06/12/22 11:01:46'295;218,674;;;
2980;06/12/22 11:01:46'775;218,734;;;
2981;06/12/22 11:01:47'255;218,655;;;
2982;06/12/22 11:01:47'735;218,791;;;
2983;06/12/22 11:01:48'215;218,698;;;
2984;06/12/22 11:01:48'694;218,700;;;
2985;06/12/22 11:01:49'174;218,715;;;
2986;06/12/22 11:01:49'495;218,541;;;
2987;06/12/22 11:01:49'975;218,650;;;
2988;06/12/22 11:01:50'295;218,700;;;
2989;06/12/22 11:01:50'775;218,673;;;
2990;06/12/22 11:01:51'095;218,656;;;
2991;06/12/22 11:01:51'574;218,673;;;
2992;06/12/22 11:01:52'054;218,635;;;
2993;06/12/22 11:01:52'534;218,704;;;
2994;06/12/22 11:01:53'014;218,692;;;
2995;06/12/22 11:01:53'494;218,618;;;
2996;06/12/22 11:01:54'133;218,691;;;
2997;06/12/22 11:01:54'613;218,717;;;
2998;06/12/22 11:01:55'094;218,700;;;
2999;06/12/22 11:01:55'574;218,734;;;
3000;06/12/22 11:01:56'054;218,669;;;
3001;06/12/22 11:01:56'534;218,698;;;
3002;06/12/22 11:01:57'172;218,720;;;
3003;06/12/22 11:01:57'652;218,694;;;
3004;06/12/22 11:01:58'133;218,675;;;
3005;06/12/22 11:01:58'453;218,684;;;
3006;06/12/22 11:01:58'933;218,597;;;
3007;06/12/22 11:01:59'253;218,659;;;
3008;06/12/22 11:01:59'733;218,692;;;
3009;06/12/22 11:02:00'053;218,640;;;
3010;06/12/22 11:02:00'533;218,700;;;
3011;06/12/22 11:02:01'018;218,727;;;
3012;06/12/22 11:02:01'493;218,669;;;
3013;06/12/22 11:02:01'973;218,774;;;
3014;06/12/22 11:02:02'293;218,687;;;
3015;06/12/22 11:02:02'773;218,594;;;
3016;06/12/22 11:02:03'093;218,555;;;
3017;06/12/22 11:02:04'340;218,604;;;
3018;06/12/22 11:02:04'820;218,682;;;
3019;06/12/22 11:02:05'331;218,711;;;
3020;06/12/22 11:02:05'812;218,750;;;
3021;06/12/22 11:02:06'452;218,766;;;
3022;06/12/22 11:02:06'932;218,499;;;
3023;06/12/22 11:02:07'412;218,818;;;
3024;06/12/22 11:02:07'892;218,665;;;
3025;06/12/22 11:02:08'372;218,724;;;
3026;06/12/22 11:02:08'852;218,846;;;
3027;06/12/22 11:02:09'331;218,789;;;
3028;06/12/22 11:02:09'811;218,754;;;
3029;06/12/22 11:02:10'451;218,871;;;
3030;06/12/22 11:02:10'931;218,748;;;
3031;06/12/22 11:02:11'411;218,790;;;
3032;06/12/22 11:02:11'891;218,768;;;
3033;06/12/22 11:02:12'371;218,858;;;
3034;06/12/22 11:02:12'851;218,835;;;
3035;06/12/22 11:02:13'331;218,712;;;
3036;06/12/22 11:02:13'811;218,912;;;
3037;06/12/22 11:02:14'147;218,851;;;
3038;06/12/22 11:02:14'627;218,800;;;
3039;06/12/22 11:02:14'947;218,737;;;
3040;06/12/22 11:02:15'426;218,842;;;
3041;06/12/22 11:02:15'922;218,841;;;
3042;06/12/22 11:02:16'402;218,849;;;
3043;06/12/22 11:02:16'898;218,883;;;
3044;06/12/22 11:02:17'378;218,783;;;
3045;06/12/22 11:02:17'858;218,803;;;
3046;06/12/22 11:02:18'177;218,796;;;
3047;06/12/22 11:02:18'657;218,814;;;
3048;06/12/22 11:02:18'977;218,741;;;
3049;06/12/22 11:02:19'457;218,801;;;
3050;06/12/22 11:02:19'794;218,846;;;
3051;06/12/22 11:02:20'274;218,773;;;
3052;06/12/22 11:02:20'594;218,700;;;
3053;06/12/22 11:02:21'074;218,689;;;
3054;06/12/22 11:02:21'393;218,780;;;
