Valor 1 : Tensão efectiva T3 (0s) [Dispositivo-2]
Número;Tempo;Valor 1-avg[V];Valor 1-min[V];Valor 1-max[V];
2514;01/12/22 10:24:42'350;218,123;;;
2515;01/12/22 10:24:42'831;218,147;;;
2516;01/12/22 10:24:43'311;218,038;;;
2517;01/12/22 10:24:43'631;218,147;;;
2518;01/12/22 10:24:44'111;218,233;;;
2519;01/12/22 10:24:44'591;218,125;;;
2520;01/12/22 10:24:45'231;218,127;;;
2521;01/12/22 10:24:45'710;218,073;;;
2522;01/12/22 10:24:46'190;218,148;;;
2523;01/12/22 10:24:46'670;218,103;;;
2524;01/12/22 10:24:47'150;218,074;;;
2525;01/12/22 10:24:47'630;218,093;;;
2526;01/12/22 10:24:48'270;218,040;;;
2527;01/12/22 10:24:48'750;218,200;;;
2528;01/12/22 10:24:49'229;218,045;;;
2529;01/12/22 10:24:49'870;218,059;;;
2530;01/12/22 10:24:50'350;218,070;;;
2531;01/12/22 10:24:50'830;217,989;;;
2532;01/12/22 10:24:51'310;218,048;;;
2533;01/12/22 10:24:51'788;218,123;;;
2534;01/12/22 10:24:52'269;218,016;;;
2535;01/12/22 10:24:52'908;218,034;;;
2536;01/12/22 10:24:53'389;218,051;;;
2537;01/12/22 10:24:53'868;218,149;;;
2538;01/12/22 10:24:54'509;218,156;;;
2539;01/12/22 10:24:54'989;218,127;;;
2540;01/12/22 10:24:56'381;218,045;;;
2541;01/12/22 10:24:56'860;218,174;;;
2542;01/12/22 10:24:57'501;218,165;;;
2543;01/12/22 10:24:57'979;218,052;;;
2544;01/12/22 10:24:58'475;218,043;;;
2545;01/12/22 10:24:58'955;218,119;;;
2546;01/12/22 10:24:59'452;218,063;;;
2547;01/12/22 10:24:59'932;218,245;;;
2548;01/12/22 10:25:00'411;218,077;;;
2549;01/12/22 10:25:00'892;218,153;;;
2550;01/12/22 10:25:01'372;218,039;;;
2551;01/12/22 10:25:02'012;218,146;;;
2552;01/12/22 10:25:02'492;218,151;;;
2553;01/12/22 10:25:02'971;218,124;;;
2554;01/12/22 10:25:03'451;218,126;;;
2555;01/12/22 10:25:03'931;218,164;;;
2556;01/12/22 10:25:04'411;218,091;;;
2557;01/12/22 10:25:04'890;218,038;;;
2558;01/12/22 10:25:05'371;218,108;;;
2559;01/12/22 10:25:05'851;218,036;;;
2560;01/12/22 10:25:06'331;218,019;;;
2561;01/12/22 10:25:06'811;218,084;;;
2562;01/12/22 10:25:07'131;218,057;;;
2563;01/12/22 10:25:07'611;218,116;;;
2564;01/12/22 10:25:08'091;218,050;;;
2565;01/12/22 10:25:08'571;218,022;;;
2566;01/12/22 10:25:09'051;218,100;;;
2567;01/12/22 10:25:09'530;218,144;;;
2568;01/12/22 10:25:10'010;218,010;;;
2569;01/12/22 10:25:10'489;218,098;;;
2570;01/12/22 10:25:11'129;218,028;;;
2571;01/12/22 10:25:11'610;218,030;;;
2572;01/12/22 10:25:12'090;217,969;;;
2573;01/12/22 10:25:12'570;217,976;;;
2574;01/12/22 10:25:13'050;218,027;;;
2575;01/12/22 10:25:13'370;218,112;;;
2576;01/12/22 10:25:13'849;218,041;;;
2577;01/12/22 10:25:14'169;218,053;;;
2578;01/12/22 10:25:14'649;217,996;;;
2579;01/12/22 10:25:15'129;218,037;;;
2580;01/12/22 10:25:15'609;218,036;;;
2581;01/12/22 10:25:16'105;218,137;;;
2582;01/12/22 10:25:16'425;217,991;;;
2583;01/12/22 10:25:16'904;218,081;;;
2584;01/12/22 10:25:17'384;218,033;;;
2585;01/12/22 10:25:17'865;218,062;;;
2586;01/12/22 10:25:18'345;218,053;;;
2587;01/12/22 10:25:18'985;218,065;;;
2588;01/12/22 10:25:19'481;218,048;;;
2589;01/12/22 10:25:19'961;218,236;;;
2590;01/12/22 10:25:20'601;218,062;;;
2591;01/12/22 10:25:21'081;218,028;;;
2592;01/12/22 10:25:21'559;218,153;;;
2593;01/12/22 10:25:22'200;218,138;;;
2594;01/12/22 10:25:22'680;218,043;;;
2595;01/12/22 10:25:23'160;218,156;;;
2596;01/12/22 10:25:23'640;218,185;;;
2597;01/12/22 10:25:24'120;218,045;;;
2598;01/12/22 10:25:24'600;218,128;;;
2599;01/12/22 10:25:25'079;218,034;;;
2600;01/12/22 10:25:25'560;218,181;;;
2601;01/12/22 10:25:25'880;218,133;;;
2602;01/12/22 10:25:26'359;218,156;;;
2603;01/12/22 10:25:26'839;218,235;;;
2604;01/12/22 10:25:27'479;218,041;;;
2605;01/12/22 10:25:27'959;218,249;;;
2606;01/12/22 10:25:28'439;218,159;;;
2607;01/12/22 10:25:29'078;218,180;;;
2608;01/12/22 10:25:29'558;218,264;;;
2609;01/12/22 10:25:30'038;218,184;;;
2610;01/12/22 10:25:30'518;218,086;;;
2611;01/12/22 10:25:30'998;218,173;;;
2612;01/12/22 10:25:31'478;218,186;;;
2613;01/12/22 10:25:31'959;218,247;;;
2614;01/12/22 10:25:32'439;218,278;;;
2615;01/12/22 10:25:32'759;218,210;;;
2616;01/12/22 10:25:33'239;218,286;;;
2617;01/12/22 10:25:33'558;218,157;;;
2618;01/12/22 10:25:34'038;218,237;;;
2619;01/12/22 10:25:34'518;218,205;;;
2620;01/12/22 10:25:35'157;218,279;;;
2621;01/12/22 10:25:35'638;218,276;;;
2622;01/12/22 10:25:36'118;218,097;;;
2623;01/12/22 10:25:36'598;218,164;;;
2624;01/12/22 10:25:37'078;218,125;;;
2625;01/12/22 10:25:37'558;218,190;;;
2626;01/12/22 10:25:38'037;218,236;;;
2627;01/12/22 10:25:38'517;218,187;;;
2628;01/12/22 10:25:38'837;218,201;;;
2629;01/12/22 10:25:39'317;218,064;;;
2630;01/12/22 10:25:39'636;218,287;;;
2631;01/12/22 10:25:40'117;218,303;;;
2632;01/12/22 10:25:40'597;218,117;;;
2633;01/12/22 10:25:41'077;218,333;;;
2634;01/12/22 10:25:41'557;218,200;;;
2635;01/12/22 10:25:41'877;218,146;;;
2636;01/12/22 10:25:42'357;218,112;;;
2637;01/12/22 10:25:42'837;218,239;;;
2638;01/12/22 10:25:43'493;218,180;;;
2639;01/12/22 10:25:43'973;218,322;;;
2640;01/12/22 10:25:44'453;218,032;;;
2641;01/12/22 10:25:44'933;218,174;;;
2642;01/12/22 10:25:45'413;218,178;;;
2643;01/12/22 10:25:45'891;218,062;;;
2644;01/12/22 10:25:46'372;218,113;;;
2645;01/12/22 10:25:46'852;218,104;;;
2646;01/12/22 10:25:47'172;218,039;;;
2647;01/12/22 10:25:47'652;218,082;;;
2648;01/12/22 10:25:48'132;218,089;;;
2649;01/12/22 10:25:49'664;218,069;;;
2650;01/12/22 10:25:50'307;218,053;;;
2651;01/12/22 10:25:50'994;218,150;;;
2652;01/12/22 10:25:51'491;218,102;;;
2653;01/12/22 10:25:51'970;218,164;;;
2654;01/12/22 10:25:52'452;218,115;;;
2655;01/12/22 10:25:52'962;218,112;;;
2656;01/12/22 10:25:53'443;218,130;;;
2657;01/12/22 10:25:53'923;218,016;;;
2658;01/12/22 10:25:54'403;218,130;;;
2659;01/12/22 10:25:54'883;218,182;;;
2660;01/12/22 10:25:55'378;217,890;;;
2661;01/12/22 10:25:55'859;218,117;;;
2662;01/12/22 10:25:56'339;218,094;;;
2663;01/12/22 10:25:56'820;218,081;;;
2664;01/12/22 10:25:57'299;218,025;;;
2665;01/12/22 10:25:57'794;218,018;;;
2666;01/12/22 10:25:58'274;218,132;;;
2667;01/12/22 10:25:58'754;217,973;;;
2668;01/12/22 10:25:59'074;218,039;;;
2669;01/12/22 10:25:59'554;217,901;;;
2670;01/12/22 10:26:00'034;218,170;;;
2671;01/12/22 10:26:00'514;218,035;;;
2672;01/12/22 10:26:00'994;218,086;;;
2673;01/12/22 10:26:01'490;218,163;;;
2674;01/12/22 10:26:01'970;218,005;;;
2675;01/12/22 10:26:02'466;218,030;;;
2676;01/12/22 10:26:02'945;218,083;;;
2677;01/12/22 10:26:03'425;218,061;;;
2678;01/12/22 10:26:03'905;218,077;;;
2679;01/12/22 10:26:04'385;218,167;;;
2680;01/12/22 10:26:04'865;218,137;;;
2681;01/12/22 10:26:05'505;217,996;;;
2682;01/12/22 10:26:05'985;218,087;;;
2683;01/12/22 10:26:06'465;218,006;;;
2684;01/12/22 10:26:06'945;218,156;;;
2685;01/12/22 10:26:07'425;218,011;;;
2686;01/12/22 10:26:07'920;218,136;;;
2687;01/12/22 10:26:08'561;218,043;;;
2688;01/12/22 10:26:09'041;218,220;;;
2689;01/12/22 10:26:09'521;218,043;;;
2690;01/12/22 10:26:09'999;218,086;;;
2691;01/12/22 10:26:10'479;218,112;;;
2692;01/12/22 10:26:10'803;218,159;;;
2693;01/12/22 10:26:11'279;218,077;;;
2694;01/12/22 10:26:11'759;217,927;;;
2695;01/12/22 10:26:12'400;218,036;;;
2696;01/12/22 10:26:12'880;218,165;;;
2697;01/12/22 10:26:13'360;218,124;;;
2698;01/12/22 10:26:14'016;218,128;;;
2699;01/12/22 10:26:14'496;218,147;;;
2700;01/12/22 10:26:14'976;218,143;;;
2701;01/12/22 10:26:15'456;218,112;;;
2702;01/12/22 10:26:15'935;218,133;;;
2703;01/12/22 10:26:16'415;218,106;;;
2704;01/12/22 10:26:16'895;218,117;;;
2705;01/12/22 10:26:17'375;218,164;;;
2706;01/12/22 10:26:17'694;218,121;;;
2707;01/12/22 10:26:18'175;218,109;;;
2708;01/12/22 10:26:18'655;218,090;;;
2709;01/12/22 10:26:19'135;218,012;;;
2710;01/12/22 10:26:19'615;218,064;;;
2711;01/12/22 10:26:20'255;218,110;;;
2712;01/12/22 10:26:20'895;218,127;;;
2713;01/12/22 10:26:21'375;218,121;;;
2714;01/12/22 10:26:21'854;218,133;;;
2715;01/12/22 10:26:22'494;218,180;;;
2716;01/12/22 10:26:22'973;218,116;;;
2717;01/12/22 10:26:23'454;218,047;;;
2718;01/12/22 10:26:23'933;218,203;;;
2719;01/12/22 10:26:24'413;218,054;;;
2720;01/12/22 10:26:24'893;218,206;;;
2721;01/12/22 10:26:25'374;218,092;;;
2722;01/12/22 10:26:25'854;218,131;;;
2723;01/12/22 10:26:26'334;218,083;;;
2724;01/12/22 10:26:26'814;218,169;;;
2725;01/12/22 10:26:27'294;218,069;;;
2726;01/12/22 10:26:27'772;218,108;;;
2727;01/12/22 10:26:28'252;218,140;;;
2728;01/12/22 10:26:28'733;218,103;;;
2729;01/12/22 10:26:29'213;218,129;;;
2730;01/12/22 10:26:29'693;218,089;;;
2731;01/12/22 10:26:30'013;218,112;;;
2732;01/12/22 10:26:30'509;218,125;;;
2733;01/12/22 10:26:30'989;218,157;;;
2734;01/12/22 10:26:31'484;218,143;;;
2735;01/12/22 10:26:31'964;218,255;;;
2736;01/12/22 10:26:32'445;218,111;;;
2737;01/12/22 10:26:32'925;218,048;;;
2738;01/12/22 10:26:33'405;218,073;;;
2739;01/12/22 10:26:33'884;218,195;;;
2740;01/12/22 10:26:34'380;217,912;;;
2741;01/12/22 10:26:34'860;218,122;;;
2742;01/12/22 10:26:35'355;217,987;;;
2743;01/12/22 10:26:35'836;218,134;;;
2744;01/12/22 10:26:36'316;217,940;;;
2745;01/12/22 10:26:36'795;218,047;;;
2746;01/12/22 10:26:37'435;217,986;;;
2747;01/12/22 10:26:37'916;218,030;;;
2748;01/12/22 10:26:38'395;217,981;;;
2749;01/12/22 10:26:38'715;218,015;;;
2750;01/12/22 10:26:39'195;217,920;;;
2751;01/12/22 10:26:39'675;217,928;;;
2752;01/12/22 10:26:40'155;218,048;;;
2753;01/12/22 10:26:40'635;217,889;;;
2754;01/12/22 10:26:41'115;218,102;;;
2755;01/12/22 10:26:41'595;218,093;;;
2756;01/12/22 10:26:42'845;217,871;;;
2757;01/12/22 10:26:43'339;218,023;;;
2758;01/12/22 10:26:43'819;217,909;;;
2759;01/12/22 10:26:44'139;218,064;;;
2760;01/12/22 10:26:44'619;218,016;;;
2761;01/12/22 10:26:44'939;218,007;;;
2762;01/12/22 10:26:45'419;218,030;;;
2763;01/12/22 10:26:45'898;218,008;;;
2764;01/12/22 10:26:46'378;218,173;;;
2765;01/12/22 10:26:46'858;217,911;;;
2766;01/12/22 10:26:47'338;217,923;;;
2767;01/12/22 10:26:47'817;217,975;;;
2768;01/12/22 10:26:48'297;217,854;;;
2769;01/12/22 10:26:48'777;217,980;;;
2770;01/12/22 10:26:49'257;218,133;;;
2771;01/12/22 10:26:49'738;217,992;;;
2772;01/12/22 10:26:50'217;217,933;;;
2773;01/12/22 10:26:50'697;218,005;;;
2774;01/12/22 10:26:51'017;217,806;;;
2775;01/12/22 10:26:51'513;218,095;;;
2776;01/12/22 10:26:52'152;217,940;;;
2777;01/12/22 10:26:52'632;218,020;;;
2778;01/12/22 10:26:53'112;218,030;;;
2779;01/12/22 10:26:53'432;217,998;;;
2780;01/12/22 10:26:53'912;218,104;;;
2781;01/12/22 10:26:54'233;218,049;;;
2782;01/12/22 10:26:54'713;218,129;;;
2783;01/12/22 10:26:55'033;217,977;;;
2784;01/12/22 10:26:55'514;218,085;;;
2785;01/12/22 10:26:55'993;218,111;;;
2786;01/12/22 10:26:56'473;217,956;;;
2787;01/12/22 10:26:56'953;218,097;;;
2788;01/12/22 10:26:57'272;217,990;;;
2789;01/12/22 10:26:57'752;218,067;;;
2790;01/12/22 10:26:58'071;218,070;;;
2791;01/12/22 10:26:58'559;218,105;;;
2792;01/12/22 10:26:59'032;218,044;;;
2793;01/12/22 10:26:59'672;218,096;;;
2794;01/12/22 10:27:00'151;218,039;;;
2795;01/12/22 10:27:00'631;217,951;;;
2796;01/12/22 10:27:00'951;218,090;;;
2797;01/12/22 10:27:01'431;217,964;;;
2798;01/12/22 10:27:01'911;218,000;;;
2799;01/12/22 10:27:02'392;218,118;;;
2800;01/12/22 10:27:02'872;218,080;;;
2801;01/12/22 10:27:03'352;217,933;;;
2802;01/12/22 10:27:03'831;217,935;;;
2803;01/12/22 10:27:04'311;218,058;;;
2804;01/12/22 10:27:04'790;217,978;;;
2805;01/12/22 10:27:05'270;217,990;;;
2806;01/12/22 10:27:05'590;217,995;;;
2807;01/12/22 10:27:06'071;217,997;;;
2808;01/12/22 10:27:06'551;218,093;;;
2809;01/12/22 10:27:07'031;218,051;;;
2810;01/12/22 10:27:07'510;218,203;;;
2811;01/12/22 10:27:07'831;218,031;;;
2812;01/12/22 10:27:08'311;218,109;;;
2813;01/12/22 10:27:08'791;218,089;;;
2814;01/12/22 10:27:09'271;218,071;;;
2815;01/12/22 10:27:09'750;218,068;;;
2816;01/12/22 10:27:10'406;218,045;;;
2817;01/12/22 10:27:10'886;218,068;;;
2818;01/12/22 10:27:11'382;217,972;;;
2819;01/12/22 10:27:11'862;218,039;;;
2820;01/12/22 10:27:12'342;218,102;;;
2821;01/12/22 10:27:12'821;218,075;;;
2822;01/12/22 10:27:13'302;218,002;;;
2823;01/12/22 10:27:13'781;218,078;;;
2824;01/12/22 10:27:14'421;218,022;;;
2825;01/12/22 10:27:14'902;217,981;;;
2826;01/12/22 10:27:15'382;218,101;;;
2827;01/12/22 10:27:15'861;218,016;;;
2828;01/12/22 10:27:16'341;218,055;;;
2829;01/12/22 10:27:16'821;218,006;;;
2830;01/12/22 10:27:17'461;218,190;;;
2831;01/12/22 10:27:17'941;218,012;;;
2832;01/12/22 10:27:18'421;218,084;;;
2833;01/12/22 10:27:18'901;218,091;;;
2834;01/12/22 10:27:19'381;218,078;;;
2835;01/12/22 10:27:19'861;218,151;;;
2836;01/12/22 10:27:20'340;218,058;;;
2837;01/12/22 10:27:20'821;218,170;;;
2838;01/12/22 10:27:21'141;218,172;;;
2839;01/12/22 10:27:21'620;218,214;;;
2840;01/12/22 10:27:22'100;218,149;;;
2841;01/12/22 10:27:22'740;217,982;;;
2842;01/12/22 10:27:23'220;218,232;;;
2843;01/12/22 10:27:23'699;218,085;;;
2844;01/12/22 10:27:24'340;218,088;;;
2845;01/12/22 10:27:24'820;218,181;;;
2846;01/12/22 10:27:25'299;218,116;;;
2847;01/12/22 10:27:25'779;218,091;;;
2848;01/12/22 10:27:26'260;218,150;;;
2849;01/12/22 10:27:26'740;218,087;;;
2850;01/12/22 10:27:27'220;218,143;;;
2851;01/12/22 10:27:27'699;218,147;;;
2852;01/12/22 10:27:28'179;218,079;;;
2853;01/12/22 10:27:28'659;218,091;;;
2854;01/12/22 10:27:29'139;218,210;;;
2855;01/12/22 10:27:29'619;218,128;;;
2856;01/12/22 10:27:30'099;218,136;;;
2857;01/12/22 10:27:30'579;218,154;;;
2858;01/12/22 10:27:31'059;218,129;;;
2859;01/12/22 10:27:31'539;218,106;;;
2860;01/12/22 10:27:32'019;218,191;;;
2861;01/12/22 10:27:32'659;218,040;;;
2862;01/12/22 10:27:33'139;218,059;;;
2863;01/12/22 10:27:33'617;218,057;;;
2864;01/12/22 10:27:34'977;218,146;;;
2865;01/12/22 10:27:35'458;217,941;;;
2866;01/12/22 10:27:35'938;218,022;;;
2867;01/12/22 10:27:36'578;218,151;;;
2868;01/12/22 10:27:37'058;218,188;;;
2869;01/12/22 10:27:37'537;217,970;;;
2870;01/12/22 10:27:38'178;218,144;;;
2871;01/12/22 10:27:38'658;218,151;;;
2872;01/12/22 10:27:39'138;218,072;;;
2873;01/12/22 10:27:39'458;217,963;;;
2874;01/12/22 10:27:39'937;218,168;;;
2875;01/12/22 10:27:40'416;218,040;;;
2876;01/12/22 10:27:40'897;218,063;;;
2877;01/12/22 10:27:41'377;217,945;;;
2878;01/12/22 10:27:42'016;217,967;;;
2879;01/12/22 10:27:42'662;217,938;;;
2880;01/12/22 10:27:43'137;217,958;;;
2881;01/12/22 10:27:43'616;218,026;;;
2882;01/12/22 10:27:44'096;218,023;;;
2883;01/12/22 10:27:44'577;217,881;;;
2884;01/12/22 10:27:44'897;218,030;;;
2885;01/12/22 10:27:45'376;217,928;;;
2886;01/12/22 10:27:45'697;217,992;;;
2887;01/12/22 10:27:46'176;217,875;;;
2888;01/12/22 10:27:46'656;217,944;;;
2889;01/12/22 10:27:47'136;217,959;;;
2890;01/12/22 10:27:47'616;218,103;;;
2891;01/12/22 10:27:48'096;218,047;;;
2892;01/12/22 10:27:48'576;217,966;;;
2893;01/12/22 10:27:49'056;218,091;;;
2894;01/12/22 10:27:49'536;218,104;;;
2895;01/12/22 10:27:50'016;218,041;;;
2896;01/12/22 10:27:50'496;218,041;;;
2897;01/12/22 10:27:51'152;217,945;;;
2898;01/12/22 10:27:51'631;218,022;;;
2899;01/12/22 10:27:52'111;218,030;;;
2900;01/12/22 10:27:52'751;218,003;;;
2901;01/12/22 10:27:53'230;217,951;;;
2902;01/12/22 10:27:53'711;217,993;;;
2903;01/12/22 10:27:54'031;217,996;;;
2904;01/12/22 10:27:54'511;218,082;;;
2905;01/12/22 10:27:54'991;217,989;;;
2906;01/12/22 10:27:55'470;218,021;;;
2907;01/12/22 10:27:55'951;218,028;;;
2908;01/12/22 10:27:56'591;217,946;;;
2909;01/12/22 10:27:57'230;217,984;;;
2910;01/12/22 10:27:57'710;217,999;;;
2911;01/12/22 10:27:58'205;218,073;;;
2912;01/12/22 10:27:58'685;217,818;;;
2913;01/12/22 10:27:59'165;217,923;;;
2914;01/12/22 10:27:59'646;218,021;;;
2915;01/12/22 10:28:00'286;217,992;;;
2916;01/12/22 10:28:00'606;217,931;;;
2917;01/12/22 10:28:01'086;218,016;;;
2918;01/12/22 10:28:01'582;217,956;;;
2919;01/12/22 10:28:02'062;217,943;;;
2920;01/12/22 10:28:02'702;217,934;;;
2921;01/12/22 10:28:03'181;217,941;;;
2922;01/12/22 10:28:03'661;218,037;;;
2923;01/12/22 10:28:04'141;217,969;;;
2924;01/12/22 10:28:04'627;217,938;;;
2925;01/12/22 10:28:05'100;217,944;;;
2926;01/12/22 10:28:05'584;218,026;;;
2927;01/12/22 10:28:06'061;217,927;;;
2928;01/12/22 10:28:06'541;218,018;;;
2929;01/12/22 10:28:07'181;217,993;;;
2930;01/12/22 10:28:07'661;218,001;;;
2931;01/12/22 10:28:08'156;217,962;;;
2932;01/12/22 10:28:08'796;217,998;;;
2933;01/12/22 10:28:09'277;218,021;;;
2934;01/12/22 10:28:09'756;218,006;;;
2935;01/12/22 10:28:10'075;217,975;;;
2936;01/12/22 10:28:10'556;218,018;;;
2937;01/12/22 10:28:11'036;218,072;;;
2938;01/12/22 10:28:11'676;217,915;;;
2939;01/12/22 10:28:12'171;218,019;;;
2940;01/12/22 10:28:12'651;217,975;;;
2941;01/12/22 10:28:13'148;218,034;;;
2942;01/12/22 10:28:13'627;218,061;;;
2943;01/12/22 10:28:13'948;218,054;;;
2944;01/12/22 10:28:14'428;218,056;;;
2945;01/12/22 10:28:14'908;218,003;;;
2946;01/12/22 10:28:15'388;218,030;;;
2947;01/12/22 10:28:15'867;218,014;;;
2948;01/12/22 10:28:16'347;218,070;;;
2949;01/12/22 10:28:16'826;217,942;;;
2950;01/12/22 10:28:17'307;218,079;;;
2951;01/12/22 10:28:17'946;218,083;;;
2952;01/12/22 10:28:18'427;218,033;;;
2953;01/12/22 10:28:18'906;218,104;;;
2954;01/12/22 10:28:19'386;218,107;;;
2955;01/12/22 10:28:19'866;218,099;;;
2956;01/12/22 10:28:20'347;218,143;;;
2957;01/12/22 10:28:20'829;218,139;;;
2958;01/12/22 10:28:21'307;218,051;;;
2959;01/12/22 10:28:21'786;218,062;;;
2960;01/12/22 10:28:22'426;218,058;;;
2961;01/12/22 10:28:23'065;218,058;;;
2962;01/12/22 10:28:23'546;218,090;;;
2963;01/12/22 10:28:24'026;218,133;;;
2964;01/12/22 10:28:24'506;218,102;;;
2965;01/12/22 10:28:24'986;218,158;;;
2966;01/12/22 10:28:25'305;218,107;;;
2967;01/12/22 10:28:25'786;218,022;;;
2968;01/12/22 10:28:26'266;218,087;;;
2969;01/12/22 10:28:26'746;218,088;;;
2970;01/12/22 10:28:27'226;217,981;;;
2971;01/12/22 10:28:27'705;217,994;;;
2972;01/12/22 10:28:28'185;218,106;;;
2973;01/12/22 10:28:28'665;218,042;;;
2974;01/12/22 10:28:29'145;218,087;;;
2975;01/12/22 10:28:29'625;218,128;;;
2976;01/12/22 10:28:30'105;218,098;;;
2977;01/12/22 10:28:31'497;218,035;;;
2978;01/12/22 10:28:31'976;218,072;;;
2979;01/12/22 10:28:32'457;218,106;;;
2980;01/12/22 10:28:32'938;218,182;;;
2981;01/12/22 10:28:33'417;218,087;;;
2982;01/12/22 10:28:33'895;218,141;;;
2983;01/12/22 10:28:34'376;218,115;;;
2984;01/12/22 10:28:34'855;218,086;;;
2985;01/12/22 10:28:35'336;218,064;;;
2986;01/12/22 10:28:35'816;218,115;;;
2987;01/12/22 10:28:36'136;218,116;;;
2988;01/12/22 10:28:36'616;218,031;;;
2989;01/12/22 10:28:37'096;218,106;;;
2990;01/12/22 10:28:37'576;218,174;;;
2991;01/12/22 10:28:38'056;218,033;;;
2992;01/12/22 10:28:38'376;218,042;;;
2993;01/12/22 10:28:38'856;218,086;;;
2994;01/12/22 10:28:39'176;218,132;;;
2995;01/12/22 10:28:39'655;218,069;;;
2996;01/12/22 10:28:40'135;218,098;;;
2997;01/12/22 10:28:40'614;218,080;;;
2998;01/12/22 10:28:41'094;218,021;;;
2999;01/12/22 10:28:41'574;218,083;;;
3000;01/12/22 10:28:42'055;218,008;;;
3001;01/12/22 10:28:42'535;218,054;;;
3002;01/12/22 10:28:43'174;218,036;;;
3003;01/12/22 10:28:43'654;218,002;;;
3004;01/12/22 10:28:44'134;218,022;;;
3005;01/12/22 10:28:44'454;218,004;;;
3006;01/12/22 10:28:44'934;218,042;;;
3007;01/12/22 10:28:45'255;218,011;;;
3008;01/12/22 10:28:45'734;218,012;;;
3009;01/12/22 10:28:46'214;217,959;;;
3010;01/12/22 10:28:46'694;218,034;;;
3011;01/12/22 10:28:47'187;218,001;;;
3012;01/12/22 10:28:47'830;217,987;;;
3013;01/12/22 10:28:48'309;217,997;;;
3014;01/12/22 10:28:48'789;217,894;;;
3015;01/12/22 10:28:49'270;218,029;;;
3016;01/12/22 10:28:49'750;218,071;;;
3017;01/12/22 10:28:50'069;218,029;;;
3018;01/12/22 10:28:50'549;218,035;;;
3019;01/12/22 10:28:51'030;218,069;;;
3020;01/12/22 10:28:51'669;218,028;;;
3021;01/12/22 10:28:52'149;218,099;;;
3022;01/12/22 10:28:52'629;218,043;;;
3023;01/12/22 10:28:52'949;218,098;;;
3024;01/12/22 10:28:53'429;218,021;;;
3025;01/12/22 10:28:53'748;218,055;;;
3026;01/12/22 10:28:54'228;217,970;;;
3027;01/12/22 10:28:54'548;218,048;;;
3028;01/12/22 10:28:55'029;217,996;;;
3029;01/12/22 10:28:55'349;217,965;;;
3030;01/12/22 10:28:55'829;217,954;;;
3031;01/12/22 10:28:56'309;218,064;;;
3032;01/12/22 10:28:56'949;218,022;;;
3033;01/12/22 10:28:57'428;217,866;;;
3034;01/12/22 10:28:57'907;218,031;;;
3035;01/12/22 10:28:58'563;217,994;;;
3036;01/12/22 10:28:59'044;217,990;;;
3037;01/12/22 10:28:59'524;218,028;;;
3038;01/12/22 10:29:00'182;217,972;;;
3039;01/12/22 10:29:00'659;217,945;;;
3040;01/12/22 10:29:01'139;217,960;;;
3041;01/12/22 10:29:01'459;217,946;;;
3042;01/12/22 10:29:01'939;217,935;;;
3043;01/12/22 10:29:02'420;217,953;;;
3044;01/12/22 10:29:02'900;218,003;;;
3045;01/12/22 10:29:03'380;217,937;;;
3046;01/12/22 10:29:04'019;218,027;;;
3047;01/12/22 10:29:04'659;217,970;;;
3048;01/12/22 10:29:05'139;218,005;;;
3049;01/12/22 10:29:05'619;218,071;;;
3050;01/12/22 10:29:06'098;217,996;;;
3051;01/12/22 10:29:06'578;218,019;;;
3052;01/12/22 10:29:07'059;218,030;;;
3053;01/12/22 10:29:07'699;217,973;;;
3054;01/12/22 10:29:08'179;217,989;;;
3055;01/12/22 10:29:08'659;217,924;;;
3056;01/12/22 10:29:09'139;217,973;;;
3057;01/12/22 10:29:09'618;217,964;;;
3058;01/12/22 10:29:09'938;217,958;;;
3059;01/12/22 10:29:10'418;218,008;;;
3060;01/12/22 10:29:10'898;217,907;;;
3061;01/12/22 10:29:11'554;218,038;;;
3062;01/12/22 10:29:12'034;218,060;;;
3063;01/12/22 10:29:12'513;217,912;;;
3064;01/12/22 10:29:12'994;217,989;;;
3065;01/12/22 10:29:13'474;217,863;;;
3066;01/12/22 10:29:13'794;217,969;;;
3067;01/12/22 10:29:14'274;217,910;;;
3068;01/12/22 10:29:14'754;217,922;;;
3069;01/12/22 10:29:15'233;217,940;;;
3070;01/12/22 10:29:15'712;218,002;;;
3071;01/12/22 10:29:16'032;218,002;;;
3072;01/12/22 10:29:16'512;217,938;;;
3073;01/12/22 10:29:16'993;217,979;;;
3074;01/12/22 10:29:17'632;218,035;;;
3075;01/12/22 10:29:18'113;217,988;;;
3076;01/12/22 10:29:18'593;218,035;;;
3077;01/12/22 10:29:19'233;217,926;;;
3078;01/12/22 10:29:19'713;217,981;;;
3079;01/12/22 10:29:20'193;217,913;;;
3080;01/12/22 10:29:20'673;217,907;;;
3081;01/12/22 10:29:21'153;217,888;;;
3082;01/12/22 10:29:21'632;217,893;;;
3083;01/12/22 10:29:22'271;217,991;;;
3084;01/12/22 10:29:22'751;217,890;;;
3085;01/12/22 10:29:23'231;217,843;;;
3086;01/12/22 10:29:23'712;217,804;;;
3087;01/12/22 10:29:24'191;217,905;;;
3088;01/12/22 10:29:24'511;217,897;;;
3089;01/12/22 10:29:24'991;217,892;;;
3090;01/12/22 10:29:25'472;217,852;;;
3091;01/12/22 10:29:25'952;217,885;;;
3092;01/12/22 10:29:26'432;217,903;;;
3093;01/12/22 10:29:26'752;217,890;;;
