"22_12_14_1_ao_4.csv"
"14/12/2022 09:20:13"
""
16
"TIME"; "°C"; "°C"; "°C"; "°C"; "°C"; "°C"; "kPa"; "kPa"; "kPa"; "kPa"; "kPa"; "DIO"; "TOTAL"; "ALARM1"; "ALARM2"
44909,503315219; 20,4694; 20,2236; 20,8408; 20,6046; 20,7469; 22,1712; -4,08167; 3,70097; 240,540; -1,25491; 247,578; 255; 0; 0; 0
44909,503336608; 20,4787; 20,2290; 20,8420; 20,6036; 20,7544; 22,1646; -4,07847; 3,70473; 238,903; -1,24854; 246,942; 255; 0; 0; 0
44909,503357997; 20,4745; 20,2227; 20,8472; 20,6113; 20,7588; 22,1672; -4,09169; 3,69874; 237,326; -1,24227; 248,041; 255; 0; 0; 0
44909,503379386; 20,4762; 20,2228; 20,8490; 20,6052; 20,7503; 22,1619; -4,08658; 3,70242; 238,212; -1,25233; 248,288; 255; 0; 0; 0
44909,503400775; 20,4713; 20,2285; 20,8454; 20,6110; 20,7482; 22,1555; -4,08292; 3,71921; 239,428; -1,24197; 249,197; 255; 0; 0; 0
44909,503422164; 20,4772; 20,2239; 20,8408; 20,6051; 20,7468; 22,1557; -4,08828; 3,68308; 240,427; -1,25819; 249,921; 255; 0; 0; 0
44909,503443553; 20,4769; 20,2219; 20,8483; 20,6104; 20,7523; 22,1479; -4,09004; 3,69825; 237,355; -1,23744; 247,452; 255; 0; 0; 0
44909,503464942; 20,4743; 20,2172; 20,8434; 20,6127; 20,7560; 22,1542; -4,09063; 3,68340; 239,737; -1,25636; 249,993; 255; 0; 0; 0
44909,503486331; 20,4769; 20,2215; 20,8413; 20,6099; 20,7431; 22,1440; -4,08439; 3,69397; 238,763; -1,25480; 247,374; 255; 0; 0; 0
44909,503507719; 20,4730; 20,2138; 20,8408; 20,6069; 20,7433; 22,1433; -4,09185; 3,70072; 239,111; -1,23813; 248,763; 255; 0; 0; 0
44909,503529108; 20,4678; 20,2225; 20,8395; 20,6027; 20,7416; 22,1494; -4,08825; 3,69924; 237,768; -1,24937; 248,236; 255; 0; 0; 0
44909,503550497; 20,4753; 20,2189; 20,8421; 20,6040; 20,7485; 22,1493; -4,07069; 3,70261; 239,106; -1,24329; 248,435; 255; 0; 0; 0
44909,503571886; 20,4674; 20,2218; 20,8340; 20,6083; 20,7415; 22,1483; -4,08651; 3,70226; 240,782; -1,25524; 249,941; 255; 0; 0; 0
44909,503593275; 20,4766; 20,2209; 20,8384; 20,6008; 20,7487; 22,1446; -4,06521; 3,70297; 238,346; -1,25054; 248,379; 255; 0; 0; 0
44909,503614664; 20,4657; 20,2108; 20,8402; 20,6067; 20,7502; 22,1469; -4,09190; 3,70367; 238,983; -1,24796; 248,737; 255; 0; 0; 0
44909,503636053; 20,4723; 20,2173; 20,8409; 20,6043; 20,7436; 22,1541; -4,07783; 3,69526; 238,757; -1,25594; 249,022; 255; 0; 0; 0
44909,503657442; 20,4736; 20,2176; 20,8412; 20,6053; 20,7539; 22,1535; -4,08765; 3,70761; 239,340; -1,25273; 250,402; 255; 0; 0; 0
44909,503678831; 20,4770; 20,2170; 20,8452; 20,6061; 20,7496; 22,1589; -4,08999; 3,69762; 239,998; -1,26012; 250,093; 255; 0; 0; 0
44909,503700219; 20,4777; 20,2175; 20,8416; 20,6123; 20,7483; 22,1560; -4,08176; 3,70802; 241,139; -1,24598; 247,490; 255; 0; 0; 0
44909,503721608; 20,4778; 20,2205; 20,8503; 20,6165; 20,7608; 22,1586; -4,08690; 3,70424; 237,685; -1,24644; 248,851; 255; 0; 0; 0
44909,503742997; 20,4854; 20,2292; 20,8481; 20,6171; 20,7545; 22,1585; -4,08739; 3,70021; 240,804; -1,25273; 249,705; 255; 0; 0; 0
44909,503764386; 20,4745; 20,2202; 20,8455; 20,6131; 20,7588; 22,1621; -4,08054; 3,70027; 239,154; -1,24749; 250,465; 255; 0; 0; 0
44909,503785775; 20,4752; 20,2198; 20,8497; 20,6177; 20,7605; 22,1617; -4,09075; 3,70838; 239,075; -1,25400; 250,050; 255; 0; 0; 0
44909,503807164; 20,4766; 20,2253; 20,8452; 20,6154; 20,7478; 22,1587; -4,08160; 3,70946; 238,257; -1,24068; 247,508; 255; 0; 0; 0
44909,503828553; 20,4810; 20,2192; 20,8445; 20,6139; 20,7573; 22,1534; -4,07518; 3,69162; 237,961; -1,25624; 248,531; 255; 0; 0; 0
44909,503849942; 20,4752; 20,2123; 20,8367; 20,6070; 20,7448; 22,1532; -4,08653; 3,68891; 240,170; -1,26260; 249,530; 255; 0; 0; 0
44909,503871331; 20,4726; 20,2138; 20,8462; 20,6092; 20,7473; 22,1520; -4,08083; 3,70171; 238,641; -1,26065; 248,669; 255; 0; 0; 0
44909,503892719; 20,4709; 20,2137; 20,8395; 20,6131; 20,7524; 22,1534; -4,08858; 3,69723; 239,152; -1,24829; 249,555; 255; 0; 0; 0
44909,503914108; 20,4783; 20,2170; 20,8385; 20,6108; 20,7520; 22,1478; -4,09425; 3,70156; 237,723; -1,25137; 248,996; 255; 0; 0; 0
44909,503935497; 20,4760; 20,2180; 20,8450; 20,6081; 20,7548; 22,1546; -4,08780; 3,70451; 240,040; -1,25245; 248,292; 255; 0; 0; 0
44909,503956898; 20,4765; 20,2155; 20,8396; 20,6040; 20,7527; 22,1544; -4,08607; 3,69453; 239,841; -1,26162; 247,318; 255; 0; 0; 0
44909,503978287; 20,4796; 20,2249; 20,8545; 20,6189; 20,7621; 22,1624; -4,08773; 3,70712; 238,807; -1,24587; 247,945; 255; 0; 0; 0
44909,503999675; 20,4839; 20,2221; 20,8474; 20,6182; 20,7568; 22,1641; -4,09624; 3,69205; 238,493; -1,25388; 249,194; 255; 0; 0; 0
44909,504021064; 20,4781; 20,2233; 20,8486; 20,6178; 20,7559; 22,1695; -4,08460; 3,71270; 240,424; -1,26185; 248,973; 255; 0; 0; 0
44909,504042442; 20,4879; 20,2191; 20,8507; 20,6171; 20,7533; 22,1638; -4,08949; 3,71249; 239,001; -1,26012; 246,434; 255; 0; 0; 0
44909,504063831; 20,4840; 20,2156; 20,8449; 20,6242; 20,7559; 22,1658; -4,09648; 3,70887; 238,174; -1,26788; 247,640; 255; 0; 0; 0
44909,504085231; 20,4847; 20,2242; 20,8462; 20,6170; 20,7590; 22,1709; -4,08464; 3,71397; 239,293; -1,24223; 248,865; 255; 0; 0; 0
44909,504106620; 20,4769; 20,2068; 20,8386; 20,6012; 20,7443; 22,1567; -4,08923; 3,70997; 239,057; -1,25358; 246,994; 255; 0; 0; 0
44909,504128009; 20,4691; 20,2130; 20,8376; 20,6063; 20,7538; 22,1564; -4,08864; 3,70654; 237,962; -1,25685; 247,283; 255; 0; 0; 0
44909,504149398; 20,4704; 20,2136; 20,8406; 20,6077; 20,7449; 22,1477; -4,09177; 3,71082; 239,200; -1,25372; 249,392; 255; 0; 0; 0
44909,504170775; 20,4700; 20,2055; 20,8343; 20,6118; 20,7512; 22,1485; -4,09796; 3,70636; 237,705; -1,25374; 248,244; 255; 0; 0; 0
44909,504192175; 20,4715; 20,2075; 20,8434; 20,6102; 20,7482; 22,1420; -4,09953; 3,70519; 239,892; -1,25945; 246,667; 255; 0; 0; 0
44909,504213553; 20,4701; 20,2119; 20,8373; 20,6088; 20,7534; 22,1546; -4,08939; 3,70671; 238,795; -1,24771; 247,098; 255; 0; 0; 0
44909,504234942; 20,4754; 20,2072; 20,8369; 20,6083; 20,7464; 22,1463; -4,08397; 3,69077; 239,019; -1,24543; 248,734; 255; 0; 0; 0
44909,504256331; 20,4766; 20,2114; 20,8368; 20,6129; 20,7518; 22,1513; -4,07455; 3,69209; 238,853; -1,25349; 247,354; 255; 0; 0; 0
44909,504277719; 20,4724; 20,2101; 20,8384; 20,6101; 20,7480; 22,1450; -4,08652; 3,69067; 239,753; -1,26480; 248,940; 255; 0; 0; 0
44909,504299108; 20,4749; 20,2044; 20,8397; 20,6080; 20,7456; 22,1492; -4,07161; 3,69949; 238,741; -1,24529; 248,885; 255; 0; 0; 0
44909,504320497; 20,4678; 20,2092; 20,8332; 20,6078; 20,7524; 22,1565; -4,08376; 3,70019; 238,271; -1,25681; 247,429; 255; 0; 0; 0
44909,504341886; 20,4720; 20,2035; 20,8397; 20,6016; 20,7509; 22,1609; -4,09351; 3,69524; 238,187; -1,26117; 247,814; 255; 0; 0; 0
44909,504363275; 20,4754; 20,2039; 20,8345; 20,6051; 20,7446; 22,1568; -4,10884; 3,70397; 237,413; -1,26989; 247,567; 255; 0; 0; 0
44909,504384664; 20,4715; 20,2068; 20,8348; 20,6084; 20,7426; 22,1568; -4,09155; 3,70164; 238,806; -1,26476; 246,875; 255; 0; 0; 0
44909,504406053; 20,4665; 20,2022; 20,8330; 20,6013; 20,7516; 22,1629; -4,08613; 3,71127; 239,852; -1,25984; 249,527; 255; 0; 0; 0
44909,504427442; 20,4720; 20,2014; 20,8419; 20,6103; 20,7477; 22,1654; -4,08974; 3,70186; 237,287; -1,25560; 249,030; 255; 0; 0; 0
44909,504448831; 20,4740; 20,2088; 20,8360; 20,6021; 20,7488; 22,1652; -4,09899; 3,70182; 238,953; -1,25066; 249,345; 255; 0; 0; 0
44909,504470219; 20,4727; 20,2003; 20,8411; 20,6041; 20,7471; 22,1617; -4,08897; 3,70970; 238,896; -1,26252; 248,609; 255; 0; 0; 0
44909,504491608; 20,4694; 20,2095; 20,8387; 20,6082; 20,7519; 22,1659; -4,09918; 3,71178; 240,008; -1,26779; 248,977; 255; 0; 0; 0
44909,504512997; 20,4742; 20,2069; 20,8360; 20,6159; 20,7513; 22,1636; -4,09846; 3,70770; 240,357; -1,25621; 248,759; 255; 0; 0; 0
44909,504534386; 20,4716; 20,2069; 20,8388; 20,6060; 20,7480; 22,1583; -4,09439; 3,69917; 237,281; -1,25912; 248,262; 255; 0; 0; 0
44909,504555775; 20,4784; 20,2072; 20,8419; 20,6108; 20,7485; 22,1553; -4,07913; 3,70541; 237,864; -1,25037; 248,016; 255; 0; 0; 0
44909,504577164; 20,4736; 20,2024; 20,8423; 20,6131; 20,7583; 22,1458; -4,08523; 3,70488; 239,017; -1,25961; 247,605; 255; 0; 0; 0
44909,504598553; 20,4823; 20,2118; 20,8457; 20,6080; 20,7572; 22,1428; -4,08379; 3,70375; 238,988; -1,25832; 246,797; 255; 0; 0; 0
44909,504619942; 20,4797; 20,2087; 20,8516; 20,6138; 20,7524; 22,1380; -4,08434; 3,69012; 236,946; -1,24855; 249,814; 255; 0; 0; 0
44909,504641331; 20,4792; 20,2096; 20,8377; 20,6105; 20,7591; 22,1410; -4,07983; 3,69053; 236,899; -1,27174; 247,531; 255; 0; 0; 0
44909,504662719; 20,4857; 20,2129; 20,8496; 20,6216; 20,7602; 22,1358; -4,08079; 3,68844; 238,061; -1,25563; 247,305; 255; 0; 0; 0
44909,504684108; 20,4838; 20,2127; 20,8439; 20,6156; 20,7607; 22,1431; -4,09954; 3,69021; 238,932; -1,24813; 246,614; 255; 0; 0; 0
44909,504705497; 20,4873; 20,2083; 20,8512; 20,6241; 20,7637; 22,1424; -4,09097; 3,69768; 239,958; -1,24547; 250,195; 255; 0; 0; 0
44909,504726886; 20,4842; 20,2107; 20,8483; 20,6170; 20,7604; 22,1542; -4,09119; 3,68823; 237,417; -1,26731; 247,341; 255; 0; 0; 0
44909,504748275; 20,4681; 20,2028; 20,8353; 20,6074; 20,7487; 22,1487; -4,08556; 3,68993; 238,684; -1,24953; 248,509; 255; 0; 0; 0
44909,504769664; 20,4731; 20,2010; 20,8407; 20,6052; 20,7472; 22,1565; -4,08966; 3,71244; 240,187; -1,25191; 248,842; 255; 0; 0; 0
44909,504791053; 20,4656; 20,1971; 20,8317; 20,6094; 20,7505; 22,1590; -4,09239; 3,69440; 239,319; -1,24567; 248,319; 255; 0; 0; 0
44909,504812442; 20,4708; 20,1987; 20,8365; 20,6069; 20,7469; 22,1567; -4,08282; 3,70345; 239,348; -1,25278; 247,144; 255; 0; 0; 0
44909,504833831; 20,4671; 20,1947; 20,8316; 20,6046; 20,7494; 22,1619; -4,08322; 3,70238; 239,635; -1,23016; 248,535; 255; 0; 0; 0
44909,504855219; 20,4683; 20,1913; 20,8333; 20,6024; 20,7557; 22,1620; -4,10164; 3,70090; 239,339; -1,24355; 248,741; 255; 0; 0; 0
44909,504876608; 20,4738; 20,2063; 20,8366; 20,6154; 20,7588; 22,1719; -4,08674; 3,71684; 238,593; -1,24026; 246,900; 255; 0; 0; 0
44909,504897997; 20,4765; 20,2011; 20,8411; 20,6087; 20,7569; 22,1682; -4,07939; 3,71493; 239,507; -1,25734; 247,898; 255; 0; 0; 0
44909,504919386; 20,4720; 20,2028; 20,8395; 20,6171; 20,7551; 22,1750; -4,07595; 3,70319; 238,820; -1,24344; 248,235; 255; 0; 0; 0
44909,504940775; 20,4749; 20,2027; 20,8415; 20,6177; 20,7560; 22,1764; -4,09639; 3,71542; 239,350; -1,25413; 249,494; 255; 0; 0; 0
44909,504962164; 20,4735; 20,1948; 20,8369; 20,6122; 20,7538; 22,1823; -4,09984; 3,70217; 237,035; -1,24237; 248,193; 255; 0; 0; 0
44909,504983553; 20,4808; 20,2048; 20,8377; 20,6110; 20,7521; 22,1819; -4,09346; 3,68475; 240,316; -1,24207; 249,733; 255; 0; 0; 0
44909,505004942; 20,4694; 20,1935; 20,8329; 20,6115; 20,7543; 22,1775; -4,09793; 3,67888; 240,772; -1,24162; 249,445; 255; 0; 0; 0
44909,505026331; 20,4783; 20,1988; 20,8421; 20,6125; 20,7535; 22,1709; -4,09504; 3,69240; 240,856; -1,24098; 247,972; 255; 0; 0; 0
44909,505047719; 20,4759; 20,1985; 20,8398; 20,6133; 20,7510; 22,1709; -4,07993; 3,68842; 240,202; -1,24756; 249,279; 255; 0; 0; 0
44909,505069108; 20,4733; 20,1937; 20,8408; 20,6121; 20,7494; 22,1702; -4,08823; 3,69527; 239,490; -1,22964; 247,359; 255; 0; 0; 0
44909,505090497; 20,4754; 20,1943; 20,8352; 20,6104; 20,7523; 22,1643; -4,08540; 3,69434; 240,307; -1,24819; 246,618; 255; 0; 0; 0
44909,505111886; 20,4740; 20,1950; 20,8304; 20,6044; 20,7557; 22,1647; -4,07362; 3,69791; 239,618; -1,25359; 246,499; 255; 0; 0; 0
44909,505133275; 20,4767; 20,1985; 20,8383; 20,6154; 20,7529; 22,1657; -4,08665; 3,69213; 241,069; -1,25304; 247,472; 255; 0; 0; 0
44909,505154664; 20,4761; 20,2017; 20,8411; 20,6164; 20,7610; 22,1695; -4,08434; 3,68999; 239,446; -1,24809; 247,686; 255; 0; 0; 0
44909,505176064; 20,4787; 20,1942; 20,8427; 20,6132; 20,7570; 22,1624; -4,08834; 3,69545; 240,200; -1,25097; 249,709; 255; 0; 0; 0
44909,505197442; 20,4740; 20,1968; 20,8427; 20,6183; 20,7546; 22,1698; -4,09164; 3,69701; 238,186; -1,24561; 246,713; 255; 0; 0; 0
44909,505218831; 20,4768; 20,1998; 20,8360; 20,6157; 20,7565; 22,1671; -4,08886; 3,69180; 238,169; -1,24571; 249,617; 255; 0; 0; 0
44909,505240219; 20,4770; 20,2006; 20,8384; 20,6133; 20,7531; 22,1671; -4,08561; 3,69624; 238,525; -1,25192; 247,468; 255; 0; 0; 0
44909,505261608; 20,4737; 20,1860; 20,8390; 20,6091; 20,7551; 22,1617; -4,08292; 3,69447; 237,819; -1,25154; 248,347; 255; 0; 0; 0
44909,505282997; 20,4722; 20,1915; 20,8369; 20,6104; 20,7555; 22,1694; -4,09326; 3,69091; 240,340; -1,25166; 249,938; 255; 0; 0; 0
44909,505304386; 20,4668; 20,1946; 20,8354; 20,6082; 20,7497; 22,1605; -4,09615; 3,69436; 239,902; -1,25607; 248,467; 255; 0; 0; 0
44909,505325775; 20,4717; 20,1905; 20,8350; 20,6106; 20,7559; 22,1648; -4,09206; 3,70240; 240,344; -1,25864; 247,849; 255; 0; 0; 0
44909,505347164; 20,4699; 20,1854; 20,8358; 20,6059; 20,7491; 22,1617; -4,09471; 3,68432; 237,885; -1,25911; 246,013; 255; 0; 0; 0
44909,505368564; 20,4728; 20,1946; 20,8373; 20,6102; 20,7526; 22,1609; -4,06791; 3,68560; 238,687; -1,24476; 249,737; 255; 0; 0; 0
44909,505389953; 20,4813; 20,1915; 20,8417; 20,6121; 20,7567; 22,1701; -4,09232; 3,69484; 237,939; -1,25583; 247,695; 255; 0; 0; 0
44909,505411342; 20,4804; 20,1937; 20,8450; 20,6118; 20,7534; 22,1650; -4,08324; 3,69260; 237,488; -1,25961; 248,822; 255; 0; 0; 0
44909,505432731; 20,4740; 20,1982; 20,8407; 20,6173; 20,7660; 22,1637; -4,08794; 3,69975; 237,318; -1,25669; 249,504; 255; 0; 0; 0
44909,505454120; 20,4781; 20,1928; 20,8419; 20,6160; 20,7579; 22,1654; -4,09447; 3,69505; 238,684; -1,25483; 249,385; 255; 0; 0; 0
44909,505475509; 20,4798; 20,1946; 20,8450; 20,6156; 20,7634; 22,1577; -4,09173; 3,70432; 238,541; -1,24426; 248,155; 255; 0; 0; 0
44909,505496898; 20,4818; 20,1910; 20,8374; 20,6155; 20,7623; 22,1617; -4,09650; 3,70106; 238,596; -1,25862; 246,829; 255; 0; 0; 0
44909,505518287; 20,4700; 20,1917; 20,8376; 20,6117; 20,7575; 22,1469; -4,08527; 3,69550; 239,990; -1,24660; 249,080; 255; 0; 0; 0
44909,505539675; 20,4793; 20,1907; 20,8324; 20,6082; 20,7551; 22,1437; -4,08557; 3,70087; 238,498; -1,25929; 248,740; 255; 0; 0; 0
44909,505561064; 20,4742; 20,1840; 20,8312; 20,6105; 20,7578; 22,1384; -4,06955; 3,70346; 236,601; -1,25590; 248,953; 255; 0; 0; 0
44909,505582442; 20,4755; 20,1852; 20,8368; 20,6090; 20,7526; 22,1375; -4,07995; 3,69804; 237,763; -1,26228; 249,739; 255; 0; 0; 0
44909,505603831; 20,4734; 20,1929; 20,8341; 20,6131; 20,7578; 22,1422; -4,08644; 3,71181; 238,349; -1,25368; 248,957; 255; 0; 0; 0
44909,505625219; 20,4715; 20,1892; 20,8375; 20,6080; 20,7573; 22,1451; -4,09576; 3,70151; 240,636; -1,26158; 248,081; 255; 0; 0; 0
44909,505646608; 20,4724; 20,1844; 20,8312; 20,6110; 20,7535; 22,1405; -4,08103; 3,71902; 240,059; -1,24712; 249,309; 255; 0; 0; 0
44909,505667997; 20,4698; 20,1864; 20,8271; 20,6073; 20,7527; 22,1447; -4,10311; 3,69899; 240,311; -1,25780; 251,191; 255; 0; 0; 0
44909,505689386; 20,4701; 20,1894; 20,8322; 20,6106; 20,7502; 22,1456; -4,07904; 3,71028; 238,395; -1,26089; 247,331; 255; 0; 0; 0
44909,505710775; 20,4715; 20,1819; 20,8302; 20,6138; 20,7534; 22,1461; -4,08775; 3,70433; 240,020; -1,25849; 248,615; 255; 0; 0; 0
44909,505732164; 20,4730; 20,1893; 20,8384; 20,6122; 20,7509; 22,1399; -4,06992; 3,69606; 240,547; -1,26316; 249,352; 255; 0; 0; 0
44909,505753553; 20,4730; 20,1805; 20,8297; 20,6118; 20,7584; 22,1454; -4,09418; 3,69924; 240,548; -1,25975; 249,339; 255; 0; 0; 0
44909,505774942; 20,4791; 20,1815; 20,8380; 20,6105; 20,7577; 22,1435; -4,09154; 3,70896; 239,453; -1,24849; 249,105; 255; 0; 0; 0
44909,505796331; 20,4756; 20,1844; 20,8347; 20,6137; 20,7557; 22,1548; -4,09500; 3,69132; 240,137; -1,25011; 248,150; 255; 0; 0; 0
44909,505817719; 20,4761; 20,1862; 20,8297; 20,6035; 20,7484; 22,1530; -4,09512; 3,70309; 240,107; -1,25471; 248,953; 255; 0; 0; 0
44909,505839108; 20,4659; 20,1811; 20,8310; 20,6075; 20,7531; 22,1462; -4,08761; 3,70330; 240,213; -1,25590; 248,204; 255; 0; 0; 0
44909,505860497; 20,4770; 20,1812; 20,8320; 20,6060; 20,7481; 22,1515; -4,09940; 3,70528; 239,015; -1,25961; 249,739; 255; 0; 0; 0
44909,505881898; 20,4708; 20,1849; 20,8289; 20,6079; 20,7541; 22,1566; -4,09586; 3,70944; 239,992; -1,25226; 245,738; 255; 0; 0; 0
44909,505903275; 20,4754; 20,1914; 20,8393; 20,6129; 20,7609; 22,1631; -4,09676; 3,71136; 240,340; -1,25408; 247,359; 255; 0; 0; 0
44909,505924664; 20,4816; 20,1898; 20,8430; 20,6208; 20,7611; 22,1537; -4,08781; 3,70880; 241,339; -1,25715; 248,868; 255; 0; 0; 0
44909,505946053; 20,4772; 20,1886; 20,8375; 20,6165; 20,7576; 22,1566; -4,10449; 3,70518; 238,740; -1,26358; 249,237; 255; 0; 0; 0
44909,505967442; 20,4820; 20,1881; 20,8422; 20,6133; 20,7558; 22,1526; -4,09152; 3,71553; 239,776; -1,26628; 247,119; 255; 0; 0; 0
44909,505988831; 20,4827; 20,1859; 20,8358; 20,6197; 20,7557; 22,1578; -4,10239; 3,70802; 240,407; -1,26646; 248,828; 255; 0; 0; 0
44909,506010219; 20,4834; 20,1899; 20,8428; 20,6192; 20,7611; 22,1643; -4,08263; 3,71648; 238,572; -1,26308; 246,444; 255; 0; 0; 0
44909,506031608; 20,4713; 20,1815; 20,8308; 20,6099; 20,7542; 22,1623; -4,09034; 3,71554; 239,407; -1,26665; 247,416; 255; 0; 0; 0
44909,506052997; 20,4744; 20,1830; 20,8389; 20,6087; 20,7524; 22,1670; -4,08250; 3,71030; 241,387; -1,26893; 246,083; 255; 0; 0; 0
44909,506074386; 20,4686; 20,1760; 20,8314; 20,6113; 20,7565; 22,1654; -4,08731; 3,70848; 237,140; -1,27415; 248,891; 255; 0; 0; 0
44909,506095775; 20,4765; 20,1838; 20,8352; 20,6159; 20,7592; 22,1578; -4,06741; 3,71204; 239,019; -1,26816; 247,907; 255; 0; 0; 0
44909,506117164; 20,4754; 20,1779; 20,8335; 20,6068; 20,7493; 22,1622; -4,08305; 3,69428; 240,830; -1,26563; 247,578; 255; 0; 0; 0
44909,506138553; 20,4719; 20,1777; 20,8328; 20,6159; 20,7520; 22,1695; -4,07008; 3,69326; 239,792; -1,26662; 250,299; 255; 0; 0; 0
44909,506159942; 20,4826; 20,1810; 20,8347; 20,6178; 20,7527; 22,1761; -4,06937; 3,71516; 239,126; -1,25924; 249,907; 255; 0; 0; 0
44909,506181331; 20,4764; 20,1828; 20,8398; 20,6170; 20,7540; 22,1767; -4,08561; 3,69683; 239,257; -1,26475; 249,940; 255; 0; 0; 0
44909,506202719; 20,4784; 20,1867; 20,8367; 20,6197; 20,7609; 22,1882; -4,08176; 3,70638; 239,395; -1,25233; 249,216; 255; 0; 0; 0
44909,506224108; 20,4833; 20,1778; 20,8420; 20,6179; 20,7576; 22,1916; -4,08746; 3,69719; 239,668; -1,25532; 249,087; 255; 0; 0; 0
44909,506245497; 20,4740; 20,1848; 20,8433; 20,6200; 20,7646; 22,1940; -4,07299; 3,70137; 240,308; -1,25783; 249,151; 255; 0; 0; 0
44909,506266886; 20,4829; 20,1809; 20,8373; 20,6100; 20,7592; 22,1913; -4,07197; 3,70951; 240,054; -1,25767; 250,083; 255; 0; 0; 0
44909,506288275; 20,4803; 20,1803; 20,8359; 20,6171; 20,7662; 22,1996; -4,07767; 3,70288; 239,053; -1,27030; 249,153; 255; 0; 0; 0
44909,506309664; 20,4790; 20,1835; 20,8367; 20,6122; 20,7560; 22,1885; -4,08878; 3,71071; 239,900; -1,23975; 246,232; 255; 0; 0; 0
44909,506331053; 20,4693; 20,1799; 20,8388; 20,6160; 20,7626; 22,1984; -4,08306; 3,71207; 237,004; -1,24971; 248,484; 255; 0; 0; 0
44909,506352442; 20,4736; 20,1772; 20,8390; 20,6125; 20,7573; 22,1943; -4,07587; 3,71899; 239,111; -1,25806; 247,839; 255; 0; 0; 0
44909,506373831; 20,4720; 20,1777; 20,8373; 20,6171; 20,7545; 22,1992; -4,07939; 3,71251; 239,448; -1,23991; 248,709; 255; 0; 0; 0
44909,506395219; 20,4736; 20,1747; 20,8318; 20,6116; 20,7560; 22,1996; -4,08557; 3,71668; 238,381; -1,25320; 248,831; 255; 0; 0; 0
44909,506416608; 20,4694; 20,1701; 20,8333; 20,6094; 20,7501; 22,2050; -4,08564; 3,70576; 239,968; -1,25320; 247,725; 255; 0; 0; 0
44909,506437997; 20,4710; 20,1719; 20,8350; 20,6040; 20,7543; 22,1988; -4,08803; 3,71421; 239,808; -1,24422; 247,162; 255; 0; 0; 0
44909,506459386; 20,4732; 20,1678; 20,8282; 20,6142; 20,7587; 22,2135; -4,08675; 3,68142; 239,822; -1,24689; 250,395; 255; 0; 0; 0
44909,506480775; 20,4736; 20,1794; 20,8358; 20,6144; 20,7571; 22,2057; -4,08260; 3,69572; 239,081; -1,24745; 247,964; 255; 0; 0; 0
44909,506502164; 20,4768; 20,1743; 20,8319; 20,6079; 20,7574; 22,2119; -4,08651; 3,69344; 238,293; -1,26169; 249,662; 255; 0; 0; 0
44909,506523553; 20,4759; 20,1788; 20,8291; 20,6158; 20,7566; 22,2053; -4,08989; 3,70574; 240,265; -1,26246; 246,434; 255; 0; 0; 0
44909,506544942; 20,4666; 20,1743; 20,8359; 20,6091; 20,7540; 22,2141; -4,09005; 3,69247; 237,811; -1,25455; 249,974; 255; 0; 0; 0
44909,506566331; 20,4779; 20,1705; 20,8320; 20,6068; 20,7568; 22,2024; -4,08183; 3,69547; 238,232; -1,25195; 249,853; 255; 0; 0; 0
44909,506587719; 20,4750; 20,1700; 20,8311; 20,6144; 20,7566; 22,2039; -4,08451; 3,69720; 238,476; -1,25570; 246,566; 255; 0; 0; 0
44909,506609108; 20,4774; 20,1718; 20,8361; 20,6143; 20,7527; 22,1997; -4,06618; 3,70189; 237,325; -1,25510; 246,966; 255; 0; 0; 0
44909,506630497; 20,4713; 20,1720; 20,8283; 20,6137; 20,7526; 22,1986; -4,08954; 3,68847; 239,097; -1,25411; 249,671; 255; 0; 0; 0
44909,506651886; 20,4755; 20,1703; 20,8277; 20,6124; 20,7546; 22,1998; -4,08358; 3,69061; 238,272; -1,24388; 248,471; 255; 0; 0; 0
44909,506673275; 20,4746; 20,1714; 20,8341; 20,6125; 20,7602; 22,2134; -4,08459; 3,70304; 238,829; -1,26315; 250,190; 255; 0; 0; 0
44909,506694664; 20,4795; 20,1741; 20,8306; 20,6145; 20,7542; 22,2125; -4,09360; 3,71124; 239,980; -1,26569; 249,189; 255; 0; 0; 0
44909,506716053; 20,4727; 20,1719; 20,8326; 20,6072; 20,7570; 22,2135; -4,08496; 3,70345; 238,465; -1,25154; 247,123; 255; 0; 0; 0
44909,506737442; 20,4741; 20,1674; 20,8324; 20,6118; 20,7566; 22,2123; -4,08512; 3,70664; 238,110; -1,25591; 248,987; 255; 0; 0; 0
44909,506758831; 20,4771; 20,1731; 20,8338; 20,6123; 20,7573; 22,2096; -4,08609; 3,71200; 238,870; -1,26783; 248,328; 255; 0; 0; 0
44909,506780219; 20,4750; 20,1681; 20,8304; 20,6174; 20,7575; 22,2091; -4,09099; 3,71216; 237,751; -1,25381; 250,823; 255; 0; 0; 0
44909,506801608; 20,4753; 20,1718; 20,8392; 20,6124; 20,7632; 22,1960; -4,08428; 3,71463; 238,307; -1,26096; 249,001; 255; 0; 0; 0
44909,506822997; 20,4730; 20,1692; 20,8333; 20,6157; 20,7571; 22,2014; -4,09533; 3,69581; 239,571; -1,26128; 248,144; 255; 0; 0; 0
44909,506844386; 20,4778; 20,1752; 20,8357; 20,6149; 20,7508; 22,1909; -4,08787; 3,69837; 238,961; -1,27068; 247,450; 255; 0; 0; 0
44909,506865775; 20,4750; 20,1711; 20,8322; 20,6173; 20,7593; 22,1837; -4,09975; 3,69205; 239,030; -1,26241; 247,050; 255; 0; 0; 0
