"22_12_12_1_ao_4.csv"
"12/12/2022 09:40:30"
""
16
"TIME"; "°C"; "°C"; "°C"; "°C"; "°C"; "°C"; "kPa"; "kPa"; "kPa"; "kPa"; "kPa"; "DIO"; "TOTAL"; "ALARM1"; "ALARM2"
44907,424999421; 21,0567; 21,3412; 22,1034; 22,7397; 22,0391; 21,4257; 240,847; 242,619; 240,611; -3,46207; 249,258; 255; 0; 0; 0
44907,425020810; 21,0584; 21,3423; 22,1035; 22,7341; 22,0423; 21,4321; 239,250; 242,741; 241,424; -3,45641; 250,692; 255; 0; 0; 0
44907,425042199; 21,0571; 21,3441; 22,1072; 22,7410; 22,0396; 21,4324; 241,333; 241,760; 240,969; -3,45605; 248,975; 255; 0; 0; 0
44907,425063587; 21,0556; 21,3378; 22,1048; 22,7364; 22,0367; 21,4293; 241,542; 243,733; 239,845; -3,47015; 248,914; 255; 0; 0; 0
44907,425084976; 21,0557; 21,3383; 22,1021; 22,7334; 22,0360; 21,4253; 241,629; 243,246; 241,403; -3,46193; 250,811; 255; 0; 0; 0
44907,425106365; 21,0601; 21,3425; 22,1050; 22,7318; 22,0382; 21,4319; 239,724; 241,315; 239,550; -3,46514; 250,383; 255; 0; 0; 0
44907,425127754; 21,0565; 21,3381; 22,0986; 22,7359; 22,0406; 21,4241; 241,069; 242,877; 239,534; -3,47114; 248,004; 255; 0; 0; 0
44907,425149131; 21,0676; 21,3415; 22,1020; 22,7393; 22,0452; 21,4378; 238,596; 241,304; 239,387; -3,46194; 251,702; 255; 0; 0; 0
44907,425170520; 21,0688; 21,3467; 22,1010; 22,7387; 22,0392; 21,4345; 239,562; 241,032; 241,645; -3,46889; 249,169; 255; 0; 0; 0
44907,425191909; 21,0641; 21,3500; 22,1027; 22,7341; 22,0456; 21,4344; 240,251; 241,511; 240,303; -3,46125; 247,206; 255; 0; 0; 0
44907,425213298; 21,0605; 21,3469; 22,1035; 22,7350; 22,0434; 21,4445; 239,390; 240,936; 240,645; -3,46548; 248,457; 255; 0; 0; 0
44907,425234687; 21,0648; 21,3472; 22,1071; 22,7345; 22,0461; 21,4416; 242,081; 241,945; 239,643; -3,46748; 247,234; 255; 0; 0; 0
44907,425256076; 21,0683; 21,3484; 22,1059; 22,7368; 22,0468; 21,4405; 241,599; 240,807; 240,305; -3,47311; 250,300; 255; 0; 0; 0
44907,425277465; 21,0602; 21,3454; 22,1020; 22,7321; 22,0436; 21,4456; 241,563; 241,383; 238,822; -3,46477; 249,060; 255; 0; 0; 0
44907,425298854; 21,0621; 21,3414; 22,1020; 22,7276; 22,0401; 21,4436; 241,924; 243,674; 241,184; -3,47347; 251,145; 255; 0; 0; 0
44907,425320243; 21,0612; 21,3449; 22,1056; 22,7343; 22,0452; 21,4453; 239,150; 242,935; 240,888; -3,47002; 250,505; 255; 0; 0; 0
44907,425341631; 21,0614; 21,3476; 22,1057; 22,7347; 22,0465; 21,4429; 241,401; 242,008; 241,352; -3,46580; 248,508; 255; 0; 0; 0
44907,425363020; 21,0625; 21,3484; 22,0964; 22,7243; 22,0413; 21,4429; 240,106; 239,717; 239,658; -3,48179; 250,411; 255; 0; 0; 0
44907,425384409; 21,0621; 21,3484; 22,0977; 22,7337; 22,0458; 21,4525; 240,819; 242,996; 241,670; -3,47479; 247,708; 255; 0; 0; 0
44907,425405787; 21,0732; 21,3529; 22,1081; 22,7335; 22,0478; 21,4555; 240,945; 242,672; 242,076; -3,47914; 250,073; 255; 0; 0; 0
44907,425427175; 21,0652; 21,3522; 22,1007; 22,7329; 22,0423; 21,4575; 239,734; 241,130; 238,328; -3,46358; 248,602; 255; 0; 0; 0
44907,425448564; 21,0702; 21,3449; 22,1070; 22,7271; 22,0434; 21,4554; 238,946; 241,625; 240,106; -3,46645; 250,030; 255; 0; 0; 0
44907,425469953; 21,0647; 21,3473; 22,1061; 22,7318; 22,0467; 21,4584; 239,931; 244,069; 241,184; -3,47635; 249,887; 255; 0; 0; 0
44907,425491342; 21,0683; 21,3451; 22,1060; 22,7295; 22,0506; 21,4586; 240,292; 241,162; 240,913; -3,46027; 248,836; 255; 0; 0; 0
44907,425512731; 21,0660; 21,3491; 22,1060; 22,7335; 22,0514; 21,4645; 239,385; 242,658; 239,819; -3,46384; 250,613; 255; 0; 0; 0
44907,425534120; 21,0697; 21,3485; 22,0976; 22,7298; 22,0445; 21,4636; 241,572; 242,779; 241,634; -3,47796; 248,802; 255; 0; 0; 0
44907,425555509; 21,0674; 21,3457; 22,0987; 22,7318; 22,0440; 21,4613; 240,550; 243,175; 241,037; -3,46410; 250,800; 255; 0; 0; 0
44907,425576898; 21,0704; 21,3449; 22,1040; 22,7218; 22,0426; 21,4645; 240,621; 242,647; 241,559; -3,47726; 248,390; 255; 0; 0; 0
44907,425598287; 21,0675; 21,3530; 22,0965; 22,7239; 22,0445; 21,4657; 241,434; 242,425; 239,940; -3,46342; 248,327; 255; 0; 0; 0
44907,425619675; 21,0676; 21,3484; 22,1024; 22,7293; 22,0511; 21,4681; 242,922; 242,852; 240,989; -3,44460; 247,754; 255; 0; 0; 0
44907,425641064; 21,0729; 21,3465; 22,1043; 22,7271; 22,0449; 21,4666; 240,553; 242,386; 241,297; -3,47649; 250,156; 255; 0; 0; 0
44907,425662453; 21,0772; 21,3484; 22,1068; 22,7319; 22,0444; 21,4704; 239,728; 241,191; 242,389; -3,46190; 247,918; 255; 0; 0; 0
44907,425683842; 21,0788; 21,3497; 22,1063; 22,7277; 22,0503; 21,4731; 240,930; 242,772; 240,648; -3,47255; 249,337; 255; 0; 0; 0
44907,425705231; 21,0728; 21,3486; 22,1032; 22,7231; 22,0514; 21,4723; 241,433; 241,736; 242,205; -3,46746; 249,619; 255; 0; 0; 0
44907,425726620; 21,0771; 21,3548; 22,1076; 22,7219; 22,0484; 21,4756; 240,173; 244,781; 238,982; -3,46477; 249,000; 255; 0; 0; 0
44907,425748009; 21,0769; 21,3529; 22,1078; 22,7286; 22,0471; 21,4639; 239,461; 242,970; 240,475; -3,46534; 250,897; 255; 0; 0; 0
44907,425769398; 21,0701; 21,3524; 22,1055; 22,7287; 22,0509; 21,4694; 241,497; 242,822; 239,050; -3,46983; 247,213; 255; 0; 0; 0
44907,425790775; 21,0647; 21,3486; 22,0961; 22,7144; 22,0406; 21,4599; 240,543; 242,178; 241,347; -3,47793; 250,177; 255; 0; 0; 0
44907,425812164; 21,0713; 21,3421; 22,0919; 22,7161; 22,0441; 21,4597; 241,084; 242,268; 240,245; -3,46973; 248,452; 255; 0; 0; 0
44907,425833553; 21,0706; 21,3478; 22,0983; 22,7172; 22,0423; 21,4580; 240,091; 241,073; 240,389; -3,47067; 250,586; 255; 0; 0; 0
44907,425854942; 21,0722; 21,3488; 22,0966; 22,7176; 22,0420; 21,4565; 241,726; 241,994; 240,236; -3,47778; 251,557; 255; 0; 0; 0
44907,425876331; 21,0695; 21,3402; 22,0927; 22,7170; 22,0443; 21,4651; 238,389; 244,360; 240,065; -3,47944; 249,167; 255; 0; 0; 0
44907,425897719; 21,0694; 21,3441; 22,0974; 22,7104; 22,0405; 21,4604; 241,386; 243,220; 240,927; -3,47333; 249,951; 255; 0; 0; 0
44907,425919108; 21,0736; 21,3459; 22,0941; 22,7135; 22,0388; 21,4670; 242,216; 242,012; 238,614; -3,46236; 249,645; 255; 0; 0; 0
44907,425940497; 21,0696; 21,3431; 22,1008; 22,7122; 22,0447; 21,4663; 241,186; 240,041; 238,779; -3,47968; 251,557; 255; 0; 0; 0
44907,425961886; 21,0757; 21,3469; 22,0945; 22,7121; 22,0511; 21,4705; 239,458; 242,585; 238,563; -3,47511; 249,431; 255; 0; 0; 0
44907,425983275; 21,0770; 21,3448; 22,0973; 22,7097; 22,0494; 21,4671; 239,292; 240,582; 240,711; -3,47647; 249,796; 255; 0; 0; 0
44907,426004664; 21,0683; 21,3514; 22,0991; 22,7158; 22,0434; 21,4736; 240,763; 242,195; 238,981; -3,47840; 250,236; 255; 0; 0; 0
44907,426026041; 21,0696; 21,3502; 22,0991; 22,7162; 22,0497; 21,4782; 240,465; 242,623; 239,546; -3,44775; 249,837; 255; 0; 0; 0
44907,426047430; 21,0760; 21,3519; 22,0993; 22,7144; 22,0469; 21,4818; 239,571; 241,556; 239,620; -3,46037; 247,471; 255; 0; 0; 0
44907,426068819; 21,0810; 21,3506; 22,1027; 22,7223; 22,0489; 21,4830; 240,895; 243,952; 241,730; -3,46272; 249,646; 255; 0; 0; 0
44907,426090208; 21,0752; 21,3559; 22,1005; 22,7154; 22,0459; 21,4802; 240,115; 241,320; 240,550; -3,46407; 249,239; 255; 0; 0; 0
44907,426111597; 21,0746; 21,3517; 22,0945; 22,7096; 22,0462; 21,4890; 238,948; 242,877; 239,866; -3,47379; 248,699; 255; 0; 0; 0
44907,426132986; 21,0770; 21,3578; 22,0966; 22,7143; 22,0474; 21,4860; 241,589; 242,325; 240,194; -3,46982; 251,632; 255; 0; 0; 0
44907,426154375; 21,0739; 21,3557; 22,1013; 22,7132; 22,0461; 21,4846; 240,951; 241,405; 238,655; -3,46848; 248,920; 255; 0; 0; 0
44907,426175763; 21,0794; 21,3509; 22,1001; 22,7092; 22,0515; 21,4937; 242,287; 241,964; 241,229; -3,48331; 250,026; 255; 0; 0; 0
44907,426197152; 21,0820; 21,3516; 22,0996; 22,7047; 22,0503; 21,4919; 242,258; 242,806; 241,077; -3,46373; 250,521; 255; 0; 0; 0
44907,426218541; 21,0837; 21,3493; 22,0972; 22,7060; 22,0490; 21,4915; 239,839; 241,899; 240,492; -3,47213; 250,148; 255; 0; 0; 0
44907,426239930; 21,0774; 21,3492; 22,0990; 22,7080; 22,0531; 21,4922; 243,344; 242,248; 239,949; -3,48309; 249,663; 255; 0; 0; 0
44907,426261307; 21,0815; 21,3568; 22,1006; 22,7119; 22,0479; 21,5010; 239,263; 239,743; 239,564; -3,46675; 247,888; 255; 0; 0; 0
44907,426282696; 21,0769; 21,3534; 22,0941; 22,7089; 22,0490; 21,4968; 239,709; 240,420; 240,707; -3,47687; 248,676; 255; 0; 0; 0
44907,426304085; 21,0836; 21,3502; 22,1029; 22,7089; 22,0487; 21,5020; 241,425; 240,586; 240,192; -3,46568; 249,808; 255; 0; 0; 0
44907,426325474; 21,0744; 21,3519; 22,0995; 22,7114; 22,0489; 21,5045; 240,448; 240,687; 241,971; -3,48214; 250,297; 255; 0; 0; 0
44907,426346863; 21,0787; 21,3516; 22,1000; 22,7099; 22,0551; 21,5065; 241,317; 240,576; 241,911; -3,45800; 249,893; 255; 0; 0; 0
44907,426368252; 21,0813; 21,3542; 22,1041; 22,7037; 22,0514; 21,5044; 239,675; 243,389; 240,712; -3,46514; 248,507; 255; 0; 0; 0
44907,426389641; 21,0856; 21,3587; 22,0975; 22,7039; 22,0524; 21,5114; 240,393; 243,575; 240,530; -3,47393; 249,910; 255; 0; 0; 0
44907,426411030; 21,0777; 21,3560; 22,0959; 22,7089; 22,0498; 21,5069; 241,874; 242,157; 240,065; -3,46725; 248,200; 255; 0; 0; 0
44907,426432418; 21,0777; 21,3551; 22,0972; 22,6996; 22,0477; 21,5089; 241,381; 242,462; 241,771; -3,47363; 251,057; 255; 0; 0; 0
44907,426453807; 21,0833; 21,3552; 22,0963; 22,7012; 22,0467; 21,5154; 240,568; 242,428; 240,439; -3,47765; 248,491; 255; 0; 0; 0
44907,426475196; 21,0814; 21,3542; 22,1019; 22,7065; 22,0460; 21,5148; 240,572; 242,198; 240,220; -3,46244; 250,887; 255; 0; 0; 0
44907,426496574; 21,0796; 21,3488; 22,0992; 22,6971; 22,0534; 21,5149; 240,097; 242,622; 239,777; -3,48661; 250,041; 255; 0; 0; 0
44907,426517974; 21,0811; 21,3548; 22,0995; 22,7003; 22,0511; 21,5156; 241,834; 243,106; 239,811; -3,47188; 249,554; 255; 0; 0; 0
44907,426539363; 21,0851; 21,3592; 22,0941; 22,6999; 22,0531; 21,5168; 238,732; 242,715; 238,750; -3,46550; 250,680; 255; 0; 0; 0
44907,426560752; 21,0769; 21,3519; 22,0980; 22,6954; 22,0516; 21,5185; 241,405; 242,926; 240,631; -3,46700; 248,981; 255; 0; 0; 0
44907,426582141; 21,0806; 21,3572; 22,0933; 22,6989; 22,0536; 21,5258; 242,013; 242,627; 238,627; -3,46301; 251,012; 255; 0; 0; 0
44907,426603518; 21,0822; 21,3512; 22,0995; 22,6928; 22,0443; 21,5286; 240,222; 241,753; 239,936; -3,47253; 247,683; 255; 0; 0; 0
44907,426624907; 21,0862; 21,3505; 22,0933; 22,6954; 22,0485; 21,5332; 241,702; 243,359; 241,291; -3,46921; 247,989; 255; 0; 0; 0
44907,426646296; 21,0860; 21,3588; 22,0989; 22,6994; 22,0443; 21,5255; 241,648; 242,940; 240,573; -3,47382; 247,652; 255; 0; 0; 0
44907,426667685; 21,0822; 21,3526; 22,0930; 22,7014; 22,0493; 21,5268; 241,996; 243,735; 240,379; -3,46882; 249,461; 255; 0; 0; 0
44907,426689074; 21,0827; 21,3517; 22,0961; 22,6959; 22,0493; 21,5256; 242,646; 243,012; 238,604; -3,46289; 250,436; 255; 0; 0; 0
44907,426710462; 21,0814; 21,3466; 22,0955; 22,6985; 22,0520; 21,5335; 241,379; 240,724; 240,005; -3,46054; 250,269; 255; 0; 0; 0
44907,426731851; 21,0831; 21,3563; 22,0961; 22,6941; 22,0462; 21,5338; 240,935; 243,363; 238,452; -3,47349; 250,070; 255; 0; 0; 0
44907,426753240; 21,0887; 21,3531; 22,0959; 22,6882; 22,0488; 21,5367; 240,396; 242,352; 240,410; -3,47281; 248,687; 255; 0; 0; 0
44907,426774629; 21,0854; 21,3591; 22,0894; 22,6869; 22,0446; 21,5351; 241,486; 243,552; 241,636; -3,46143; 249,070; 255; 0; 0; 0
44907,426796018; 21,0866; 21,3508; 22,0909; 22,6908; 22,0475; 21,5363; 240,039; 242,535; 240,925; -3,47423; 251,719; 255; 0; 0; 0
44907,426817407; 21,0891; 21,3633; 22,1055; 22,6936; 22,0520; 21,5451; 242,428; 244,446; 241,002; -3,46889; 248,210; 255; 0; 0; 0
44907,426838796; 21,0853; 21,3583; 22,0986; 22,6978; 22,0553; 21,5412; 239,443; 240,985; 240,789; -3,47675; 248,681; 255; 0; 0; 0
44907,426860185; 21,0938; 21,3557; 22,1006; 22,6923; 22,0570; 21,5404; 240,149; 242,147; 239,482; -3,47883; 250,009; 255; 0; 0; 0
44907,426881574; 21,0964; 21,3609; 22,1032; 22,6953; 22,0562; 21,5425; 241,271; 240,032; 239,452; -3,47089; 248,953; 255; 0; 0; 0
44907,426902951; 21,0918; 21,3662; 22,0977; 22,6903; 22,0536; 21,5363; 239,907; 242,393; 239,763; -3,46577; 247,390; 255; 0; 0; 0
44907,426924340; 21,0876; 21,3561; 22,1026; 22,6929; 22,0566; 21,5412; 240,877; 242,946; 239,458; -3,46670; 249,151; 255; 0; 0; 0
44907,426945729; 21,0922; 21,3561; 22,0922; 22,6835; 22,0520; 21,5384; 240,419; 240,997; 241,947; -3,47598; 249,587; 255; 0; 0; 0
44907,426967118; 21,0902; 21,3603; 22,0966; 22,6833; 22,0554; 21,5356; 242,267; 243,588; 239,579; -3,47359; 250,749; 255; 0; 0; 0
44907,426988506; 21,0896; 21,3560; 22,0951; 22,6866; 22,0515; 21,5400; 240,613; 243,398; 241,463; -3,47282; 249,257; 255; 0; 0; 0
44907,427009895; 21,0883; 21,3622; 22,0909; 22,6846; 22,0540; 21,5340; 240,494; 243,509; 240,105; -3,46748; 250,500; 255; 0; 0; 0
44907,427031284; 21,0933; 21,3550; 22,0926; 22,6830; 22,0478; 21,5341; 239,743; 241,475; 240,395; -3,46507; 249,817; 255; 0; 0; 0
44907,427052673; 21,0937; 21,3535; 22,0970; 22,6853; 22,0463; 21,5394; 242,553; 242,458; 240,187; -3,48478; 249,079; 255; 0; 0; 0
44907,427074062; 21,0894; 21,3533; 22,0899; 22,6803; 22,0440; 21,5354; 241,848; 243,018; 241,435; -3,46970; 250,557; 255; 0; 0; 0
44907,427095451; 21,0822; 21,3499; 22,0951; 22,6809; 22,0458; 21,5315; 241,416; 244,134; 239,762; -3,46800; 249,731; 255; 0; 0; 0
44907,427116840; 21,0891; 21,3480; 22,0903; 22,6783; 22,0467; 21,5382; 241,395; 243,328; 240,454; -3,46345; 248,868; 255; 0; 0; 0
44907,427138229; 21,0896; 21,3474; 22,0857; 22,6741; 22,0484; 21,5422; 242,094; 243,054; 241,195; -3,46700; 249,438; 255; 0; 0; 0
44907,427159618; 21,0843; 21,3577; 22,0911; 22,6760; 22,0442; 21,5371; 240,863; 241,828; 241,428; -3,47015; 250,015; 255; 0; 0; 0
44907,427181006; 21,0888; 21,3530; 22,0927; 22,6740; 22,0442; 21,5395; 242,164; 243,960; 241,159; -3,46583; 250,833; 255; 0; 0; 0
44907,427202384; 21,0887; 21,3619; 22,0943; 22,6791; 22,0515; 21,5455; 240,383; 241,801; 242,124; -3,45444; 249,507; 255; 0; 0; 0
44907,427223773; 21,0874; 21,3604; 22,0941; 22,6787; 22,0527; 21,5537; 241,259; 243,638; 239,595; -3,46295; 249,815; 255; 0; 0; 0
44907,427245162; 21,0935; 21,3535; 22,0939; 22,6753; 22,0562; 21,5575; 239,913; 240,097; 240,257; -3,46282; 247,714; 255; 0; 0; 0
44907,427266550; 21,0975; 21,3586; 22,0942; 22,6764; 22,0533; 21,5487; 240,386; 241,627; 241,418; -3,47067; 250,988; 255; 0; 0; 0
44907,427287939; 21,0913; 21,3598; 22,0900; 22,6801; 22,0577; 21,5471; 240,588; 240,820; 240,645; -3,46519; 248,290; 255; 0; 0; 0
44907,427309328; 21,0933; 21,3575; 22,0912; 22,6749; 22,0493; 21,5514; 241,748; 243,406; 241,558; -3,45690; 249,458; 255; 0; 0; 0
44907,427330717; 21,0930; 21,3475; 22,0885; 22,6699; 22,0518; 21,5457; 240,065; 242,916; 240,463; -3,46559; 252,547; 255; 0; 0; 0
44907,427352106; 21,0876; 21,3527; 22,0826; 22,6616; 22,0429; 21,5525; 238,790; 240,901; 238,924; -3,46336; 248,864; 255; 0; 0; 0
44907,427373495; 21,0894; 21,3494; 22,0881; 22,6714; 22,0500; 21,5536; 241,192; 242,205; 237,730; -3,46548; 248,737; 255; 0; 0; 0
44907,427394872; 21,0891; 21,3492; 22,0924; 22,6633; 22,0457; 21,5544; 239,544; 242,398; 240,177; -3,46176; 247,466; 255; 0; 0; 0
44907,427416261; 21,0880; 21,3553; 22,0861; 22,6691; 22,0483; 21,5590; 240,564; 243,605; 240,606; -3,46290; 250,502; 255; 0; 0; 0
44907,427437662; 21,0929; 21,3496; 22,0882; 22,6658; 22,0456; 21,5588; 240,745; 243,552; 241,996; -3,47231; 247,672; 255; 0; 0; 0
44907,427459039; 21,0914; 21,3498; 22,0851; 22,6620; 22,0501; 21,5532; 240,499; 240,074; 239,933; -3,46013; 251,299; 255; 0; 0; 0
44907,427480428; 21,0917; 21,3566; 22,0889; 22,6649; 22,0485; 21,5562; 241,569; 242,701; 241,463; -3,47433; 250,109; 255; 0; 0; 0
44907,427501817; 21,0854; 21,3466; 22,0826; 22,6591; 22,0407; 21,5515; 240,635; 242,872; 239,365; -3,46429; 248,264; 255; 0; 0; 0
44907,427523206; 21,0890; 21,3500; 22,0898; 22,6545; 22,0480; 21,5586; 240,173; 239,595; 239,298; -3,46912; 250,971; 255; 0; 0; 0
44907,427544594; 21,0925; 21,3563; 22,0905; 22,6557; 22,0440; 21,5657; 242,324; 242,099; 239,483; -3,46198; 247,856; 255; 0; 0; 0
44907,427565983; 21,0883; 21,3532; 22,0899; 22,6601; 22,0468; 21,5616; 241,472; 242,713; 240,989; -3,46418; 250,690; 255; 0; 0; 0
44907,427587372; 21,0993; 21,3547; 22,0952; 22,6631; 22,0544; 21,5786; 242,108; 243,414; 239,061; -3,46558; 250,035; 255; 0; 0; 0
44907,427608761; 21,0943; 21,3554; 22,0913; 22,6670; 22,0484; 21,5851; 240,774; 243,352; 240,818; -3,46458; 249,821; 255; 0; 0; 0
44907,427630150; 21,0962; 21,3557; 22,0944; 22,6590; 22,0548; 21,5805; 240,864; 242,983; 238,603; -3,46613; 247,309; 255; 0; 0; 0
44907,427651539; 21,0989; 21,3541; 22,0925; 22,6622; 22,0488; 21,5717; 242,246; 242,299; 240,896; -3,46938; 249,888; 255; 0; 0; 0
44907,427672928; 21,0966; 21,3544; 22,0928; 22,6587; 22,0546; 21,5779; 241,729; 242,242; 239,003; -3,46035; 250,143; 255; 0; 0; 0
44907,427694317; 21,0930; 21,3515; 22,0939; 22,6637; 22,0513; 21,5743; 239,371; 241,589; 239,946; -3,45461; 247,690; 255; 0; 0; 0
44907,427715706; 21,0925; 21,3535; 22,0905; 22,6593; 22,0439; 21,5764; 240,320; 242,776; 240,603; -3,47399; 250,296; 255; 0; 0; 0
44907,427737094; 21,0893; 21,3525; 22,0891; 22,6528; 22,0426; 21,5705; 240,409; 242,738; 242,035; -3,47079; 247,919; 255; 0; 0; 0
44907,427758472; 21,0928; 21,3535; 22,0801; 22,6577; 22,0480; 21,5724; 241,079; 241,880; 240,723; -3,48059; 251,703; 255; 0; 0; 0
44907,427779861; 21,0942; 21,3520; 22,0816; 22,6508; 22,0495; 21,5728; 240,624; 241,308; 239,581; -3,47192; 247,546; 255; 0; 0; 0
44907,427801249; 21,0949; 21,3560; 22,0862; 22,6532; 22,0480; 21,5727; 241,014; 244,314; 239,734; -3,47085; 251,172; 255; 0; 0; 0
44907,427822638; 21,0935; 21,3483; 22,0872; 22,6507; 22,0470; 21,5794; 241,833; 241,500; 240,929; -3,46232; 249,136; 255; 0; 0; 0
44907,427844027; 21,0999; 21,3623; 22,0883; 22,6570; 22,0499; 21,5850; 239,152; 242,965; 240,787; -3,47240; 250,012; 255; 0; 0; 0
44907,427865416; 21,1013; 21,3542; 22,0904; 22,6514; 22,0534; 21,5828; 242,612; 242,198; 240,804; -3,46694; 249,876; 255; 0; 0; 0
44907,427886805; 21,0962; 21,3567; 22,0866; 22,6625; 22,0503; 21,5862; 241,157; 243,737; 241,709; -3,45974; 248,078; 255; 0; 0; 0
44907,427908194; 21,1021; 21,3596; 22,0936; 22,6603; 22,0551; 21,5898; 239,532; 242,582; 241,929; -3,47076; 251,475; 255; 0; 0; 0
44907,427929583; 21,1023; 21,3572; 22,0953; 22,6631; 22,0522; 21,5887; 239,609; 240,984; 240,937; -3,45569; 247,737; 255; 0; 0; 0
44907,427950972; 21,1057; 21,3645; 22,0914; 22,6533; 22,0503; 21,5924; 240,361; 242,916; 239,301; -3,46248; 249,314; 255; 0; 0; 0
44907,427972361; 21,0979; 21,3621; 22,0944; 22,6557; 22,0496; 21,5881; 239,390; 241,884; 240,141; -3,46313; 250,964; 255; 0; 0; 0
44907,427993750; 21,1064; 21,3593; 22,0956; 22,6583; 22,0585; 21,5884; 241,098; 242,375; 238,192; -3,45593; 249,197; 255; 0; 0; 0
44907,428015138; 21,0947; 21,3575; 22,0934; 22,6562; 22,0486; 21,5817; 241,139; 242,452; 240,413; -3,45296; 251,793; 255; 0; 0; 0
44907,428036527; 21,1014; 21,3585; 22,0887; 22,6504; 22,0569; 21,5883; 240,235; 242,768; 238,943; -3,44789; 250,394; 255; 0; 0; 0
44907,428057916; 21,1039; 21,3612; 22,0925; 22,6528; 22,0464; 21,5781; 242,561; 242,148; 238,980; -3,46198; 249,035; 255; 0; 0; 0
44907,428079305; 21,0997; 21,3612; 22,0879; 22,6546; 22,0530; 21,5794; 241,799; 243,642; 240,347; -3,44685; 247,784; 255; 0; 0; 0
44907,428100694; 21,0994; 21,3565; 22,0868; 22,6501; 22,0543; 21,5856; 241,144; 243,776; 239,390; -3,44537; 249,066; 255; 0; 0; 0
44907,428122083; 21,1008; 21,3525; 22,0885; 22,6486; 22,0509; 21,5809; 241,575; 242,260; 240,144; -3,45315; 249,336; 255; 0; 0; 0
44907,428143472; 21,1010; 21,3566; 22,0876; 22,6500; 22,0546; 21,5829; 240,850; 242,430; 239,950; -3,44558; 248,043; 255; 0; 0; 0
44907,428164861; 21,0983; 21,3580; 22,0826; 22,6513; 22,0486; 21,5864; 240,887; 243,003; 241,496; -3,44573; 246,714; 255; 0; 0; 0
44907,428186250; 21,1013; 21,3614; 22,0865; 22,6485; 22,0506; 21,5863; 243,237; 243,018; 240,347; -3,44742; 248,877; 255; 0; 0; 0
44907,428207638; 21,1038; 21,3571; 22,0910; 22,6450; 22,0536; 21,5937; 239,622; 241,919; 239,551; -3,43584; 248,019; 255; 0; 0; 0
44907,428229027; 21,0959; 21,3519; 22,0848; 22,6374; 22,0451; 21,5900; 239,766; 242,747; 240,790; -3,44549; 249,849; 255; 0; 0; 0
44907,428250416; 21,1010; 21,3589; 22,0838; 22,6428; 22,0459; 21,5856; 241,343; 243,657; 241,581; -3,43833; 250,206; 255; 0; 0; 0
44907,428271805; 21,0922; 21,3474; 22,0845; 22,6390; 22,0499; 21,5987; 240,239; 242,360; 242,168; -3,44238; 251,066; 255; 0; 0; 0
44907,428293194; 21,1014; 21,3548; 22,0872; 22,6347; 22,0482; 21,5984; 238,654; 241,509; 239,910; -3,45491; 250,629; 255; 0; 0; 0
44907,428314571; 21,0983; 21,3502; 22,0842; 22,6413; 22,0482; 21,5936; 239,916; 242,145; 240,280; -3,44857; 249,931; 255; 0; 0; 0
44907,428335960; 21,1005; 21,3484; 22,0838; 22,6310; 22,0509; 21,6016; 239,570; 242,477; 239,359; -3,44408; 250,529; 255; 0; 0; 0
44907,428357349; 21,1000; 21,3606; 22,0937; 22,6368; 22,0542; 21,6021; 241,859; 241,597; 239,120; -3,44302; 249,396; 255; 0; 0; 0
44907,428378738; 21,1041; 21,3516; 22,0928; 22,6382; 22,0533; 21,6103; 238,054; 243,251; 240,272; -3,45367; 249,555; 255; 0; 0; 0
44907,428400127; 21,1041; 21,3571; 22,0869; 22,6427; 22,0507; 21,6020; 240,100; 242,034; 240,675; -3,46019; 248,949; 255; 0; 0; 0
44907,428421516; 21,0992; 21,3600; 22,0868; 22,6377; 22,0457; 21,6092; 241,762; 242,475; 239,857; -3,45830; 249,392; 255; 0; 0; 0
44907,428442905; 21,1001; 21,3503; 22,0831; 22,6317; 22,0469; 21,6088; 240,922; 243,477; 242,611; -3,46364; 248,896; 255; 0; 0; 0
44907,428464293; 21,0982; 21,3591; 22,0894; 22,6352; 22,0509; 21,6077; 239,095; 243,891; 237,990; -3,44736; 249,642; 255; 0; 0; 0
44907,428485682; 21,1051; 21,3574; 22,0845; 22,6398; 22,0536; 21,6059; 240,828; 243,954; 241,295; -3,46445; 249,340; 255; 0; 0; 0
44907,428507060; 21,1042; 21,3504; 22,0827; 22,6353; 22,0426; 21,6099; 242,469; 242,347; 238,636; -3,46303; 249,501; 255; 0; 0; 0
44907,428528449; 21,1032; 21,3616; 22,0895; 22,6369; 22,0475; 21,6111; 239,150; 242,119; 242,113; -3,45413; 249,856; 255; 0; 0; 0
44907,428549837; 21,1025; 21,3508; 22,0892; 22,6366; 22,0481; 21,6131; 240,011; 241,016; 241,763; -3,44756; 249,582; 255; 0; 0; 0
44907,428571226; 21,1032; 21,3556; 22,0835; 22,6313; 22,0451; 21,6116; 242,344; 244,552; 240,414; -3,45629; 248,477; 255; 0; 0; 0
44907,428592615; 21,1045; 21,3558; 22,0819; 22,6306; 22,0517; 21,6164; 241,402; 242,224; 239,956; -3,46806; 251,532; 255; 0; 0; 0
44907,428614004; 21,1158; 21,3602; 22,0914; 22,6364; 22,0569; 21,6229; 241,044; 241,034; 241,317; -3,45168; 250,596; 255; 0; 0; 0
44907,428635393; 21,1138; 21,3657; 22,0943; 22,6407; 22,0558; 21,6251; 240,984; 242,880; 239,460; -3,44894; 246,782; 255; 0; 0; 0
