"22_12_16_1_ao_4.csv"
"16/12/2022 10:34:58"
""
16
"TIME"; "°C"; "°C"; "°C"; "°C"; "°C"; "°C"; "kPa"; "kPa"; "kPa"; "kPa"; "kPa"; "DIO"; "TOTAL"; "ALARM1"; "ALARM2"
44911,530881273; 19,8043; 19,9544; 20,9027; 21,2275; 20,9211; 21,8000; 240,614; 0,442543; 239,443; 239,732; 246,729; 255; 0; 0; 0
44911,530902662; 19,8043; 19,9638; 20,8994; 21,2223; 20,9167; 21,7881; 239,676; 0,442322; 240,229; 239,503; 247,894; 255; 0; 0; 0
44911,530924050; 19,8093; 19,9609; 20,9045; 21,2213; 20,9186; 21,7865; 237,648; 0,471848; 238,952; 240,410; 249,581; 255; 0; 0; 0
44911,530945439; 19,8033; 19,9604; 20,9039; 21,2205; 20,9190; 21,7917; 238,417; 0,448441; 239,986; 238,482; 247,747; 255; 0; 0; 0
44911,530966828; 19,8055; 19,9646; 20,9052; 21,2210; 20,9196; 21,7828; 238,821; 0,450722; 239,541; 239,496; 249,854; 255; 0; 0; 0
44911,530988217; 19,8088; 19,9547; 20,9044; 21,2173; 20,9193; 21,7843; 237,542; 0,448204; 239,372; 239,995; 249,949; 255; 0; 0; 0
44911,531009606; 19,8068; 19,9582; 20,8965; 21,2264; 20,9136; 21,7904; 240,183; 0,443237; 240,076; 238,863; 249,969; 255; 0; 0; 0
44911,531030995; 19,8088; 19,9593; 20,9008; 21,2267; 20,9181; 21,8004; 239,027; 0,447693; 238,370; 237,698; 250,146; 255; 0; 0; 0
44911,531052384; 19,8021; 19,9555; 20,9041; 21,2238; 20,9192; 21,8069; 239,890; 0,451988; 238,166; 240,495; 247,335; 255; 0; 0; 0
44911,531073773; 19,8030; 19,9671; 20,8996; 21,2197; 20,9186; 21,8103; 240,189; 0,462013; 238,649; 238,859; 247,603; 255; 0; 0; 0
44911,531095162; 19,8065; 19,9636; 20,8981; 21,2253; 20,9128; 21,8131; 240,389; 0,454445; 238,246; 238,649; 250,168; 255; 0; 0; 0
44911,531116539; 19,7982; 19,9537; 20,8931; 21,2164; 20,9071; 21,7986; 238,485; 0,462044; 239,532; 237,082; 250,256; 255; 0; 0; 0
44911,531137928; 19,7955; 19,9548; 20,8901; 21,2158; 20,9050; 21,8119; 239,218; 0,453033; 238,350; 240,391; 247,484; 255; 0; 0; 0
44911,531159328; 19,8002; 19,9537; 20,8925; 21,2089; 20,9020; 21,8024; 239,204; 0,462067; 238,235; 239,104; 247,079; 255; 0; 0; 0
44911,531180706; 19,7936; 19,9541; 20,8971; 21,2193; 20,9081; 21,8041; 240,279; 0,453178; 239,968; 240,444; 249,807; 255; 0; 0; 0
44911,531202094; 19,8014; 19,9581; 20,8962; 21,2156; 20,9040; 21,7946; 237,714; 0,448593; 240,881; 239,777; 247,439; 255; 0; 0; 0
44911,531223483; 19,7933; 19,9532; 20,8928; 21,2118; 20,9144; 21,8031; 238,809; 0,449020; 239,365; 239,493; 249,288; 255; 0; 0; 0
44911,531244872; 19,8021; 19,9621; 20,8925; 21,2152; 20,9077; 21,8022; 238,919; 0,467102; 240,076; 240,645; 248,909; 255; 0; 0; 0
44911,531266261; 19,8033; 19,9577; 20,8962; 21,2122; 20,9146; 21,8060; 239,560; 0,438507; 238,282; 237,052; 248,459; 255; 0; 0; 0
44911,531287650; 19,7956; 19,9536; 20,8956; 21,2171; 20,9156; 21,8051; 239,212; 0,452759; 239,544; 241,130; 249,405; 255; 0; 0; 0
44911,531309039; 19,8026; 19,9608; 20,8969; 21,2137; 20,9100; 21,8008; 239,965; 0,452339; 240,199; 238,282; 248,301; 255; 0; 0; 0
44911,531330428; 19,8001; 19,9564; 20,8977; 21,2203; 20,9082; 21,8111; 239,939; 0,449936; 239,090; 238,652; 248,001; 255; 0; 0; 0
44911,531351817; 19,8019; 19,9583; 20,8920; 21,2133; 20,9075; 21,8032; 238,241; 0,455940; 239,983; 239,409; 246,531; 255; 0; 0; 0
44911,531373206; 19,8067; 19,9564; 20,9001; 21,2220; 20,9127; 21,8065; 239,605; 0,451187; 238,814; 240,645; 249,561; 255; 0; 0; 0
44911,531394594; 19,8009; 19,9597; 20,8972; 21,2184; 20,9079; 21,7983; 239,799; 0,456459; 238,432; 238,856; 248,796; 255; 0; 0; 0
44911,531415983; 19,8033; 19,9600; 20,8972; 21,2225; 20,9140; 21,7990; 238,823; 0,437111; 237,687; 239,042; 248,442; 255; 0; 0; 0
44911,531437372; 19,8088; 19,9580; 20,9010; 21,2242; 20,9117; 21,7920; 238,740; 0,456657; 237,560; 240,018; 245,945; 255; 0; 0; 0
44911,531458761; 19,8055; 19,9578; 20,8976; 21,2186; 20,9113; 21,7833; 239,663; 0,450645; 239,740; 240,116; 247,333; 255; 0; 0; 0
44911,531480150; 19,8021; 19,9619; 20,8956; 21,2180; 20,9119; 21,7961; 239,532; 0,444725; 238,579; 239,006; 246,884; 255; 0; 0; 0
44911,531501539; 19,8107; 19,9680; 20,8985; 21,2267; 20,9180; 21,7964; 239,938; 0,451698; 239,242; 240,138; 249,382; 255; 0; 0; 0
44911,531522928; 19,8132; 19,9677; 20,9005; 21,2212; 20,9158; 21,7999; 239,558; 0,454300; 238,381; 239,212; 248,902; 255; 0; 0; 0
44911,531544317; 19,8040; 19,9617; 20,9011; 21,2235; 20,9162; 21,7918; 238,685; 0,453598; 239,456; 240,218; 248,327; 255; 0; 0; 0
44911,531565706; 19,8052; 19,9587; 20,9012; 21,2265; 20,9215; 21,7997; 239,072; 0,458168; 240,111; 240,530; 248,166; 255; 0; 0; 0
44911,531587094; 19,8046; 19,9599; 20,8993; 21,2290; 20,9191; 21,7974; 239,250; 0,447762; 240,124; 237,981; 247,522; 255; 0; 0; 0
44911,531608472; 19,8083; 19,9674; 20,8992; 21,2203; 20,9182; 21,7914; 239,015; 0,456360; 235,414; 240,650; 249,313; 255; 0; 0; 0
44911,531629861; 19,8084; 19,9639; 20,8948; 21,2181; 20,9092; 21,7917; 239,906; 0,451889; 238,178; 239,811; 246,077; 255; 0; 0; 0
44911,531651249; 19,7995; 19,9602; 20,8958; 21,2270; 20,9179; 21,8002; 238,623; 0,450356; 238,794; 238,427; 246,664; 255; 0; 0; 0
44911,531672638; 19,8111; 19,9679; 20,9019; 21,2255; 20,9168; 21,7992; 238,641; 0,454475; 239,168; 239,034; 248,388; 255; 0; 0; 0
44911,531694027; 19,8148; 19,9683; 20,9056; 21,2271; 20,9210; 21,7943; 240,372; 0,449348; 239,460; 240,339; 245,977; 255; 0; 0; 0
44911,531715416; 19,8097; 19,9660; 20,9012; 21,2215; 20,9173; 21,7921; 239,564; 0,449585; 240,171; 238,343; 249,249; 255; 0; 0; 0
44911,531736805; 19,8133; 19,9661; 20,9068; 21,2204; 20,9205; 21,7867; 237,415; 0,444962; 238,959; 239,052; 248,588; 255; 0; 0; 0
44911,531758194; 19,8000; 19,9588; 20,8978; 21,2202; 20,9128; 21,7780; 239,647; 0,444145; 236,878; 240,777; 249,337; 255; 0; 0; 0
44911,531779583; 19,8006; 19,9570; 20,8957; 21,2218; 20,9160; 21,7746; 237,766; 0,428795; 237,380; 238,952; 247,984; 255; 0; 0; 0
44911,531800972; 19,8025; 19,9547; 20,8904; 21,2163; 20,9083; 21,7693; 239,858; 0,448097; 239,111; 239,865; 246,487; 255; 0; 0; 0
44911,531822361; 19,8017; 19,9509; 20,8942; 21,2125; 20,9083; 21,7677; 239,937; 0,443810; 237,220; 241,502; 248,717; 255; 0; 0; 0
44911,531843750; 19,7951; 19,9496; 20,8910; 21,2166; 20,9124; 21,7664; 240,872; 0,435143; 239,569; 240,278; 249,590; 255; 0; 0; 0
44911,531865138; 19,7966; 19,9615; 20,8947; 21,2198; 20,9127; 21,7729; 240,098; 0,445923; 238,266; 239,360; 248,385; 255; 0; 0; 0
44911,531886527; 19,7913; 19,9581; 20,8926; 21,2140; 20,9074; 21,7709; 238,930; 0,452835; 239,110; 239,317; 246,400; 255; 0; 0; 0
44911,531907916; 19,7997; 19,9526; 20,8883; 21,2091; 20,9035; 21,7766; 239,055; 0,454552; 237,658; 238,495; 248,934; 255; 0; 0; 0
44911,531929305; 19,7967; 19,9546; 20,8875; 21,2143; 20,9029; 21,7837; 237,793; 0,463478; 239,030; 240,684; 248,079; 255; 0; 0; 0
44911,531950694; 19,7879; 19,9518; 20,8877; 21,2161; 20,9073; 21,7847; 237,579; 0,455856; 239,733; 239,629; 249,369; 255; 0; 0; 0
44911,531972083; 19,7953; 19,9559; 20,8866; 21,2162; 20,9101; 21,7935; 238,814; 0,443710; 240,334; 237,152; 246,407; 255; 0; 0; 0
44911,531993472; 19,7928; 19,9517; 20,8921; 21,2130; 20,9077; 21,7897; 239,428; 0,449783; 239,550; 239,925; 248,171; 255; 0; 0; 0
44911,532014849; 19,7996; 19,9573; 20,8857; 21,2143; 20,9088; 21,7934; 238,413; 0,444962; 239,080; 239,438; 249,056; 255; 0; 0; 0
44911,532036238; 19,7953; 19,9615; 20,8925; 21,2158; 20,9126; 21,8018; 240,019; 0,449661; 240,421; 241,076; 248,516; 255; 0; 0; 0
44911,532057627; 19,8018; 19,9556; 20,8935; 21,2165; 20,9123; 21,7983; 239,725; 0,454353; 238,422; 239,014; 247,751; 255; 0; 0; 0
44911,532079016; 19,8034; 19,9540; 20,8947; 21,2127; 20,9097; 21,7991; 239,967; 0,446777; 240,057; 239,562; 249,548; 255; 0; 0; 0
44911,532100405; 19,7991; 19,9518; 20,8930; 21,2200; 20,9064; 21,8009; 239,963; 0,457375; 240,678; 239,302; 246,394; 255; 0; 0; 0
44911,532121793; 19,7962; 19,9628; 20,8876; 21,2218; 20,9099; 21,8068; 240,510; 0,459946; 238,280; 237,906; 247,622; 255; 0; 0; 0
44911,532143182; 19,8058; 19,9594; 20,8916; 21,2229; 20,9154; 21,8140; 238,383; 0,455421; 239,928; 239,803; 248,988; 255; 0; 0; 0
44911,532164571; 19,8013; 19,9626; 20,8958; 21,2263; 20,9168; 21,8197; 237,933; 0,444366; 237,927; 238,834; 245,877; 255; 0; 0; 0
44911,532185949; 19,8113; 19,9659; 20,8957; 21,2244; 20,9132; 21,8281; 240,859; 0,446793; 237,249; 239,585; 249,539; 255; 0; 0; 0
44911,532207337; 19,8055; 19,9641; 20,8997; 21,2263; 20,9126; 21,8271; 239,932; 0,451103; 238,584; 239,818; 248,436; 255; 0; 0; 0
44911,532228726; 19,8054; 19,9665; 20,8986; 21,2261; 20,9170; 21,8163; 237,995; 0,454353; 238,433; 238,177; 249,481; 255; 0; 0; 0
44911,532250115; 19,8034; 19,9644; 20,8999; 21,2264; 20,9146; 21,8193; 241,427; 0,453667; 238,725; 238,117; 247,865; 255; 0; 0; 0
44911,532271504; 19,8019; 19,9553; 20,8936; 21,2145; 20,9095; 21,7986; 239,435; 0,447601; 239,471; 237,949; 248,880; 255; 0; 0; 0
44911,532292893; 19,7959; 19,9601; 20,8884; 21,2124; 20,9042; 21,7951; 239,071; 0,451012; 239,687; 240,846; 249,332; 255; 0; 0; 0
44911,532314282; 19,7914; 19,9492; 20,8860; 21,2163; 20,9088; 21,7918; 238,006; 0,454918; 240,021; 239,780; 249,444; 255; 0; 0; 0
44911,532335671; 19,7973; 19,9547; 20,8871; 21,2205; 20,9031; 21,7852; 239,565; 0,451614; 238,664; 237,853; 247,037; 255; 0; 0; 0
44911,532357060; 19,7951; 19,9503; 20,8891; 21,2188; 20,9081; 21,7784; 239,376; 0,451973; 239,350; 240,418; 248,302; 255; 0; 0; 0
44911,532378449; 19,7948; 19,9544; 20,8822; 21,2089; 20,9014; 21,7823; 238,179; 0,454742; 238,331; 239,558; 246,593; 255; 0; 0; 0
44911,532399837; 19,7963; 19,9560; 20,8838; 21,2149; 20,9097; 21,7900; 239,371; 0,449295; 240,862; 238,262; 246,531; 255; 0; 0; 0
44911,532421226; 19,7950; 19,9612; 20,8909; 21,2232; 20,9137; 21,7857; 239,762; 0,456169; 238,337; 237,751; 247,909; 255; 0; 0; 0
44911,532442615; 19,8013; 19,9562; 20,8861; 21,2113; 20,9085; 21,7838; 239,588; 0,446808; 238,034; 240,080; 249,149; 255; 0; 0; 0
44911,532464004; 19,7950; 19,9597; 20,8920; 21,2166; 20,9124; 21,7805; 239,978; 0,455261; 240,136; 239,181; 248,978; 255; 0; 0; 0
44911,532485393; 19,8000; 19,9585; 20,8875; 21,2184; 20,9104; 21,7798; 240,356; 0,453384; 240,210; 240,673; 249,844; 255; 0; 0; 0
44911,532506782; 19,8035; 19,9621; 20,8947; 21,2138; 20,9050; 21,7801; 237,972; 0,453888; 239,271; 240,242; 249,033; 255; 0; 0; 0
44911,532528159; 19,7942; 19,9538; 20,8841; 21,2117; 20,9103; 21,7761; 239,206; 0,440910; 239,036; 240,733; 249,279; 255; 0; 0; 0
44911,532549548; 19,7952; 19,9594; 20,8870; 21,2210; 20,9028; 21,7733; 240,125; 0,442162; 240,284; 237,539; 248,551; 255; 0; 0; 0
44911,532570937; 19,8014; 19,9527; 20,8908; 21,2178; 20,9037; 21,7747; 238,885; 0,468597; 237,355; 241,558; 246,864; 255; 0; 0; 0
44911,532592326; 19,8004; 19,9594; 20,8940; 21,2194; 20,9059; 21,7783; 239,062; 0,449730; 239,857; 238,324; 250,618; 255; 0; 0; 0
44911,532613715; 19,7969; 19,9599; 20,8901; 21,2201; 20,9109; 21,7830; 238,664; 0,436852; 239,526; 239,641; 246,900; 255; 0; 0; 0
44911,532635104; 19,8021; 19,9531; 20,8928; 21,2144; 20,9046; 21,7812; 240,393; 0,451118; 238,272; 240,488; 247,071; 255; 0; 0; 0
44911,532656493; 19,7993; 19,9584; 20,8880; 21,2230; 20,9153; 21,7908; 239,201; 0,446175; 240,585; 239,805; 247,609; 255; 0; 0; 0
44911,532677881; 19,8041; 19,9597; 20,8884; 21,2183; 20,9046; 21,7907; 239,360; 0,457336; 238,292; 238,408; 247,894; 255; 0; 0; 0
44911,532699270; 19,8003; 19,9572; 20,8874; 21,2206; 20,9085; 21,7912; 239,618; 0,442017; 239,901; 239,142; 249,805; 255; 0; 0; 0
44911,532720659; 19,8049; 19,9635; 20,8911; 21,2169; 20,9120; 21,7965; 239,670; 0,459816; 239,326; 238,207; 249,838; 255; 0; 0; 0
44911,532742048; 19,7964; 19,9592; 20,8939; 21,2206; 20,9141; 21,8004; 240,629; 0,433662; 238,756; 239,112; 247,650; 255; 0; 0; 0
44911,532763437; 19,8036; 19,9607; 20,8885; 21,2240; 20,9095; 21,8044; 240,313; 0,449715; 240,528; 239,156; 246,301; 255; 0; 0; 0
44911,532784826; 19,8080; 19,9570; 20,8918; 21,2244; 20,9151; 21,8131; 240,477; 0,439690; 238,024; 239,367; 248,366; 255; 0; 0; 0
44911,532806203; 19,8002; 19,9635; 20,8906; 21,2178; 20,9166; 21,8095; 241,212; 0,434570; 238,990; 239,192; 247,783; 255; 0; 0; 0
44911,532827592; 19,7975; 19,9612; 20,8919; 21,2138; 20,9119; 21,8087; 239,543; 0,443726; 240,744; 239,623; 246,805; 255; 0; 0; 0
44911,532848981; 19,7992; 19,9591; 20,8915; 21,2172; 20,9061; 21,8114; 238,844; 0,440941; 238,916; 237,938; 248,963; 255; 0; 0; 0
44911,532870370; 19,7993; 19,9643; 20,8908; 21,2215; 20,9105; 21,8147; 239,565; 0,433182; 236,262; 239,151; 247,340; 255; 0; 0; 0
44911,532891759; 19,8038; 19,9548; 20,8866; 21,2149; 20,9089; 21,8086; 238,748; 0,454430; 238,146; 238,348; 248,408; 255; 0; 0; 0
44911,532913148; 19,7971; 19,9555; 20,8900; 21,2279; 20,9166; 21,8210; 237,823; 0,440201; 238,714; 238,679; 249,897; 255; 0; 0; 0
44911,532934537; 19,8049; 19,9630; 20,8933; 21,2255; 20,9149; 21,8174; 239,289; 0,444092; 240,911; 239,396; 247,487; 255; 0; 0; 0
44911,532955925; 19,8009; 19,9597; 20,8928; 21,2169; 20,9066; 21,8196; 240,812; 0,444458; 238,908; 239,998; 248,231; 255; 0; 0; 0
44911,532977314; 19,7985; 19,9636; 20,8919; 21,2205; 20,9109; 21,8200; 239,676; 0,427788; 239,229; 241,072; 248,444; 255; 0; 0; 0
44911,532998703; 19,8018; 19,9604; 20,8919; 21,2240; 20,9133; 21,8101; 239,592; 0,444145; 237,271; 239,471; 249,720; 255; 0; 0; 0
44911,533020092; 19,8040; 19,9651; 20,8901; 21,2173; 20,9068; 21,8018; 239,722; 0,439499; 240,071; 237,927; 249,141; 255; 0; 0; 0
44911,533041481; 19,7925; 19,9538; 20,8795; 21,2124; 20,9066; 21,7977; 240,468; 0,446365; 239,453; 240,028; 247,634; 255; 0; 0; 0
44911,533062870; 19,7992; 19,9613; 20,8884; 21,2132; 20,9035; 21,7834; 239,154; 0,447411; 238,681; 239,428; 248,162; 255; 0; 0; 0
44911,533084259; 19,7969; 19,9612; 20,8843; 21,2094; 20,9087; 21,7817; 239,471; 0,424133; 239,017; 240,507; 249,763; 255; 0; 0; 0
44911,533105648; 19,7978; 19,9577; 20,8878; 21,2146; 20,9107; 21,7773; 238,706; 0,439339; 238,821; 238,723; 246,870; 255; 0; 0; 0
44911,533127037; 19,7960; 19,9573; 20,8896; 21,2191; 20,9022; 21,7747; 237,536; 0,448097; 237,692; 240,361; 249,092; 255; 0; 0; 0
44911,533148425; 19,7986; 19,9519; 20,8867; 21,2153; 20,9055; 21,7785; 239,796; 0,455246; 239,009; 240,724; 248,281; 255; 0; 0; 0
44911,533169814; 19,7969; 19,9583; 20,8867; 21,2203; 20,9113; 21,7683; 240,799; 0,437828; 237,811; 240,772; 247,977; 255; 0; 0; 0
44911,533191203; 19,8022; 19,9537; 20,8896; 21,2171; 20,9102; 21,7659; 239,858; 0,460518; 237,733; 240,403; 247,107; 255; 0; 0; 0
44911,533212592; 19,7961; 19,9581; 20,8828; 21,2153; 20,9055; 21,7772; 240,748; 0,462769; 239,571; 238,580; 248,375; 255; 0; 0; 0
44911,533233981; 19,7943; 19,9529; 20,8930; 21,2188; 20,9082; 21,7713; 239,031; 0,448471; 238,408; 239,151; 248,030; 255; 0; 0; 0
44911,533255370; 19,7948; 19,9613; 20,8888; 21,2157; 20,9048; 21,7777; 237,250; 0,445816; 238,884; 241,285; 248,836; 255; 0; 0; 0
44911,533276759; 19,7988; 19,9608; 20,8828; 21,2159; 20,9081; 21,7763; 239,391; 0,441170; 239,082; 239,515; 248,681; 255; 0; 0; 0
44911,533298136; 19,8004; 19,9612; 20,8947; 21,2195; 20,9132; 21,7838; 239,592; 0,438324; 237,816; 238,280; 248,351; 255; 0; 0; 0
44911,533319525; 19,8084; 19,9698; 20,8933; 21,2208; 20,9135; 21,7881; 239,100; 0,454430; 238,089; 237,697; 249,001; 255; 0; 0; 0
44911,533340914; 19,8010; 19,9641; 20,8892; 21,2243; 20,9125; 21,7931; 240,321; 0,449089; 238,202; 239,161; 248,035; 255; 0; 0; 0
44911,533362303; 19,8032; 19,9630; 20,8938; 21,2215; 20,9169; 21,7971; 239,292; 0,444000; 240,760; 239,363; 247,492; 255; 0; 0; 0
44911,533383692; 19,7999; 19,9671; 20,8877; 21,2201; 20,9123; 21,8048; 239,169; 0,435684; 238,732; 237,861; 248,938; 255; 0; 0; 0
44911,533405081; 19,8011; 19,9643; 20,8904; 21,2213; 20,9196; 21,8040; 239,791; 0,432442; 237,553; 239,590; 246,921; 255; 0; 0; 0
44911,533426469; 19,7970; 19,9602; 20,8875; 21,2184; 20,9082; 21,7900; 237,892; 0,448166; 240,371; 241,046; 249,266; 255; 0; 0; 0
44911,533447858; 19,8013; 19,9580; 20,8833; 21,2135; 20,9025; 21,7913; 240,712; 0,450363; 238,978; 238,527; 248,826; 255; 0; 0; 0
44911,533469247; 19,7925; 19,9586; 20,8844; 21,2180; 20,9087; 21,7932; 238,783; 0,451088; 238,240; 238,213; 246,780; 255; 0; 0; 0
44911,533490636; 19,8044; 19,9676; 20,8878; 21,2196; 20,9125; 21,7957; 240,111; 0,450127; 237,914; 240,119; 246,199; 255; 0; 0; 0
44911,533512025; 19,8024; 19,9610; 20,8873; 21,2172; 20,9090; 21,7992; 240,433; 0,453888; 239,924; 241,097; 249,653; 255; 0; 0; 0
44911,533533414; 19,7993; 19,9612; 20,8859; 21,2220; 20,9109; 21,8042; 237,726; 0,444283; 239,567; 239,635; 250,132; 255; 0; 0; 0
44911,533554803; 19,8032; 19,9587; 20,8829; 21,2193; 20,9095; 21,8053; 240,388; 0,452095; 239,501; 240,837; 248,161; 255; 0; 0; 0
44911,533576192; 19,8007; 19,9630; 20,8835; 21,2235; 20,9056; 21,7975; 240,041; 0,451973; 238,208; 240,563; 248,422; 255; 0; 0; 0
44911,533597581; 19,7931; 19,9511; 20,8896; 21,2186; 20,9148; 21,7925; 239,278; 0,442612; 238,589; 241,324; 249,027; 255; 0; 0; 0
44911,533618969; 19,8025; 19,9613; 20,8918; 21,2162; 20,9125; 21,7817; 238,974; 0,453293; 239,536; 238,947; 246,615; 255; 0; 0; 0
44911,533640358; 19,8016; 19,9570; 20,8906; 21,2211; 20,9089; 21,7800; 238,758; 0,448845; 238,692; 240,411; 247,620; 255; 0; 0; 0
44911,533661747; 19,7999; 19,9629; 20,8879; 21,2186; 20,9095; 21,7802; 238,171; 0,448181; 239,359; 239,783; 249,094; 255; 0; 0; 0
44911,533683125; 19,8002; 19,9594; 20,8916; 21,2228; 20,9089; 21,7851; 239,362; 0,450432; 239,090; 240,804; 247,499; 255; 0; 0; 0
44911,533704513; 19,7998; 19,9651; 20,8954; 21,2168; 20,9119; 21,7817; 241,041; 0,440804; 238,875; 239,111; 247,288; 255; 0; 0; 0
44911,533725902; 19,8023; 19,9605; 20,8884; 21,2248; 20,9108; 21,7783; 240,245; 0,452835; 239,752; 238,667; 247,388; 255; 0; 0; 0
44911,533747291; 19,8036; 19,9679; 20,8907; 21,2176; 20,9077; 21,7770; 239,630; 0,456413; 237,474; 238,326; 250,275; 255; 0; 0; 0
44911,533768680; 19,8043; 19,9608; 20,8847; 21,2240; 20,9176; 21,7859; 238,243; 0,455925; 238,055; 240,734; 247,820; 255; 0; 0; 0
44911,533790069; 19,8068; 19,9626; 20,8890; 21,2192; 20,9074; 21,7888; 238,459; 0,446945; 239,650; 239,289; 245,707; 255; 0; 0; 0
44911,533811458; 19,7959; 19,9534; 20,8807; 21,2144; 20,9085; 21,7892; 238,728; 0,444954; 238,430; 239,669; 246,785; 255; 0; 0; 0
44911,533832847; 19,7912; 19,9561; 20,8836; 21,2218; 20,9096; 21,7820; 239,657; 0,436417; 239,618; 236,642; 248,239; 255; 0; 0; 0
44911,533854236; 19,7946; 19,9582; 20,8827; 21,2119; 20,9031; 21,7802; 240,145; 0,445290; 237,900; 239,146; 247,207; 255; 0; 0; 0
44911,533875624; 19,7951; 19,9576; 20,8801; 21,2117; 20,9090; 21,7938; 239,551; 0,451866; 239,633; 241,856; 248,762; 255; 0; 0; 0
44911,533897013; 19,7926; 19,9559; 20,8852; 21,2148; 20,9094; 21,7798; 236,397; 0,436272; 238,574; 239,436; 248,657; 255; 0; 0; 0
44911,533918402; 19,8004; 19,9538; 20,8832; 21,2139; 20,9026; 21,7848; 240,754; 0,462700; 239,291; 239,418; 250,224; 255; 0; 0; 0
44911,533939791; 19,8028; 19,9671; 20,8869; 21,2219; 20,9159; 21,7953; 239,555; 0,443680; 239,222; 239,122; 248,831; 255; 0; 0; 0
44911,533961168; 19,8075; 19,9633; 20,8922; 21,2250; 20,9113; 21,7916; 239,375; 0,440018; 236,063; 240,680; 247,794; 255; 0; 0; 0
44911,533982557; 19,8008; 19,9623; 20,8943; 21,2275; 20,9112; 21,7925; 240,288; 0,440559; 239,957; 238,086; 247,727; 255; 0; 0; 0
44911,534003946; 19,8062; 19,9701; 20,8882; 21,2282; 20,9214; 21,7898; 238,721; 0,451363; 239,090; 239,578; 249,177; 255; 0; 0; 0
44911,534025335; 19,8079; 19,9719; 20,8910; 21,2254; 20,9111; 21,7920; 238,410; 0,449188; 239,350; 239,851; 248,699; 255; 0; 0; 0
44911,534046724; 19,8068; 19,9651; 20,8931; 21,2243; 20,9154; 21,7897; 239,030; 0,443008; 239,473; 238,754; 247,950; 255; 0; 0; 0
44911,534068113; 19,7993; 19,9622; 20,8825; 21,2139; 20,9062; 21,7933; 237,951; 0,452499; 239,550; 239,583; 248,876; 255; 0; 0; 0
44911,534089502; 19,7991; 19,9611; 20,8884; 21,2219; 20,9167; 21,7935; 239,358; 0,449303; 240,583; 241,237; 248,726; 255; 0; 0; 0
44911,534110891; 19,8007; 19,9568; 20,8864; 21,2177; 20,9104; 21,7877; 239,821; 0,447327; 237,406; 241,208; 246,896; 255; 0; 0; 0
44911,534132280; 19,8022; 19,9641; 20,8842; 21,2228; 20,9182; 21,7892; 240,529; 0,457108; 239,450; 239,201; 248,189; 255; 0; 0; 0
44911,534153668; 19,8024; 19,9616; 20,8904; 21,2154; 20,9048; 21,7891; 237,762; 0,450630; 238,190; 240,187; 248,825; 255; 0; 0; 0
44911,534175057; 19,8002; 19,9596; 20,8904; 21,2205; 20,9078; 21,7949; 240,005; 0,446968; 237,241; 241,558; 248,812; 255; 0; 0; 0
44911,534196446; 19,8057; 19,9607; 20,8908; 21,2233; 20,9105; 21,7987; 238,279; 0,450424; 239,066; 240,673; 246,424; 255; 0; 0; 0
44911,534217824; 19,8002; 19,9582; 20,8889; 21,2261; 20,9120; 21,8008; 240,469; 0,444374; 238,045; 238,740; 247,646; 255; 0; 0; 0
44911,534239212; 19,8031; 19,9671; 20,8842; 21,2238; 20,9194; 21,8061; 239,510; 0,444023; 237,766; 238,865; 246,421; 255; 0; 0; 0
44911,534260601; 19,8004; 19,9696; 20,8923; 21,2267; 20,9109; 21,8092; 239,760; 0,445374; 239,015; 239,677; 249,673; 255; 0; 0; 0
44911,534281990; 19,8023; 19,9672; 20,8875; 21,2215; 20,9118; 21,8075; 239,811; 0,456322; 240,545; 238,634; 248,608; 255; 0; 0; 0
44911,534303379; 19,8032; 19,9666; 20,8868; 21,2228; 20,9129; 21,8068; 238,613; 0,451866; 239,678; 240,288; 249,450; 255; 0; 0; 0
44911,534324768; 19,7936; 19,9553; 20,8810; 21,2196; 20,9102; 21,8066; 238,323; 0,458633; 237,397; 237,997; 248,932; 255; 0; 0; 0
44911,534346157; 19,7955; 19,9610; 20,8848; 21,2149; 20,9084; 21,7998; 239,540; 0,433998; 239,590; 239,651; 247,056; 255; 0; 0; 0
44911,534367546; 19,7986; 19,9574; 20,8826; 21,2142; 20,9087; 21,7987; 238,832; 0,451599; 240,123; 239,442; 246,941; 255; 0; 0; 0
44911,534388935; 19,7923; 19,9590; 20,8819; 21,2172; 20,9062; 21,7973; 238,737; 0,445732; 239,204; 240,070; 247,504; 255; 0; 0; 0
44911,534410324; 19,7979; 19,9520; 20,8786; 21,2165; 20,9077; 21,8024; 240,049; 0,440140; 238,716; 240,470; 247,223; 255; 0; 0; 0
44911,534431712; 19,7962; 19,9631; 20,8841; 21,2237; 20,9091; 21,8071; 238,685; 0,439896; 238,906; 239,855; 248,828; 255; 0; 0; 0
44911,534453101; 19,7945; 19,9568; 20,8837; 21,2138; 20,9085; 21,7958; 238,399; 0,455399; 237,972; 240,283; 247,146; 255; 0; 0; 0
44911,534474490; 19,7921; 19,9563; 20,8770; 21,2105; 20,9041; 21,8013; 237,845; 0,446014; 240,547; 238,282; 247,564; 255; 0; 0; 0
44911,534495879; 19,7970; 19,9639; 20,8761; 21,2193; 20,9088; 21,8014; 239,487; 0,439949; 237,329; 238,480; 248,492; 255; 0; 0; 0
44911,534517268; 19,7931; 19,9562; 20,8796; 21,2200; 20,9088; 21,7985; 239,376; 0,444077; 238,656; 238,694; 246,528; 255; 0; 0; 0
