"22_12_15_1_ao_4.csv"
"15/12/2022 10:09:39"
""
16
"TIME"; "°C"; "°C"; "°C"; "°C"; "°C"; "°C"; "kPa"; "kPa"; "kPa"; "kPa"; "kPa"; "DIO"; "TOTAL"; "ALARM1"; "ALARM2"
"04TIME"; "0401"; "0402"; "0403"; "0404"; "0405"; "0406"; "0407"; "0408"; "0409"; "0410"; "0417"; "04DIO"; "04TOTAL"; "04ALARM1"; "04ALARM2"
44910,511545509; 20,0636; 20,9746; 21,1891; 21,0548; 20,9359; 21,4979; 239,666; 240,988; 238,629; -1,32460; 247,882; 255; 0; 0; 0
44910,511566898; 20,0685; 20,9672; 21,1889; 21,0506; 20,9351; 21,5078; 238,741; 242,961; 239,789; -1,32636; 249,473; 255; 0; 0; 0
44910,511588287; 20,0670; 20,9738; 21,1889; 21,0553; 20,9360; 21,5044; 240,020; 241,379; 238,983; -1,33075; 248,915; 255; 0; 0; 0
44910,511609675; 20,0576; 20,9691; 21,1787; 21,0503; 20,9268; 21,5040; 239,695; 241,506; 238,971; -1,33504; 248,512; 255; 0; 0; 0
44910,511631064; 20,0574; 20,9661; 21,1832; 21,0495; 20,9334; 21,5005; 241,339; 242,115; 238,676; -1,32401; 248,615; 255; 0; 0; 0
44910,511652453; 20,0581; 20,9666; 21,1796; 21,0519; 20,9351; 21,5034; 239,257; 239,351; 237,364; -1,32661; 247,542; 255; 0; 0; 0
44910,511673842; 20,0666; 20,9685; 21,1778; 21,0495; 20,9290; 21,5045; 239,226; 239,232; 239,561; -1,30971; 249,044; 255; 0; 0; 0
44910,511695231; 20,0645; 20,9659; 21,1818; 21,0560; 20,9274; 21,5091; 238,437; 242,340; 238,559; -1,32020; 248,210; 255; 0; 0; 0
44910,511716620; 20,0571; 20,9636; 21,1789; 21,0526; 20,9332; 21,5114; 240,735; 242,615; 239,036; -1,33070; 247,121; 255; 0; 0; 0
44910,511738009; 20,0663; 20,9662; 21,1920; 21,0621; 20,9372; 21,5165; 239,611; 241,138; 237,837; -1,31992; 248,325; 255; 0; 0; 0
44910,511759398; 20,0661; 20,9635; 21,1908; 21,0611; 20,9398; 21,5213; 238,216; 239,864; 239,766; -1,34249; 246,305; 255; 0; 0; 0
44910,511780787; 20,0641; 20,9696; 21,1873; 21,0529; 20,9319; 21,5146; 238,589; 241,589; 238,766; -1,33131; 248,590; 255; 0; 0; 0
44910,511802175; 20,0676; 20,9604; 21,1850; 21,0564; 20,9348; 21,5190; 240,480; 239,005; 237,545; -1,33755; 249,669; 255; 0; 0; 0
44910,511823564; 20,0678; 20,9684; 21,1889; 21,0569; 20,9375; 21,5232; 239,315; 241,647; 241,026; -1,32899; 248,554; 255; 0; 0; 0
44910,511844953; 20,0635; 20,9636; 21,1923; 21,0644; 20,9351; 21,5215; 240,356; 242,099; 238,524; -1,33929; 248,971; 255; 0; 0; 0
44910,511866331; 20,0641; 20,9586; 21,1828; 21,0553; 20,9337; 21,5189; 239,587; 240,767; 238,733; -1,33082; 246,040; 255; 0; 0; 0
44910,511887719; 20,0598; 20,9622; 21,1823; 21,0520; 20,9312; 21,5154; 238,404; 241,358; 239,726; -1,33041; 249,036; 255; 0; 0; 0
44910,511909108; 20,0594; 20,9515; 21,1817; 21,0603; 20,9320; 21,5163; 239,885; 242,289; 239,325; -1,33052; 249,846; 255; 0; 0; 0
44910,511930497; 20,0592; 20,9513; 21,1810; 21,0553; 20,9311; 21,5100; 239,417; 240,664; 240,186; -1,33479; 245,690; 255; 0; 0; 0
44910,511951886; 20,0574; 20,9595; 21,1823; 21,0590; 20,9359; 21,5117; 239,978; 242,095; 239,299; -1,33334; 249,053; 255; 0; 0; 0
44910,511973275; 20,0615; 20,9496; 21,1789; 21,0554; 20,9360; 21,5160; 239,457; 241,215; 237,450; -1,32907; 248,336; 255; 0; 0; 0
44910,511994664; 20,0625; 20,9584; 21,1862; 21,0603; 20,9385; 21,5216; 240,169; 241,383; 239,527; -1,32738; 246,930; 255; 0; 0; 0
44910,512016053; 20,0642; 20,9525; 21,1843; 21,0569; 20,9391; 21,5123; 239,470; 239,064; 239,968; -1,31788; 249,392; 255; 0; 0; 0
44910,512037442; 20,0623; 20,9530; 21,1848; 21,0608; 20,9386; 21,5174; 238,462; 242,096; 238,172; -1,33205; 248,080; 255; 0; 0; 0
44910,512058831; 20,0578; 20,9565; 21,1904; 21,0516; 20,9367; 21,5161; 239,540; 241,459; 238,428; -1,32901; 248,202; 255; 0; 0; 0
44910,512080219; 20,0595; 20,9488; 21,1860; 21,0555; 20,9377; 21,5100; 238,849; 243,848; 237,784; -1,32793; 250,123; 255; 0; 0; 0
44910,512101608; 20,0606; 20,9466; 21,1868; 21,0582; 20,9361; 21,5113; 240,734; 242,636; 237,787; -1,32146; 248,740; 255; 0; 0; 0
44910,512122997; 20,0547; 20,9447; 21,1833; 21,0587; 20,9286; 21,5080; 239,866; 241,386; 237,665; -1,32487; 247,685; 255; 0; 0; 0
44910,512144375; 20,0582; 20,9496; 21,1781; 21,0539; 20,9347; 21,5129; 239,998; 239,201; 238,689; -1,31824; 249,137; 255; 0; 0; 0
44910,512165763; 20,0546; 20,9506; 21,1887; 21,0601; 20,9388; 21,5190; 237,347; 241,951; 238,261; -1,31350; 248,384; 255; 0; 0; 0
44910,512187152; 20,0583; 20,9532; 21,1896; 21,0612; 20,9368; 21,5205; 239,245; 241,133; 238,371; -1,32518; 247,426; 255; 0; 0; 0
44910,512208541; 20,0615; 20,9490; 21,1893; 21,0574; 20,9408; 21,5246; 240,348; 240,864; 241,243; -1,30724; 246,950; 255; 0; 0; 0
44910,512229930; 20,0639; 20,9503; 21,1846; 21,0584; 20,9355; 21,5257; 238,715; 240,602; 238,691; -1,30969; 249,278; 255; 0; 0; 0
44910,512251319; 20,0569; 20,9424; 21,1811; 21,0581; 20,9318; 21,5152; 240,290; 240,148; 239,173; -1,31647; 249,638; 255; 0; 0; 0
44910,512272708; 20,0518; 20,9442; 21,1801; 21,0547; 20,9361; 21,5177; 240,257; 242,697; 239,638; -1,31737; 249,297; 255; 0; 0; 0
44910,512294097; 20,0512; 20,9376; 21,1760; 21,0500; 20,9260; 21,5193; 240,792; 242,300; 239,903; -1,31509; 249,138; 255; 0; 0; 0
44910,512315486; 20,0473; 20,9336; 21,1844; 21,0515; 20,9344; 21,5121; 238,208; 241,793; 241,062; -1,31012; 248,369; 255; 0; 0; 0
44910,512336875; 20,0543; 20,9373; 21,1837; 21,0511; 20,9320; 21,5197; 239,793; 241,160; 240,638; -1,31807; 249,080; 255; 0; 0; 0
44910,512358263; 20,0543; 20,9333; 21,1835; 21,0498; 20,9289; 21,5179; 241,161; 243,896; 240,257; -1,31972; 248,355; 255; 0; 0; 0
44910,512379652; 20,0529; 20,9346; 21,1843; 21,0574; 20,9316; 21,5182; 239,993; 240,432; 240,661; -1,31878; 248,653; 255; 0; 0; 0
44910,512401041; 20,0586; 20,9407; 21,1793; 21,0532; 20,9326; 21,5172; 238,898; 240,056; 237,340; -1,30891; 247,840; 255; 0; 0; 0
44910,512422430; 20,0556; 20,9377; 21,1793; 21,0575; 20,9360; 21,5205; 241,069; 240,292; 238,947; -1,31138; 248,780; 255; 0; 0; 0
44910,512443819; 20,0555; 20,9365; 21,1828; 21,0542; 20,9330; 21,5168; 240,166; 243,050; 241,032; -1,32345; 247,316; 255; 0; 0; 0
44910,512465208; 20,0504; 20,9335; 21,1863; 21,0503; 20,9332; 21,5067; 240,302; 242,047; 238,200; -1,31032; 247,611; 255; 0; 0; 0
44910,512486597; 20,0508; 20,9341; 21,1877; 21,0565; 20,9304; 21,5089; 240,287; 240,269; 238,253; -1,31091; 247,443; 255; 0; 0; 0
44910,512507986; 20,0577; 20,9399; 21,1914; 21,0592; 20,9378; 21,5094; 239,331; 241,238; 238,636; -1,31338; 249,350; 255; 0; 0; 0
44910,512529374; 20,0618; 20,9339; 21,1920; 21,0626; 20,9376; 21,5139; 238,938; 239,557; 238,669; -1,31848; 246,314; 255; 0; 0; 0
44910,512550763; 20,0551; 20,9414; 21,1882; 21,0580; 20,9375; 21,5122; 238,207; 240,702; 240,263; -1,30996; 246,912; 255; 0; 0; 0
44910,512572141; 20,0606; 20,9314; 21,1840; 21,0638; 20,9388; 21,5117; 240,081; 242,459; 238,346; -1,30662; 246,916; 255; 0; 0; 0
44910,512593530; 20,0630; 20,9380; 21,1857; 21,0558; 20,9389; 21,5164; 240,149; 241,694; 237,194; -1,31094; 250,073; 255; 0; 0; 0
44910,512614918; 20,0534; 20,9357; 21,1898; 21,0608; 20,9378; 21,5157; 239,794; 240,328; 240,203; -1,31950; 247,920; 255; 0; 0; 0
44910,512636307; 20,0538; 20,9255; 21,1794; 21,0553; 20,9279; 21,5103; 239,931; 241,167; 239,797; -1,31606; 249,388; 255; 0; 0; 0
44910,512657696; 20,0447; 20,9292; 21,1843; 21,0523; 20,9372; 21,5102; 238,677; 242,022; 236,824; -1,31416; 248,586; 255; 0; 0; 0
44910,512679085; 20,0523; 20,9309; 21,1813; 21,0569; 20,9290; 21,5009; 241,345; 241,087; 239,768; -1,30885; 247,100; 255; 0; 0; 0
44910,512700474; 20,0512; 20,9273; 21,1784; 21,0486; 20,9296; 21,5074; 239,501; 241,817; 239,023; -1,32537; 248,513; 255; 0; 0; 0
44910,512721863; 20,0518; 20,9234; 21,1808; 21,0518; 20,9306; 21,5083; 241,098; 241,905; 238,146; -1,31323; 249,428; 255; 0; 0; 0
44910,512743252; 20,0479; 20,9235; 21,1793; 21,0503; 20,9344; 21,4989; 240,108; 242,303; 240,647; -1,31380; 248,099; 255; 0; 0; 0
44910,512764641; 20,0522; 20,9273; 21,1865; 21,0651; 20,9400; 21,5063; 238,902; 241,104; 238,785; -1,32222; 249,520; 255; 0; 0; 0
44910,512786030; 20,0567; 20,9323; 21,1898; 21,0610; 20,9330; 21,4982; 239,195; 242,767; 239,731; -1,32896; 247,519; 255; 0; 0; 0
44910,512807418; 20,0557; 20,9230; 21,1908; 21,0540; 20,9364; 21,4903; 240,572; 240,780; 238,837; -1,30828; 247,505; 255; 0; 0; 0
44910,512828807; 20,0558; 20,9251; 21,1880; 21,0575; 20,9379; 21,4892; 240,711; 241,640; 239,894; -1,31899; 248,585; 255; 0; 0; 0
44910,512850196; 20,0547; 20,9183; 21,1859; 21,0593; 20,9365; 21,4852; 240,643; 242,201; 239,343; -1,31872; 247,829; 255; 0; 0; 0
44910,512871585; 20,0535; 20,9220; 21,1886; 21,0621; 20,9343; 21,4800; 239,150; 240,299; 238,644; -1,31459; 247,532; 255; 0; 0; 0
44910,512892974; 20,0455; 20,9150; 21,1835; 21,0483; 20,9334; 21,4802; 239,484; 242,284; 240,060; -1,31335; 247,358; 255; 0; 0; 0
44910,512914363; 20,0510; 20,9205; 21,1815; 21,0549; 20,9369; 21,4783; 241,262; 242,198; 237,977; -1,31609; 247,310; 255; 0; 0; 0
44910,512935752; 20,0530; 20,9150; 21,1866; 21,0521; 20,9355; 21,4798; 240,058; 241,677; 239,026; -1,32758; 248,321; 255; 0; 0; 0
44910,512957141; 20,0455; 20,9174; 21,1796; 21,0540; 20,9266; 21,4727; 240,003; 241,181; 238,124; -1,33212; 247,215; 255; 0; 0; 0
44910,512978530; 20,0496; 20,9176; 21,1827; 21,0524; 20,9326; 21,4772; 238,277; 241,788; 238,033; -1,32990; 249,640; 255; 0; 0; 0
44910,512999918; 20,0483; 20,9148; 21,1797; 21,0530; 20,9342; 21,4779; 238,694; 241,814; 237,732; -1,33527; 249,096; 255; 0; 0; 0
44910,513021307; 20,0494; 20,9174; 21,1818; 21,0540; 20,9309; 21,4901; 240,268; 240,895; 239,219; -1,34167; 247,395; 255; 0; 0; 0
44910,513042696; 20,0448; 20,9131; 21,1823; 21,0540; 20,9320; 21,4968; 239,703; 240,896; 239,169; -1,33775; 248,997; 255; 0; 0; 0
44910,513064085; 20,0507; 20,9187; 21,1901; 21,0621; 20,9318; 21,5021; 240,348; 242,820; 239,187; -1,33894; 249,196; 255; 0; 0; 0
44910,513085474; 20,0530; 20,9159; 21,1905; 21,0677; 20,9395; 21,5023; 240,126; 240,011; 237,062; -1,33907; 248,709; 255; 0; 0; 0
44910,513106863; 20,0507; 20,9181; 21,1902; 21,0649; 20,9460; 21,5157; 240,629; 242,646; 240,480; -1,33090; 249,751; 255; 0; 0; 0
44910,513128252; 20,0522; 20,9138; 21,1920; 21,0559; 20,9387; 21,5142; 239,352; 241,742; 238,986; -1,32272; 248,654; 255; 0; 0; 0
44910,513149641; 20,0409; 20,9100; 21,1851; 21,0504; 20,9311; 21,5090; 239,621; 241,664; 240,352; -1,33445; 248,478; 255; 0; 0; 0
44910,513171018; 20,0377; 20,9100; 21,1783; 21,0498; 20,9282; 21,5223; 239,526; 239,910; 240,081; -1,32279; 247,196; 255; 0; 0; 0
44910,513192407; 20,0423; 20,9077; 21,1795; 21,0524; 20,9293; 21,5235; 238,540; 242,413; 237,955; -1,32948; 247,472; 255; 0; 0; 0
44910,513213796; 20,0388; 20,9071; 21,1777; 21,0521; 20,9256; 21,5247; 240,429; 241,401; 238,880; -1,33052; 249,661; 255; 0; 0; 0
44910,513235185; 20,0341; 20,9050; 21,1783; 21,0516; 20,9288; 21,5377; 238,407; 242,566; 240,853; -1,33203; 246,666; 255; 0; 0; 0
44910,513256574; 20,0410; 20,9031; 21,1772; 21,0540; 20,9332; 21,5330; 238,437; 239,160; 239,353; -1,32603; 248,321; 255; 0; 0; 0
44910,513277962; 20,0498; 20,9059; 21,1891; 21,0600; 20,9337; 21,5531; 239,232; 242,318; 238,998; -1,32408; 247,167; 255; 0; 0; 0
44910,513299351; 20,0459; 20,9090; 21,1939; 21,0571; 20,9337; 21,5583; 240,756; 241,135; 239,480; -1,32127; 248,040; 255; 0; 0; 0
44910,513320740; 20,0409; 20,9082; 21,1822; 21,0601; 20,9355; 21,5592; 239,729; 243,091; 238,403; -1,32664; 248,934; 255; 0; 0; 0
44910,513342129; 20,0467; 20,9065; 21,1832; 21,0562; 20,9339; 21,5717; 241,658; 241,450; 239,173; -1,32361; 248,695; 255; 0; 0; 0
44910,513363518; 20,0463; 20,9023; 21,1877; 21,0598; 20,9397; 21,5769; 238,956; 241,646; 237,443; -1,32700; 246,981; 255; 0; 0; 0
44910,513384907; 20,0490; 20,9081; 21,1845; 21,0605; 20,9323; 21,5772; 239,349; 240,828; 238,859; -1,32864; 247,601; 255; 0; 0; 0
44910,513406296; 20,0448; 20,8990; 21,1772; 21,0594; 20,9332; 21,5746; 240,633; 239,365; 239,688; -1,32770; 251,412; 255; 0; 0; 0
44910,513427685; 20,0382; 20,9026; 21,1855; 21,0595; 20,9381; 21,5827; 238,468; 242,390; 238,540; -1,33207; 250,039; 255; 0; 0; 0
44910,513449074; 20,0338; 20,8966; 21,1877; 21,0590; 20,9351; 21,5818; 238,980; 241,748; 238,564; -1,34206; 249,624; 255; 0; 0; 0
44910,513470462; 20,0471; 20,9034; 21,1868; 21,0557; 20,9321; 21,5830; 238,573; 241,166; 238,194; -1,34422; 248,251; 255; 0; 0; 0
44910,513491851; 20,0451; 20,8970; 21,1837; 21,0618; 20,9309; 21,5845; 238,830; 243,491; 239,492; -1,32711; 246,527; 255; 0; 0; 0
44910,513513240; 20,0416; 20,8972; 21,1819; 21,0583; 20,9350; 21,5854; 240,362; 243,350; 238,414; -1,32852; 247,384; 255; 0; 0; 0
44910,513534618; 20,0417; 20,9017; 21,1841; 21,0594; 20,9352; 21,5831; 238,754; 239,341; 237,779; -1,32683; 247,648; 255; 0; 0; 0
44910,513556006; 20,0407; 20,8981; 21,1799; 21,0562; 20,9320; 21,5884; 239,987; 241,296; 239,938; -1,32523; 248,483; 255; 0; 0; 0
44910,513577395; 20,0424; 20,8930; 21,1852; 21,0645; 20,9357; 21,5933; 239,205; 241,116; 239,910; -1,32632; 248,217; 255; 0; 0; 0
44910,513598784; 20,0431; 20,9008; 21,1874; 21,0615; 20,9378; 21,5954; 239,014; 242,407; 239,278; -1,32774; 250,376; 255; 0; 0; 0
44910,513620173; 20,0448; 20,8993; 21,1885; 21,0559; 20,9328; 21,5931; 238,553; 241,530; 238,362; -1,32502; 246,326; 255; 0; 0; 0
44910,513641562; 20,0476; 20,8976; 21,1844; 21,0595; 20,9348; 21,5958; 240,815; 240,479; 239,218; -1,33260; 245,916; 255; 0; 0; 0
44910,513662951; 20,0439; 20,9007; 21,1856; 21,0624; 20,9320; 21,5938; 238,889; 242,315; 240,294; -1,33675; 248,474; 255; 0; 0; 0
44910,513684340; 20,0368; 20,8875; 21,1854; 21,0525; 20,9410; 21,5915; 240,042; 240,849; 236,624; -1,34027; 251,201; 255; 0; 0; 0
44910,513705729; 20,0347; 20,8911; 21,1837; 21,0543; 20,9356; 21,5914; 238,979; 241,978; 236,688; -1,32970; 249,111; 255; 0; 0; 0
44910,513727118; 20,0366; 20,8863; 21,1839; 21,0582; 20,9351; 21,5975; 240,925; 239,743; 240,229; -1,33543; 249,040; 255; 0; 0; 0
44910,513748506; 20,0372; 20,8902; 21,1823; 21,0531; 20,9314; 21,5923; 240,017; 239,828; 239,896; -1,32159; 247,098; 255; 0; 0; 0
44910,513769895; 20,0328; 20,8847; 21,1798; 21,0555; 20,9344; 21,5886; 234,323; 238,361; 236,675; -1,31985; 246,071; 255; 0; 0; 0
44910,513791284; 20,0365; 20,8880; 21,1741; 21,0522; 20,9266; 21,5853; 241,384; 242,460; 237,496; -1,32220; 247,497; 255; 0; 0; 0
44910,513812673; 20,0325; 20,8877; 21,1805; 21,0536; 20,9339; 21,5780; 240,501; 242,444; 238,514; -1,32980; 248,734; 255; 0; 0; 0
44910,513834062; 20,0414; 20,8836; 21,1818; 21,0592; 20,9319; 21,5832; 241,152; 242,910; 240,015; -1,33559; 248,626; 255; 0; 0; 0
44910,513855439; 20,0330; 20,8847; 21,1821; 21,0573; 20,9343; 21,5700; 239,421; 240,745; 238,503; -1,33647; 247,357; 255; 0; 0; 0
44910,513876840; 20,0352; 20,8804; 21,1775; 21,0515; 20,9328; 21,5009; 239,090; 242,288; 237,743; -1,33461; 247,048; 255; 0; 0; 0
44910,513898217; 20,0277; 20,8805; 21,1811; 21,0523; 20,9308; 21,3752; 240,737; 240,482; 238,176; -1,33317; 249,086; 255; 0; 0; 0
44910,513919606; 20,0396; 20,8932; 21,1911; 21,0575; 20,9423; 21,2693; 238,612; 241,757; 240,398; -1,32392; 247,694; 255; 0; 0; 0
44910,513940995; 20,0423; 20,8864; 21,1830; 21,0576; 20,9382; 21,1857; 240,663; 241,230; 240,317; -1,33541; 245,695; 255; 0; 0; 0
44910,513962384; 20,0376; 20,8838; 21,1835; 21,0588; 20,9353; 21,1345; 239,470; 240,874; 240,245; -1,32728; 248,113; 255; 0; 0; 0
44910,513983773; 20,0426; 20,8877; 21,1834; 21,0575; 20,9354; 21,0977; 239,471; 241,565; 240,175; -1,32178; 249,071; 255; 0; 0; 0
44910,514005162; 20,0386; 20,8812; 21,1860; 21,0650; 20,9429; 21,0776; 241,037; 242,633; 237,769; -1,33824; 248,734; 255; 0; 0; 0
44910,514026550; 20,0370; 20,8794; 21,1835; 21,0601; 20,9374; 21,0645; 241,469; 242,665; 238,553; -1,32859; 248,118; 255; 0; 0; 0
44910,514047939; 20,0345; 20,8858; 21,1837; 21,0554; 20,9431; 21,0497; 241,116; 241,250; 237,450; -1,33377; 245,986; 255; 0; 0; 0
44910,514069328; 20,0366; 20,8817; 21,1860; 21,0573; 20,9370; 21,0488; 241,552; 242,189; 238,380; -1,33120; 249,973; 255; 0; 0; 0
44910,514090717; 20,0358; 20,8870; 21,1861; 21,0598; 20,9362; 21,0417; 240,322; 240,491; 238,731; -1,33418; 248,733; 255; 0; 0; 0
44910,514112106; 20,0352; 20,8799; 21,1903; 21,0628; 20,9454; 21,0366; 239,087; 242,321; 238,489; -1,32918; 246,756; 255; 0; 0; 0
44910,514133483; 20,0372; 20,8821; 21,1942; 21,0645; 20,9405; 21,0348; 239,663; 242,397; 239,044; -1,33552; 249,521; 255; 0; 0; 0
44910,514154872; 20,0381; 20,8839; 21,1843; 21,0679; 20,9422; 21,0285; 240,890; 243,326; 238,624; -1,33759; 248,514; 255; 0; 0; 0
44910,514176261; 20,0308; 20,8773; 21,1814; 21,0576; 20,9396; 21,0221; 239,997; 241,376; 239,037; -1,33627; 247,697; 255; 0; 0; 0
44910,514197650; 20,0299; 20,8758; 21,1837; 21,0591; 20,9360; 21,0089; 240,361; 242,522; 238,347; -1,33604; 248,714; 255; 0; 0; 0
44910,514219039; 20,0311; 20,8735; 21,1850; 21,0628; 20,9392; 21,0110; 239,858; 242,040; 239,156; -1,32378; 248,665; 255; 0; 0; 0
44910,514240428; 20,0336; 20,8804; 21,1813; 21,0603; 20,9402; 21,0129; 238,602; 243,369; 238,015; -1,33532; 246,937; 255; 0; 0; 0
44910,514261817; 20,0324; 20,8812; 21,1868; 21,0602; 20,9344; 21,0092; 239,395; 242,589; 239,047; -1,32980; 247,920; 255; 0; 0; 0
44910,514283206; 20,0269; 20,8749; 21,1861; 21,0655; 20,9411; 21,0160; 238,939; 242,150; 239,418; -1,33211; 248,016; 255; 0; 0; 0
44910,514304594; 20,0279; 20,8685; 21,1819; 21,0578; 20,9365; 21,0147; 241,351; 242,370; 238,624; -1,34000; 247,537; 255; 0; 0; 0
44910,514325972; 20,0294; 20,8737; 21,1857; 21,0559; 20,9351; 21,0131; 241,126; 242,260; 238,829; -1,34386; 245,934; 255; 0; 0; 0
44910,514347372; 20,0271; 20,8700; 21,1756; 21,0573; 20,9387; 21,0145; 239,878; 240,331; 239,556; -1,33707; 248,589; 255; 0; 0; 0
44910,514368749; 20,0295; 20,8640; 21,1830; 21,0478; 20,9294; 21,0123; 240,696; 242,257; 238,516; -1,32735; 246,995; 255; 0; 0; 0
44910,514390138; 20,0302; 20,8688; 21,1792; 21,0544; 20,9336; 21,0084; 241,130; 242,237; 239,959; -1,32735; 246,812; 255; 0; 0; 0
44910,514411527; 20,0194; 20,8659; 21,1776; 21,0514; 20,9290; 21,0114; 241,053; 241,545; 238,761; -1,33700; 247,075; 255; 0; 0; 0
44910,514432916; 20,0254; 20,8682; 21,1770; 21,0524; 20,9362; 21,0118; 239,000; 242,523; 238,020; -1,32134; 248,554; 255; 0; 0; 0
44910,514454305; 20,0238; 20,8694; 21,1798; 21,0505; 20,9373; 21,0175; 240,044; 242,554; 239,593; -1,33527; 247,652; 255; 0; 0; 0
44910,514475694; 20,0268; 20,8666; 21,1765; 21,0505; 20,9282; 21,0145; 238,830; 241,730; 240,092; -1,32671; 247,181; 255; 0; 0; 0
44910,514497083; 20,0265; 20,8659; 21,1835; 21,0492; 20,9370; 21,0260; 240,139; 240,097; 237,650; -1,33298; 248,770; 255; 0; 0; 0
44910,514518472; 20,0260; 20,8655; 21,1828; 21,0509; 20,9370; 21,0247; 238,747; 241,160; 239,899; -1,32162; 247,839; 255; 0; 0; 0
44910,514539861; 20,0298; 20,8590; 21,1827; 21,0550; 20,9384; 21,0246; 240,958; 243,498; 238,810; -1,33002; 247,909; 255; 0; 0; 0
44910,514561249; 20,0342; 20,8737; 21,1856; 21,0644; 20,9408; 21,0221; 239,457; 241,281; 238,655; -1,32574; 247,819; 255; 0; 0; 0
44910,514582638; 20,0283; 20,8657; 21,1870; 21,0573; 20,9347; 21,0180; 239,556; 242,310; 239,559; -1,33580; 248,317; 255; 0; 0; 0
44910,514604027; 20,0333; 20,8662; 21,1847; 21,0703; 20,9454; 21,0223; 238,553; 240,935; 239,611; -1,33540; 249,271; 255; 0; 0; 0
44910,514625416; 20,0325; 20,8674; 21,1912; 21,0621; 20,9455; 21,0227; 241,233; 243,605; 239,631; -1,33407; 247,011; 255; 0; 0; 0
44910,514646805; 20,0370; 20,8682; 21,1854; 21,0598; 20,9399; 21,0185; 240,836; 241,591; 238,948; -1,34273; 246,366; 255; 0; 0; 0
44910,514668194; 20,0387; 20,8728; 21,1905; 21,0637; 20,9471; 21,0102; 239,657; 242,588; 238,122; -1,33382; 246,257; 255; 0; 0; 0
44910,514689583; 20,0265; 20,8668; 21,1851; 21,0648; 20,9402; 21,0082; 240,108; 241,549; 238,313; -1,32403; 249,874; 255; 0; 0; 0
44910,514710972; 20,0275; 20,8608; 21,1906; 21,0662; 20,9462; 21,0100; 240,191; 243,301; 240,329; -1,34035; 246,264; 255; 0; 0; 0
44910,514732361; 20,0252; 20,8568; 21,1841; 21,0603; 20,9451; 21,0172; 240,839; 241,109; 239,388; -1,33253; 247,708; 255; 0; 0; 0
44910,514753750; 20,0283; 20,8609; 21,1846; 21,0594; 20,9375; 21,0151; 239,111; 241,674; 239,694; -1,33517; 245,824; 255; 0; 0; 0
44910,514775138; 20,0224; 20,8612; 21,1822; 21,0600; 20,9430; 21,0238; 240,786; 243,593; 240,007; -1,32905; 248,144; 255; 0; 0; 0
44910,514796527; 20,0230; 20,8566; 21,1824; 21,0628; 20,9402; 21,0249; 239,282; 241,151; 239,477; -1,33186; 245,515; 255; 0; 0; 0
44910,514817905; 20,0215; 20,8512; 21,1835; 21,0580; 20,9398; 21,0216; 240,966; 242,202; 239,774; -1,32973; 249,353; 255; 0; 0; 0
44910,514839305; 20,0251; 20,8559; 21,1791; 21,0521; 20,9381; 21,0211; 240,117; 242,016; 240,782; -1,33964; 247,119; 255; 0; 0; 0
44910,514860682; 20,0237; 20,8563; 21,1828; 21,0575; 20,9341; 21,0286; 239,478; 242,187; 239,375; -1,32571; 248,791; 255; 0; 0; 0
44910,514882071; 20,0219; 20,8500; 21,1833; 21,0615; 20,9414; 21,0260; 240,203; 239,796; 238,573; -1,33340; 248,938; 255; 0; 0; 0
44910,514903460; 20,0203; 20,8487; 21,1786; 21,0553; 20,9365; 21,0227; 239,133; 241,473; 239,541; -1,33416; 246,287; 255; 0; 0; 0
44910,514924849; 20,0237; 20,8524; 21,1780; 21,0565; 20,9343; 21,0183; 239,011; 241,650; 238,467; -1,33485; 247,182; 255; 0; 0; 0
44910,514946238; 20,0196; 20,8528; 21,1801; 21,0621; 20,9353; 21,0207; 239,920; 242,773; 239,453; -1,32717; 246,407; 255; 0; 0; 0
44910,514967627; 20,0151; 20,8456; 21,1797; 21,0583; 20,9413; 21,0238; 240,465; 241,643; 240,687; -1,34232; 248,597; 255; 0; 0; 0
44910,514989016; 20,0163; 20,8491; 21,1754; 21,0569; 20,9354; 21,0347; 241,445; 242,238; 238,890; -1,34637; 247,361; 255; 0; 0; 0
44910,515010405; 20,0178; 20,8465; 21,1815; 21,0562; 20,9315; 21,0375; 241,174; 243,515; 239,154; -1,33443; 245,825; 255; 0; 0; 0
44910,515031782; 20,0150; 20,8478; 21,1814; 21,0518; 20,9373; 21,0465; 239,546; 240,833; 240,496; -1,33885; 235,667; 255; 0; 0; 0
44910,515053171; 20,0226; 20,8423; 21,1828; 21,0576; 20,9379; 21,0471; 240,174; 239,828; 238,878; -1,33219; 246,949; 255; 0; 0; 0
44910,515074560; 20,0235; 20,9045; 21,1881; 21,0638; 20,9437; 21,0569; 238,928; 241,120; 238,646; -1,33704; 246,573; 255; 0; 0; 0
44910,515095949; 20,0210; 20,9856; 21,1846; 21,0634; 20,9379; 21,0550; 239,521; 242,073; 241,130; -1,33617; 248,494; 255; 0; 0; 0
44910,515117337; 20,0206; 21,0535; 21,1884; 21,0620; 20,9394; 21,0518; 240,381; 240,988; 238,838; -1,33456; 249,047; 255; 0; 0; 0
44910,515138726; 20,0228; 21,0769; 21,1785; 21,0599; 20,9410; 21,0289; 240,135; 241,917; 238,238; -1,33187; 247,158; 255; 0; 0; 0
44910,515160115; 20,0252; 21,0649; 21,1857; 21,0638; 20,9437; 20,9968; 239,105; 240,973; 241,142; -1,33791; 249,261; 255; 0; 0; 0
